,QUARTER,TIME_REMAINING,DALLAS_ACTION,SAN ANTONIO_ACTION,DALLAS_SCORE,SAN ANTONIO_SCORE
380,4,6:25.0,,San Antonio full timeout,94,87
381,4,6:25.0,,M. Ginóbili enters the game for T. Parker,94,87
382,4,6:25.0,,K. Leonard enters the game for K. Anderson,94,87
383,4,6:15.0,,Personal foul by D. Finney-Smith (drawn by K. Leonard),94,87
384,4,6:12.0,,Personal foul by S. Curry (drawn by M. Ginóbili),94,87
385,4,6:01.0,,D. Green misses 3-pt jump shot from 24 ft,94,87
386,4,6:00.0,Defensive rebound by D. Finney-Smith,,94,87
387,4,5:40.0,H. Barnes makes 2-pt jump shot from 17 ft,,96,87
388,4,5:27.0,,Turnover by L. Aldridge (lost ball; steal by S. Curry),96,87
389,4,5:09.0,H. Barnes misses 2-pt jump shot from 18 ft,,96,87
390,4,5:08.0,,Defensive rebound by K. Leonard,96,87
391,4,4:56.0,,D. Green makes 3-pt jump shot from 23 ft (assist by M. Ginóbili),96,90
392,4,4:36.0,D. Powell makes 2-pt layup from 2 ft (assist by Y. Ferrell),,98,90
393,4,4:14.0,,K. Leonard makes 2-pt jump shot from 15 ft,98,92
394,4,3:48.0,H. Barnes makes 2-pt jump shot from 16 ft,,100,92
395,4,3:38.0,,Personal block foul by D. Powell (drawn by K. Leonard),100,92
396,4,3:38.0,,K. Anderson enters the game for D. Lee,100,92
397,4,3:38.0,Dallas full timeout,,100,92
398,4,3:30.0,,L. Aldridge misses 2-pt jump shot from 5 ft,100,92
399,4,3:29.0,Defensive rebound by D. Powell,,100,92
400,4,3:06.0,Turnover by Team (shot clock),,100,92
401,4,2:46.0,,K. Leonard misses 3-pt jump shot from 23 ft,100,92
402,4,2:46.0,,Offensive rebound by L. Aldridge,100,92
403,4,2:46.0,,Personal foul by Y. Ferrell (drawn by L. Aldridge),100,92
404,4,2:46.0,,L. Aldridge makes free throw 1 of 2,100,93
405,4,2:46.0,,P. Mills enters the game for K. Anderson,100,93
406,4,2:46.0,W. Matthews enters the game for D. Finney-Smith,,100,93
407,4,2:46.0,,L. Aldridge makes free throw 2 of 2,100,94
408,4,2:24.0,Y. Ferrell misses 3-pt jump shot from 23 ft,,100,94
409,4,2:23.0,,Defensive rebound by M. Ginóbili,100,94
410,4,2:15.0,,L. Aldridge makes 2-pt dunk at rim (assist by D. Green),100,96
411,4,2:15.0,Dallas full timeout,,100,96
412,4,2:15.0,D. Nowitzki enters the game for D. Powell,,100,96
413,4,2:15.0,D. Harris enters the game for Y. Ferrell,,100,96
414,4,1:58.0,S. Curry misses 2-pt layup from 3 ft (block by K. Leonard),,100,96
415,4,1:55.0,,Defensive rebound by K. Leonard,100,96
416,4,1:40.0,,Personal foul by W. Matthews (drawn by K. Leonard),100,96
417,4,1:40.0,,K. Leonard makes free throw 1 of 2,100,97
418,4,1:40.0,,K. Leonard makes free throw 2 of 2,100,98
419,4,1:23.0,Turnover by D. Nowitzki (bad pass; steal by M. Ginóbili),,100,98
420,4,1:06.0,,D. Green misses 3-pt jump shot from 23 ft,100,98
421,4,1:05.0,Defensive rebound by D. Nowitzki,,100,98
422,4,0:51.0,Shooting foul by L. Aldridge (drawn by W. Matthews),,100,98
423,4,0:51.0,W. Matthews misses free throw 1 of 2,,100,98
424,4,0:51.0,Offensive rebound by Team,,100,98
425,4,0:51.0,D. Powell enters the game for D. Nowitzki,,100,98
426,4,0:51.0,W. Matthews makes free throw 2 of 2,,101,98
427,4,0:39.0,,San Antonio full timeout,101,98
428,4,0:39.0,,K. Anderson enters the game for P. Mills,101,98
429,4,0:33.0,,K. Leonard misses 2-pt jump shot from 16 ft,101,98
430,4,0:32.0,Defensive rebound by S. Curry,,101,98
431,4,0:25.0,Dallas full timeout,,101,98
432,4,0:25.0,D. Nowitzki enters the game for D. Powell,,101,98
433,4,0:25.0,Y. Ferrell enters the game for D. Harris,,101,98
434,4,0:25.0,,P. Mills enters the game for K. Anderson,101,98
435,4,0:17.0,S. Curry makes 2-pt layup from 3 ft,,103,98
436,4,0:13.0,,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by K. Leonard),103,101
437,4,0:07.0,Personal take foul by M. Ginóbili (drawn by Y. Ferrell),,103,101
438,4,0:07.0,Y. Ferrell makes free throw 1 of 2,,104,101
439,4,0:07.0,D. Finney-Smith enters the game for D. Nowitzki,,104,101
440,4,0:07.0,,D. Lee enters the game for P. Mills,104,101
441,4,0:07.0,,P. Mills enters the game for D. Lee,105,101
442,4,0:07.0,Y. Ferrell makes free throw 2 of 2,,105,101
443,4,0:07.0,,San Antonio full timeout,105,101
444,4,0:02.0,,K. Leonard misses 3-pt jump shot from 24 ft,105,101
445,4,0:01.0,Defensive rebound by S. Curry,,105,101
