,QUARTER,TIME_REMAINING,ATLANTA_ACTION,INDIANA_ACTION,ATLANTA_SCORE,INDIANA_SCORE
391,4,6:14.0,,J. Teague misses 2-pt layup from 2 ft,88,70
392,4,6:12.0,,Offensive rebound by M. Turner,88,70
393,4,6:07.0,,J. Teague makes 2-pt jump shot from 3 ft,88,72
394,4,6:07.0,,Shooting foul by D. Howard (drawn by J. Teague),88,72
395,4,6:07.0,,J. Teague makes free throw 1 of 1,88,73
396,4,5:52.0,M. Delaney misses 2-pt jump shot from 19 ft,,88,73
397,4,5:52.0,,Defensive rebound by M. Turner,88,73
398,4,5:44.0,,M. Turner misses 2-pt jump shot from 20 ft,88,73
399,4,5:42.0,,Offensive rebound by T. Young,88,73
400,4,5:25.0,,M. Ellis misses 2-pt jump shot from 12 ft (block by T. Hardaway),88,73
401,4,5:22.0,Defensive rebound by D. Howard,,88,73
402,4,5:21.0,Turnover by D. Howard (lost ball; steal by P. George),,88,73
403,4,5:12.0,,M. Ellis makes 3-pt jump shot from 25 ft (assist by J. Teague),88,76
404,4,5:12.0,Atlanta full timeout,,88,76
405,4,5:12.0,P. Millsap enters the game for M. Muscala,,88,76
406,4,5:12.0,K. Bazemore enters the game for T. Hardaway,,88,76
407,4,4:54.0,D. Howard makes 2-pt hook shot from 6 ft,,90,76
408,4,4:38.0,,P. George misses 3-pt jump shot from 25 ft,90,76
409,4,4:38.0,Defensive rebound by D. Howard,,90,76
410,4,4:12.0,K. Bazemore misses 2-pt jump shot from 21 ft,,90,76
411,4,4:11.0,,Defensive rebound by M. Turner,90,76
412,4,4:06.0,,M. Ellis misses 2-pt jump shot from 6 ft,90,76
413,4,4:04.0,,Offensive rebound by T. Young,90,76
414,4,4:04.0,,T. Young makes 2-pt layup from 2 ft,90,78
415,4,3:44.0,Turnover by D. Howard (lost ball; steal by J. Teague),,90,78
416,4,3:38.0,,P. George misses 3-pt jump shot from 26 ft,90,78
417,4,3:37.0,Defensive rebound by K. Bazemore,,90,78
418,4,3:23.0,Shooting block foul by T. Young (drawn by K. Bazemore),,90,78
419,4,3:23.0,K. Bazemore makes free throw 1 of 2,,91,78
420,4,3:23.0,D. Schröder enters the game for M. Delaney,,91,78
421,4,3:23.0,K. Bazemore makes free throw 2 of 2,,92,78
422,4,3:07.0,,J. Teague makes 2-pt jump shot from 7 ft,92,80
423,4,2:47.0,Turnover by T. Sefolosha (bad pass),,92,80
424,4,2:47.0,Official timeout,,92,80
425,4,2:30.0,,Turnover by M. Ellis (lost ball; steal by K. Bazemore),92,80
426,4,2:10.0,Turnover by K. Bazemore (lost ball; steal by P. George),,92,80
427,4,2:07.0,,Shooting foul by K. Bazemore (drawn by P. George),92,80
428,4,2:07.0,,P. George makes free throw 1 of 2,92,81
429,4,2:07.0,,P. George makes free throw 2 of 2,92,82
430,4,1:49.0,P. Millsap misses 2-pt jump shot from 14 ft,,92,82
431,4,1:48.0,,Defensive rebound by M. Ellis,92,82
432,4,1:43.0,,Turnover by M. Ellis (bad pass; steal by P. Millsap),92,82
433,4,1:29.0,Turnover by D. Schröder (bad pass; steal by M. Ellis),,92,82
434,4,1:23.0,,P. George makes 3-pt jump shot from 26 ft (assist by M. Ellis),92,85
435,4,1:02.0,P. Millsap misses 2-pt jump shot from 16 ft,,92,85
436,4,1:01.0,,Defensive rebound by M. Turner,92,85
437,4,0:56.0,,J. Teague misses 3-pt jump shot from 25 ft,92,85
438,4,0:56.0,Defensive rebound by Team,,92,85
439,4,0:56.0,M. Delaney enters the game for D. Schröder,,92,85
440,4,0:38.0,M. Delaney makes 2-pt jump shot from 15 ft,,94,85
441,4,0:38.0,,Indiana full timeout,94,85
442,4,0:38.0,T. Prince enters the game for M. Delaney,,94,85
443,4,0:32.0,,P. George misses 3-pt jump shot from 26 ft,94,85
444,4,0:31.0,Defensive rebound by P. Millsap,,94,85
445,4,0:29.0,Turnover by P. Millsap (lost ball; steal by J. Teague),,94,85
446,4,0:24.0,,P. George misses 3-pt jump shot from 25 ft,94,85
447,4,0:24.0,Defensive rebound by T. Sefolosha,,94,85
448,4,0:24.0,Personal take foul by T. Young (drawn by T. Sefolosha),,94,85
449,4,0:24.0,M. Delaney enters the game for T. Prince,,94,85
450,4,0:24.0,T. Hardaway enters the game for T. Sefolosha,,94,85
451,4,0:23.0,Personal take foul by J. Teague (drawn by M. Delaney),,94,85
452,4,0:23.0,M. Delaney makes free throw 1 of 2,,95,85
453,4,0:23.0,T. Prince enters the game for T. Hardaway,,95,85
454,4,0:23.0,M. Muscala enters the game for P. Millsap,,95,85
455,4,0:23.0,T. Hardaway enters the game for D. Howard,,96,85
456,4,0:23.0,M. Delaney makes free throw 2 of 2,,96,85
457,4,0:23.0,,Indiana full timeout,96,85
458,4,0:19.0,,Turnover by T. Young (bad pass; steal by T. Prince),96,85
