,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,MEMPHIS_ACTION,MINNESOTA_SCORE,MEMPHIS_SCORE
394,4,2:44.0,,J. Green makes 2-pt layup from 2 ft (assist by A. Harrison),66,85
395,4,2:44.0,,Shooting foul by G. Dieng (drawn by J. Green),66,85
396,4,2:44.0,A. Payne enters the game for K. Towns,,66,85
397,4,2:44.0,T. Jones enters the game for Z. LaVine,,66,85
398,4,2:44.0,,J. Green makes free throw 1 of 1,66,86
399,4,2:20.0,Personal foul by J. Green (drawn by G. Dieng),,66,86
400,4,2:20.0,G. Dieng makes free throw 1 of 2,,67,86
401,4,2:20.0,G. Dieng misses free throw 2 of 2,,67,86
402,4,2:20.0,,T. Williams enters the game for M. Gasol,67,86
403,4,2:20.0,,D. Davis enters the game for V. Carter,67,86
404,4,2:20.0,K. Dunn enters the game for S. Muhammad,,67,86
405,4,2:18.0,Offensive rebound by A. Payne,,67,86
406,4,2:15.0,A. Payne misses 2-pt jump shot from 5 ft,,67,86
407,4,2:14.0,,Defensive rebound by Team,67,86
408,4,2:14.0,Loose ball foul by A. Payne (drawn by J. Green),,67,86
409,4,2:14.0,,J. Green makes free throw 1 of 2,67,87
410,4,2:14.0,N. Bjelica enters the game for G. Dieng,,67,87
411,4,2:14.0,C. Aldrich enters the game for R. Rubio,,67,87
412,4,2:14.0,,W. Baldwin enters the game for M. Conley,67,87
413,4,2:14.0,,J. Green makes free throw 2 of 2,67,88
414,4,1:50.0,N. Bjelica misses 2-pt jump shot from 8 ft,,67,88
415,4,1:50.0,,Defensive rebound by Team,67,88
416,4,1:50.0,Loose ball foul by K. Dunn (drawn by A. Harrison),,67,88
417,4,1:50.0,,A. Harrison makes free throw 1 of 2,67,89
418,4,1:50.0,,J. Martin enters the game for J. Green,67,89
419,4,1:50.0,,A. Harrison makes free throw 2 of 2,67,90
420,4,1:32.0,K. Dunn misses 2-pt jump shot from 20 ft,,67,90
421,4,1:32.0,,Defensive rebound by A. Harrison,67,90
422,4,1:28.0,,T. Williams makes 2-pt layup from 2 ft (assist by A. Harrison),67,92
423,4,1:12.0,,Violation by D. Davis (kicked ball),67,92
424,4,1:05.0,C. Aldrich makes 2-pt dunk at rim (assist by T. Jones),,69,92
425,4,0:44.0,,Turnover by J. Martin (bad pass; steal by A. Payne),69,92
426,4,0:37.0,Turnover by A. Payne (bad pass; steal by W. Baldwin),,69,92
427,4,0:37.0,,Shooting foul by K. Dunn (drawn by D. Davis),69,92
428,4,0:37.0,,D. Davis misses free throw 1 of 2,69,92
429,4,0:37.0,,Offensive rebound by Team,69,92
430,4,0:37.0,J. Lucas III enters the game for K. Dunn,,69,92
431,4,0:37.0,,D. Davis makes free throw 2 of 2,69,93
432,4,0:27.0,Personal foul by T. Williams (drawn by N. Bjelica),,69,93
433,4,0:27.0,N. Bjelica makes free throw 1 of 2,,70,93
434,4,0:27.0,N. Bjelica makes free throw 2 of 2,,71,93
435,4,0:03.0,,Turnover by Team (shot clock),71,93
