,QUARTER,TIME_REMAINING,PORTLAND_ACTION,GOLDEN STATE_ACTION,PORTLAND_SCORE,GOLDEN STATE_SCORE
383,4,4:54.0,,K. Looney misses 2-pt jump shot from 3 ft,87,125
384,4,4:54.0,Defensive rebound by T. Quarterman,,87,125
385,4,4:50.0,Turnover by T. Quarterman (bad pass; steal by P. McCaw),,87,125
386,4,4:27.0,,K. Looney misses 2-pt jump shot from 12 ft,87,125
387,4,4:26.0,Defensive rebound by P. Connaughton,,87,125
388,4,4:13.0,N. Vonleh misses 2-pt jump shot from 21 ft,,87,125
389,4,4:12.0,,Defensive rebound by I. Clark,87,125
390,4,4:02.0,,K. Looney makes 2-pt layup from 2 ft (assist by I. Clark),87,127
391,4,3:46.0,Turnover by T. Quarterman (lost ball),,87,127
392,4,3:46.0,,J. McGee enters the game for S. Livingston,87,127
393,4,3:25.0,,I. Clark makes 2-pt jump shot from 6 ft (assist by P. McCaw),87,129
394,4,3:07.0,S. Napier misses 3-pt jump shot from 24 ft,,87,129
395,4,3:07.0,Offensive rebound by P. Connaughton,,87,129
396,4,3:01.0,S. Napier misses 3-pt jump shot from 26 ft,,87,129
397,4,3:00.0,Offensive rebound by N. Vonleh,,87,129
398,4,2:55.0,N. Vonleh makes 2-pt jump shot from 21 ft,,89,129
399,4,2:35.0,,J. McAdoo misses 3-pt jump shot from 25 ft,89,129
400,4,2:34.0,Defensive rebound by N. Vonleh,,89,129
401,4,2:25.0,Turnover by S. Napier (bad pass),,89,129
402,4,2:25.0,Portland full timeout,,89,129
403,4,2:02.0,,P. McCaw misses 3-pt jump shot from 25 ft,89,129
404,4,2:01.0,,Offensive rebound by K. Looney,89,129
405,4,1:59.0,,K. Looney misses 2-pt layup from 3 ft,89,129
406,4,1:57.0,Defensive rebound by N. Vonleh,,89,129
407,4,1:46.0,S. Napier misses 2-pt layup from 2 ft (block by J. McGee),,89,129
408,4,1:45.0,,Defensive rebound by J. McGee,89,129
409,4,1:35.0,,P. McCaw misses 3-pt jump shot from 26 ft,89,129
410,4,1:35.0,,Offensive rebound by P. McCaw,89,129
411,4,1:30.0,,Turnover by P. McCaw (bad pass; steal by N. Vonleh),89,129
412,4,1:28.0,Turnover by N. Vonleh (bad pass; steal by I. Clark),,89,129
413,4,1:25.0,,J. McGee makes 2-pt dunk at rim (assist by I. Clark),89,131
414,4,1:18.0,S. Napier misses 2-pt layup from 2 ft,,89,131
415,4,1:17.0,,Defensive rebound by J. McGee,89,131
416,4,1:11.0,,I. Clark makes 2-pt jump shot from 21 ft,89,133
417,4,1:00.0,J. Layman misses 3-pt jump shot from 27 ft,,89,133
418,4,0:59.0,,Defensive rebound by K. Looney,89,133
419,4,0:43.0,,I. Clark makes 2-pt jump shot from 14 ft,89,135
420,4,0:37.0,Shooting foul by P. McCaw (drawn by J. Layman),,89,135
421,4,0:37.0,J. Layman makes free throw 1 of 2,,90,135
422,4,0:37.0,J. Layman misses free throw 2 of 2,,90,135
423,4,0:36.0,,Defensive rebound by K. Looney,90,135
424,4,0:18.0,,K. Looney misses 2-pt jump shot from 13 ft,90,135
425,4,0:17.0,Defensive rebound by S. Napier,,90,135
