,QUARTER,TIME_REMAINING,DENVER_ACTION,NEW ORLEANS_ACTION,DENVER_SCORE,NEW ORLEANS_SCORE
379,4,5:07.0,N. Jokić makes 2-pt jump shot from 15 ft (assist by D. Gallinari),,123,116
380,4,4:41.0,,E. Moore makes 2-pt jump shot from 20 ft (assist by J. Holiday),123,118
381,4,4:26.0,Personal foul by E. Moore (drawn by J. Murray),,123,118
382,4,4:26.0,,Technical foul by E. Moore,123,118
383,4,4:26.0,Technical foul by J. Murray,,123,118
384,4,4:21.0,Personal foul by D. Cousins (drawn by N. Jokić),,123,118
385,4,4:16.0,N. Jokić makes 2-pt layup from 2 ft,,125,118
386,4,3:57.0,,D. Cousins misses 3-pt jump shot from 25 ft,125,118
387,4,3:56.0,Defensive rebound by G. Harris,,125,118
388,4,3:41.0,D. Gallinari misses 3-pt jump shot from 27 ft,,125,118
389,4,3:41.0,,Defensive rebound by E. Moore,125,118
390,4,3:32.0,,E. Moore misses 2-pt jump shot from 7 ft,125,118
391,4,3:29.0,,Offensive rebound by D. Cousins,125,118
392,4,3:29.0,,D. Cousins makes 2-pt layup from 2 ft,125,120
393,4,3:12.0,N. Jokić misses 3-pt jump shot from 24 ft,,125,120
394,4,3:10.0,Offensive rebound by D. Gallinari,,125,120
395,4,2:54.0,G. Harris makes 3-pt jump shot from 25 ft,,128,120
396,4,2:36.0,,D. Cousins makes 2-pt layup from 2 ft,128,122
397,4,2:36.0,,Shooting foul by N. Jokić (drawn by D. Cousins),128,122
398,4,2:36.0,,D. Cousins makes free throw 1 of 1,128,123
399,4,2:27.0,J. Murray misses 3-pt jump shot from 25 ft,,128,123
400,4,2:26.0,,Defensive rebound by S. Hill,128,123
401,4,2:19.0,,S. Hill misses 2-pt layup from 1 ft,128,123
402,4,2:17.0,Defensive rebound by N. Jokić,,128,123
403,4,2:01.0,Turnover by G. Harris (lost ball),,128,123
404,4,1:49.0,,A. Davis misses 3-pt jump shot from 25 ft,128,123
405,4,1:48.0,Defensive rebound by N. Jokić,,128,123
406,4,1:41.0,Personal foul by S. Hill (drawn by N. Jokić),,128,123
407,4,1:26.0,Shooting foul by A. Davis (drawn by D. Gallinari),,128,123
408,4,1:26.0,D. Gallinari makes free throw 1 of 2,,129,123
409,4,1:26.0,D. Gallinari makes free throw 2 of 2,,130,123
410,4,1:18.0,,D. Cousins makes 3-pt jump shot from 26 ft (assist by J. Holiday),130,126
411,4,1:17.0,Denver full timeout,,130,126
412,4,1:02.0,J. Murray misses 2-pt jump shot from 15 ft,,130,126
413,4,1:00.0,,Defensive rebound by A. Davis,130,126
414,4,0:52.0,,A. Davis makes 2-pt layup from 2 ft (assist by D. Cousins),130,128
415,4,0:38.0,Personal foul by D. Cousins (drawn by N. Jokić),,130,128
416,4,0:38.0,N. Jokić misses free throw 1 of 2,,130,128
417,4,0:38.0,Offensive rebound by Team,,130,128
418,4,0:38.0,N. Jokić makes free throw 2 of 2,,131,128
419,4,0:38.0,,New Orleans full timeout,131,128
420,4,0:38.0,M. Plumlee enters the game for N. Jokić,,131,128
421,4,0:32.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by J. Holiday),131,131
422,4,0:31.0,Denver full timeout,,131,131
423,4,0:31.0,N. Jokić enters the game for M. Plumlee,,131,131
424,4,0:31.0,Denver full timeout,,131,131
425,4,0:18.0,Shooting foul by D. Cousins (drawn by W. Chandler),,131,131
426,4,0:18.0,W. Chandler misses free throw 1 of 2,,131,131
427,4,0:18.0,Offensive rebound by Team,,131,131
428,4,0:18.0,W. Chandler makes free throw 2 of 2,,132,131
429,4,0:18.0,,New Orleans full timeout,132,131
430,4,0:18.0,,J. Crawford enters the game for S. Hill,132,131
431,4,0:15.0,,Turnover by J. Holiday (back court),132,131
432,4,0:15.0,E. Mudiay enters the game for W. Chandler,,132,131
433,4,0:15.0,,S. Hill enters the game for J. Crawford,132,131
434,4,0:15.0,,D. Cunningham enters the game for D. Cousins,132,131
435,4,0:14.0,Personal take foul by S. Hill (drawn by E. Mudiay),,132,131
436,4,0:14.0,E. Mudiay makes free throw 1 of 2,,133,131
437,4,0:14.0,E. Mudiay misses free throw 2 of 2,,133,131
438,4,0:14.0,,D. Cousins enters the game for D. Cunningham,133,131
439,4,0:14.0,,J. Crawford enters the game for S. Hill,133,131
440,4,0:14.0,W. Chandler enters the game for J. Murray,,133,131
441,4,0:13.0,,Defensive rebound by J. Holiday,133,131
442,4,0:09.0,,Personal take foul by G. Harris (drawn by J. Holiday),133,131
443,4,0:04.0,,Turnover by J. Holiday (bad pass; steal by G. Harris),133,131
444,4,0:04.0,Personal take foul by D. Cousins (drawn by G. Harris),,133,131
445,4,0:04.0,G. Harris misses free throw 1 of 2,,133,131
446,4,0:04.0,Offensive rebound by Team,,133,131
447,4,0:04.0,,D. Cunningham enters the game for D. Cousins,133,131
448,4,0:04.0,G. Harris makes free throw 2 of 2,,134,131
449,4,0:01.0,,J. Holiday misses 3-pt jump shot from 27 ft,134,131
450,4,0:00.0,,Offensive rebound by Team,134,131
