,QUARTER,TIME_REMAINING,BOSTON_ACTION,MIAMI_ACTION,BOSTON_SCORE,MIAMI_SCORE
381,4,3:49.0,Boston full timeout,,100,88
382,4,3:49.0,K. Olynyk enters the game for T. Zeller,,100,88
383,4,3:49.0,Violation by Team (jump ball),,100,88
384,4,3:27.0,K. Olynyk misses 2-pt jump shot from 11 ft (block by H. Whiteside),,100,88
385,4,3:26.0,,Defensive rebound by W. Ellington,100,88
386,4,3:18.0,,J. Richardson misses 3-pt jump shot from 25 ft,100,88
387,4,3:17.0,,Offensive rebound by H. Whiteside,100,88
388,4,3:17.0,,Flagrant foul type 1 by M. Smart (drawn by H. Whiteside),100,88
389,4,3:17.0,,H. Whiteside misses flagrant free throw 1 of 2,100,88
390,4,3:17.0,,Offensive rebound by Team,100,88
391,4,3:17.0,T. Zeller enters the game for K. Olynyk,,100,88
392,4,3:17.0,,H. Whiteside makes flagrant free throw 2 of 2,100,89
393,4,3:06.0,,Shooting foul by T. Zeller (drawn by H. Whiteside),100,89
394,4,3:06.0,,H. Whiteside misses free throw 1 of 2,100,89
395,4,3:06.0,,Offensive rebound by Team,100,89
396,4,3:06.0,,H. Whiteside misses free throw 2 of 2,100,89
397,4,3:05.0,Defensive rebound by M. Smart,,100,89
398,4,2:52.0,A. Bradley misses 2-pt jump shot from 20 ft,,100,89
399,4,2:51.0,Offensive rebound by T. Zeller,,100,89
400,4,2:50.0,Shooting foul by R. McGruder (drawn by T. Zeller),,100,89
401,4,2:50.0,T. Zeller makes free throw 1 of 2,,101,89
402,4,2:50.0,T. Zeller makes free throw 2 of 2,,102,89
403,4,2:42.0,,Shooting foul by T. Zeller (drawn by G. Dragić),102,89
404,4,2:42.0,,G. Dragić makes free throw 1 of 2,102,90
405,4,2:42.0,,G. Dragić makes free throw 2 of 2,102,91
406,4,2:40.0,Personal take foul by W. Ellington (drawn by M. Smart),,102,91
407,4,2:40.0,M. Smart misses free throw 1 of 2,,102,91
408,4,2:40.0,Offensive rebound by Team,,102,91
409,4,2:40.0,M. Smart makes free throw 2 of 2,,103,91
410,4,2:32.0,,H. Whiteside makes 2-pt hook shot from 6 ft (assist by G. Dragić),103,93
411,4,2:26.0,Personal foul by G. Dragić (drawn by M. Smart),,103,93
412,4,2:26.0,,Personal foul by M. Smart,103,93
413,4,2:26.0,Technical foul by M. Smart,,103,93
414,4,2:26.0,,G. Dragić makes technical free throw,103,94
415,4,2:25.0,Personal take foul by G. Dragić (drawn by M. Smart),,103,94
416,4,2:25.0,M. Smart misses free throw 1 of 2,,103,94
417,4,2:25.0,Offensive rebound by Team,,103,94
418,4,2:25.0,M. Smart makes free throw 2 of 2,,104,94
419,4,2:12.0,,J. Richardson misses 3-pt jump shot from 25 ft,104,94
420,4,2:11.0,Defensive rebound by T. Zeller,,104,94
421,4,2:11.0,,Technical foul by Team,104,94
422,4,2:11.0,I. Thomas makes technical free throw,,105,94
423,4,2:01.0,I. Thomas makes 2-pt layup from 2 ft,,107,94
424,4,1:49.0,,R. McGruder makes 3-pt jump shot from 25 ft (assist by G. Dragić),107,97
425,4,1:26.0,I. Thomas misses 3-pt jump shot from 26 ft,,107,97
426,4,1:25.0,Offensive rebound by Team,,107,97
427,4,1:15.0,Personal block foul by J. Richardson (drawn by I. Thomas),,107,97
428,4,1:15.0,I. Thomas makes free throw 1 of 2,,108,97
429,4,1:15.0,I. Thomas makes free throw 2 of 2,,109,97
430,4,1:15.0,,Miami full timeout,109,97
431,4,1:15.0,,Inbound foul by J. Crowder,109,97
432,4,1:15.0,,H. Whiteside misses free throw 1 of 2,109,97
433,4,1:15.0,,Offensive rebound by Team,109,97
434,4,1:15.0,J. Jerebko enters the game for T. Zeller,,108,97
435,4,1:15.0,,H. Whiteside makes free throw 2 of 2,109,98
436,4,1:09.0,Personal foul by R. McGruder (drawn by I. Thomas),,109,98
437,4,1:09.0,I. Thomas makes free throw 1 of 2,,110,98
438,4,1:09.0,I. Thomas makes free throw 2 of 2,,111,98
439,4,1:01.0,,H. Whiteside makes 2-pt hook shot from 8 ft (assist by G. Dragić),111,100
440,4,0:35.0,A. Bradley misses 2-pt jump shot from 18 ft,,111,100
441,4,0:34.0,,Defensive rebound by H. Whiteside,111,100
442,4,0:34.0,,Personal foul by A. Bradley (drawn by R. McGruder),111,100
443,4,0:34.0,,R. McGruder makes free throw 1 of 2,111,101
444,4,0:34.0,,R. McGruder makes free throw 2 of 2,111,102
445,4,0:16.0,Personal foul by W. Ellington (drawn by M. Smart),,111,102
446,4,0:16.0,M. Smart makes free throw 1 of 2,,112,102
447,4,0:16.0,M. Smart misses free throw 2 of 2,,112,102
448,4,0:16.0,T. Rozier enters the game for A. Bradley,,112,102
449,4,0:16.0,J. Brown enters the game for I. Thomas,,112,102
450,4,0:16.0,T. Zeller enters the game for J. Crowder,,112,102
451,4,0:15.0,,Defensive rebound by H. Whiteside,112,102
452,4,0:03.0,,H. Whiteside makes 2-pt layup from 2 ft (assist by G. Dragić),112,104
