,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SAN ANTONIO_ACTION,LA CLIPPERS_SCORE,SAN ANTONIO_SCORE
381,4,2:13.0,,Personal foul by C. Paul (drawn by P. Gasol),98,85
382,4,2:13.0,,P. Gasol makes free throw 1 of 2,98,86
383,4,2:13.0,,B. Forbes enters the game for P. Mills,98,86
384,4,2:13.0,,J. Anthony enters the game for L. Aldridge,98,86
385,4,2:13.0,,D. Bertāns enters the game for K. Leonard,98,86
386,4,2:13.0,,K. Anderson enters the game for M. Ginóbili,98,86
387,4,2:13.0,,P. Gasol makes free throw 2 of 2,98,87
388,4,1:57.0,C. Paul misses 2-pt jump shot from 13 ft,,98,87
389,4,1:56.0,Offensive rebound by L. Mbah a Moute,,98,87
390,4,1:40.0,C. Paul misses 2-pt layup from 2 ft,,98,87
391,4,1:39.0,,Defensive rebound by P. Gasol,98,87
392,4,1:36.0,,Turnover by P. Gasol (lost ball; steal by C. Paul),98,87
393,4,1:19.0,L. Mbah a Moute misses 3-pt jump shot from 23 ft,,98,87
394,4,1:17.0,Offensive rebound by B. Griffin,,98,87
395,4,1:08.0,Personal foul by B. Forbes (drawn by C. Paul),,98,87
396,4,1:08.0,,J. Simmons enters the game for P. Gasol,98,87
397,4,1:08.0,J. Redick enters the game for L. Mbah a Moute,,98,87
398,4,1:08.0,M. Speights enters the game for B. Griffin,,98,87
399,4,1:08.0,R. Felton enters the game for D. Jordan,,98,87
400,4,1:08.0,W. Johnson enters the game for C. Paul,,98,87
401,4,0:54.0,M. Speights misses 3-pt jump shot from 25 ft,,98,87
402,4,0:53.0,,Defensive rebound by B. Forbes,98,87
403,4,0:38.0,,D. Bertāns misses 3-pt jump shot from 24 ft,98,87
404,4,0:37.0,Defensive rebound by R. Felton,,98,87
405,4,0:13.0,Turnover by Team (shot clock),,98,87
406,4,0:05.0,,B. Forbes misses 3-pt jump shot from 24 ft,98,87
407,4,0:03.0,Defensive rebound by R. Felton,,98,87
