,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MEMPHIS_ACTION,PHOENIX_SCORE,MEMPHIS_SCORE
390,4,5:16.0,T. Warren misses 3-pt jump shot from 25 ft,,96,112
391,4,5:16.0,,Defensive rebound by M. Gasol,96,112
392,4,4:59.0,,Shooting foul by T. Warren (drawn by M. Conley),96,112
393,4,4:59.0,,M. Conley makes free throw 1 of 2,96,113
394,4,4:59.0,,M. Conley misses free throw 2 of 2,96,113
395,4,4:58.0,Defensive rebound by M. Chriss,,96,113
396,4,4:42.0,E. Bledsoe misses 2-pt jump shot from 9 ft,,96,113
397,4,4:40.0,Offensive rebound by M. Chriss,,96,113
398,4,4:40.0,M. Chriss makes 2-pt dunk at rim,,98,113
399,4,4:22.0,,Z. Randolph misses 3-pt jump shot from 25 ft,98,113
400,4,4:20.0,Defensive rebound by A. Len,,98,113
401,4,4:15.0,E. Bledsoe makes 2-pt layup from 1 ft,,100,113
402,4,3:55.0,,Z. Randolph makes 2-pt layup from 2 ft (assist by M. Gasol),100,115
403,4,3:41.0,Shooting foul by Z. Randolph (drawn by E. Bledsoe),,100,115
404,4,3:41.0,E. Bledsoe makes free throw 1 of 2,,101,115
405,4,3:41.0,E. Bledsoe makes free throw 2 of 2,,102,115
406,4,3:19.0,,M. Conley misses 2-pt layup from 1 ft,102,115
407,4,3:18.0,,Offensive rebound by T. Allen,102,115
408,4,3:18.0,,T. Allen makes 2-pt layup from 2 ft,102,117
409,4,3:06.0,A. Len misses 2-pt jump shot from 15 ft,,102,117
410,4,3:05.0,,Defensive rebound by T. Douglas,102,117
411,4,2:49.0,,M. Gasol makes 3-pt jump shot from 25 ft (assist by T. Douglas),102,120
412,4,2:31.0,A. Len makes 2-pt dunk at rim (assist by E. Bledsoe),,104,120
413,4,2:08.0,,M. Conley misses 2-pt layup from 1 ft,104,120
414,4,2:05.0,Defensive rebound by D. Booker,,104,120
415,4,2:03.0,Personal take foul by Z. Randolph (drawn by E. Bledsoe),,104,120
416,4,2:03.0,,Memphis full timeout,104,120
417,4,2:03.0,E. Bledsoe misses free throw 1 of 2,,104,120
418,4,2:03.0,Offensive rebound by Team,,104,120
419,4,2:03.0,,T. Daniels enters the game for M. Gasol,104,120
420,4,2:03.0,,A. Harrison enters the game for T. Allen,104,120
421,4,2:03.0,,B. Wright enters the game for M. Conley,104,120
422,4,2:03.0,,D. Davis enters the game for Z. Randolph,104,120
423,4,2:03.0,T. Ulis enters the game for T. Warren,,104,120
424,4,2:03.0,A. Williams enters the game for A. Len,,104,120
425,4,2:03.0,D. Jones enters the game for D. Booker,,104,120
426,4,2:03.0,E. Bledsoe makes free throw 2 of 2,,105,120
427,4,2:01.0,,Personal foul by D. Jones (drawn by T. Douglas),105,120
428,4,2:01.0,R. Price enters the game for E. Bledsoe,,105,120
429,4,1:47.0,,Turnover by T. Daniels (lost ball; steal by R. Price),105,120
430,4,1:43.0,D. Jones makes 2-pt dunk at rim (assist by T. Ulis),,107,120
431,4,1:28.0,,D. Davis makes 2-pt layup from 1 ft (assist by T. Douglas),107,122
432,4,1:28.0,,Shooting foul by M. Chriss (drawn by D. Davis),107,122
433,4,1:28.0,,D. Davis makes free throw 1 of 1,107,123
434,4,1:20.0,Turnover by M. Chriss (bad pass; steal by T. Douglas),,107,123
435,4,1:18.0,,T. Douglas makes 2-pt layup from 1 ft,107,125
436,4,1:05.0,A. Williams misses 2-pt jump shot from 5 ft,,107,125
437,4,1:05.0,,Defensive rebound by A. Harrison,107,125
438,4,0:57.0,,A. Harrison makes 3-pt jump shot from 27 ft,107,128
439,4,0:49.0,T. Ulis makes 3-pt jump shot from 26 ft,,110,128
440,4,0:29.0,,T. Douglas misses 2-pt jump shot from 11 ft,110,128
441,4,0:29.0,Defensive rebound by M. Chriss,,110,128
442,4,0:24.0,D. Jones makes 2-pt layup at rim (assist by M. Chriss),,112,128
443,4,0:23.0,,Personal foul by D. Jones (drawn by T. Daniels),112,128
444,4,0:23.0,,T. Daniels makes free throw 1 of 2,112,129
445,4,0:23.0,,T. Daniels makes free throw 2 of 2,112,130
446,4,0:14.0,T. Ulis misses 2-pt jump shot from 19 ft (block by T. Douglas),,112,130
447,4,0:14.0,Offensive rebound by Team,,112,130
448,4,0:05.0,A. Williams misses 2-pt jump shot from 9 ft,,112,130
449,4,0:03.0,,Defensive rebound by T. Daniels,112,130
