,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BOSTON_ACTION,MILWAUKEE_SCORE,BOSTON_SCORE
384,4,6:03.0,,Turnover by M. Smart (bad pass; steal by M. Beasley),90,94
385,4,5:55.0,M. Beasley misses 2-pt jump shot from 17 ft,,90,94
386,4,5:53.0,,Defensive rebound by J. Crowder,90,94
387,4,5:37.0,,A. Bradley makes 2-pt layup from 1 ft (assist by K. Olynyk),90,96
388,4,5:18.0,Turnover by S. Hawes (bad pass; steal by J. Crowder),,90,96
389,4,5:02.0,,J. Crowder makes 3-pt jump shot from 23 ft (assist by K. Olynyk),90,99
390,4,4:43.0,M. Teletović misses 2-pt jump shot from 18 ft,,90,99
391,4,4:42.0,,Defensive rebound by G. Green,90,99
392,4,4:22.0,,G. Green makes 3-pt jump shot from 23 ft (assist by M. Smart),90,102
393,4,4:07.0,M. Beasley misses 2-pt jump shot from 9 ft,,90,102
394,4,4:06.0,,Defensive rebound by M. Smart,90,102
395,4,4:01.0,,Turnover by G. Green (traveling),90,102
396,4,4:01.0,,J. Brown enters the game for J. Crowder,90,102
397,4,3:52.0,R. Vaughn misses 2-pt jump shot from 17 ft,,90,102
398,4,3:52.0,,Defensive rebound by G. Green,90,102
399,4,3:37.0,,K. Olynyk makes 2-pt dunk at rim (assist by M. Smart),90,104
400,4,3:20.0,Turnover by M. Beasley (bad pass; steal by M. Smart),,90,104
401,4,3:16.0,,J. Brown makes 2-pt layup from 1 ft (assist by M. Smart),90,106
402,4,3:16.0,,Shooting foul by M. Teletović (drawn by J. Brown),90,106
403,4,3:16.0,,Technical foul by Team,90,106
404,4,3:16.0,R. Vaughn misses technical free throw,,90,106
405,4,3:16.0,,Offensive rebound by Team,90,106
406,4,3:16.0,,J. Brown misses free throw 1 of 1,90,106
407,4,3:16.0,Defensive rebound by M. Teletović,,90,106
408,4,3:16.0,,T. Rozier enters the game for M. Smart,90,106
409,4,3:16.0,,J. Young enters the game for A. Bradley,90,106
410,4,3:00.0,Turnover by R. Vaughn (bad pass; steal by J. Brown),,90,106
411,4,2:56.0,,G. Green makes 2-pt dunk at rim (assist by J. Brown),90,108
412,4,2:49.0,G. Payton misses 3-pt jump shot from 25 ft,,90,108
413,4,2:48.0,,Defensive rebound by T. Rozier,90,108
414,4,2:31.0,,G. Green makes 3-pt jump shot from 23 ft (assist by T. Rozier),90,111
415,4,2:18.0,Turnover by G. Payton (lost ball; steal by T. Rozier),,90,111
416,4,2:16.0,,Personal foul by M. Beasley (drawn by T. Rozier),90,111
417,4,2:16.0,,Boston full timeout,90,111
418,4,2:05.0,,Shooting foul by R. Vaughn (drawn by J. Young),90,111
419,4,2:05.0,,J. Young makes free throw 1 of 2,90,112
420,4,2:05.0,,J. Young misses free throw 2 of 2,90,112
421,4,2:05.0,Defensive rebound by M. Beasley,,90,112
422,4,1:53.0,M. Beasley makes 2-pt layup from 1 ft (assist by S. Hawes),,92,112
423,4,1:42.0,,J. Young misses 3-pt jump shot from 25 ft,92,112
424,4,1:41.0,Defensive rebound by S. Hawes,,92,112
425,4,1:24.0,R. Vaughn makes 2-pt layup from 2 ft (assist by S. Hawes),,94,112
426,4,1:10.0,,G. Green misses 2-pt hook shot from 4 ft,94,112
427,4,1:09.0,Defensive rebound by S. Hawes,,94,112
428,4,0:55.0,S. Hawes misses 3-pt jump shot from 26 ft,,94,112
429,4,0:54.0,,Defensive rebound by K. Olynyk,94,112
430,4,0:34.0,,K. Olynyk misses 2-pt jump shot from 20 ft,94,112
431,4,0:33.0,Defensive rebound by G. Payton,,94,112
432,4,0:15.0,R. Vaughn misses 2-pt jump shot from 21 ft,,94,112
433,4,0:14.0,,Defensive rebound by J. Brown,94,112
