,QUARTER,TIME_REMAINING,UTAH_ACTION,DETROIT_ACTION,UTAH_SCORE,DETROIT_SCORE
389,4,3:13.0,,Defensive rebound by A. Baynes,89,78
390,4,3:06.0,,I. Smith misses 2-pt layup from 1 ft (block by R. Gobert),89,78
391,4,3:05.0,Defensive rebound by G. Hill,,89,78
392,4,2:56.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by G. Hill),,92,78
393,4,2:38.0,,K. Caldwell-Pope makes 3-pt jump shot from 27 ft (assist by A. Baynes),92,81
394,4,2:21.0,Personal foul by A. Baynes (drawn by G. Hayward),,92,81
395,4,2:21.0,Official timeout,,92,81
396,4,2:14.0,Turnover by G. Hayward (lost ball),,92,81
397,4,2:06.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,92,81
398,4,2:05.0,Defensive rebound by J. Ingles,,92,81
399,4,1:42.0,J. Ingles misses 2-pt jump shot from 10 ft,,92,81
400,4,1:42.0,Offensive rebound by R. Gobert,,92,81
401,4,1:22.0,G. Hayward makes 3-pt jump shot from 27 ft (assist by R. Gobert),,95,81
402,4,1:09.0,,M. Morris misses 3-pt jump shot from 27 ft,95,81
403,4,1:09.0,Defensive rebound by Team,,95,81
404,4,0:48.0,Shooting foul by M. Morris (drawn by G. Hayward),,95,81
405,4,0:48.0,G. Hayward makes free throw 1 of 2,,96,81
406,4,0:48.0,R. Neto enters the game for G. Hill,,96,81
407,4,0:48.0,J. Withey enters the game for R. Gobert,,96,81
408,4,0:48.0,G. Hayward makes free throw 2 of 2,,97,81
409,4,0:30.0,,K. Caldwell-Pope misses 2-pt layup at rim,97,81
410,4,0:28.0,Defensive rebound by G. Hayward,,97,81
411,4,0:07.0,Turnover by Team (shot clock),,97,81
412,4,0:07.0,D. Exum enters the game for G. Hayward,,97,81
413,4,0:01.0,,I. Smith makes 2-pt jump shot from 16 ft,97,83
