,QUARTER,TIME_REMAINING,UTAH_ACTION,LA CLIPPERS_ACTION,UTAH_SCORE,LA CLIPPERS_SCORE
393,4,6:52.0,R. Hood makes 3-pt jump shot from 25 ft (assist by G. Hayward),,78,86
394,4,6:33.0,,M. Speights makes 3-pt jump shot from 23 ft (assist by A. Rivers),78,89
395,4,6:16.0,G. Hayward makes 3-pt jump shot from 25 ft (assist by B. Diaw),,81,89
396,4,6:05.0,,A. Rivers makes 2-pt layup from 1 ft,81,91
397,4,6:05.0,,Shooting foul by R. Neto (drawn by A. Rivers),81,91
398,4,6:05.0,,C. Paul enters the game for R. Felton,81,91
399,4,6:05.0,,B. Griffin enters the game for P. Pierce,81,91
400,4,6:05.0,G. Hill enters the game for R. Neto,,81,91
401,4,6:05.0,J. Ingles enters the game for G. Hayward,,81,91
402,4,6:05.0,,A. Rivers makes free throw 1 of 1,81,92
403,4,5:48.0,R. Gobert makes 2-pt dunk at rim (assist by B. Diaw),,83,92
404,4,5:28.0,,J. Crawford makes 2-pt jump shot from 17 ft,83,94
405,4,5:17.0,Personal foul by J. Crawford (drawn by J. Ingles),,83,94
406,4,5:17.0,J. Ingles misses free throw 1 of 2,,83,94
407,4,5:17.0,Offensive rebound by Team,,83,94
408,4,5:17.0,J. Johnson enters the game for B. Diaw,,83,94
409,4,5:17.0,J. Ingles makes free throw 2 of 2,,84,94
410,4,4:52.0,,C. Paul makes 2-pt jump shot from 18 ft,84,96
411,4,4:30.0,R. Hood misses 2-pt jump shot from 7 ft (block by M. Speights),,84,96
412,4,4:28.0,,Defensive rebound by M. Speights,84,96
413,4,4:27.0,Technical foul by R. Hood,,84,96
414,4,4:27.0,,C. Paul makes technical free throw,84,97
415,4,4:27.0,A. Burks enters the game for R. Hood,,84,97
416,4,4:14.0,,J. Crawford makes 3-pt jump shot from 24 ft,84,100
417,4,3:58.0,J. Johnson misses 3-pt jump shot from 25 ft,,84,100
418,4,3:57.0,,Defensive rebound by B. Griffin,84,100
419,4,3:51.0,,Shooting foul by J. Johnson (drawn by J. Crawford),84,100
420,4,3:51.0,,J. Crawford makes free throw 1 of 3,84,101
421,4,3:51.0,,J. Crawford makes free throw 2 of 3,84,102
422,4,3:51.0,,J. Crawford makes free throw 3 of 3,84,103
423,4,3:37.0,Turnover by A. Burks (lost ball),,84,103
424,4,3:20.0,,M. Speights misses 3-pt jump shot from 24 ft,84,103
425,4,3:19.0,Defensive rebound by R. Gobert,,84,103
426,4,3:04.0,Shooting foul by M. Speights (drawn by R. Gobert),,84,103
427,4,3:04.0,R. Gobert misses free throw 1 of 2,,84,103
428,4,3:04.0,Offensive rebound by Team,,84,103
429,4,3:04.0,R. Gobert makes free throw 2 of 2,,85,103
430,4,2:46.0,,A. Rivers makes 2-pt jump shot from 7 ft (assist by M. Speights),85,105
431,4,2:32.0,Turnover by R. Gobert (lost ball; steal by C. Paul),,85,105
432,4,2:31.0,,Turnover by C. Paul (lost ball),85,105
433,4,2:31.0,Official timeout,,85,105
434,4,2:31.0,R. Neto enters the game for R. Gobert,,85,105
435,4,2:31.0,D. Exum enters the game for G. Hill,,85,105
436,4,2:31.0,T. Lyles enters the game for J. Ingles,,85,105
437,4,2:31.0,J. Withey enters the game for J. Johnson,,85,105
438,4,2:11.0,R. Neto makes 2-pt layup from 1 ft (assist by D. Exum),,87,105
439,4,1:43.0,,B. Griffin misses 3-pt jump shot from 24 ft,87,105
440,4,1:43.0,Defensive rebound by R. Neto,,87,105
441,4,1:41.0,D. Exum makes 2-pt dunk at rim (assist by R. Neto),,89,105
442,4,1:19.0,,A. Rivers misses 2-pt jump shot from 21 ft,89,105
443,4,1:18.0,Defensive rebound by A. Burks,,89,105
444,4,1:09.0,D. Exum makes 3-pt jump shot from 25 ft (assist by R. Neto),,92,105
445,4,0:50.0,,C. Paul misses 2-pt layup from 1 ft (block by J. Withey),92,105
446,4,0:48.0,Defensive rebound by R. Neto,,92,105
447,4,0:46.0,A. Burks makes 2-pt layup at rim (assist by R. Neto),,94,105
448,4,0:46.0,Shooting foul by M. Speights (drawn by A. Burks),,94,105
449,4,0:46.0,,P. Pierce enters the game for B. Griffin,94,105
450,4,0:46.0,,R. Felton enters the game for C. Paul,94,105
451,4,0:46.0,A. Burks makes free throw 1 of 1,,95,105
452,4,0:26.0,,J. Crawford makes 3-pt jump shot from 26 ft,95,108
453,4,0:09.0,R. Neto misses 2-pt jump shot from 14 ft,,95,108
454,4,0:06.0,,Defensive rebound by P. Pierce,95,108
