,QUARTER,TIME_REMAINING,ATLANTA_ACTION,DETROIT_ACTION,ATLANTA_SCORE,DETROIT_SCORE
390,4,8:31.0,M. Dunleavy misses 3-pt jump shot from 25 ft,,74,100
391,4,8:31.0,,Defensive rebound by D. Hilliard,74,100
392,4,8:14.0,,T. Harris misses 2-pt jump shot from 17 ft,74,100
393,4,8:13.0,Defensive rebound by T. Prince,,74,100
394,4,8:12.0,Turnover by T. Prince (lost ball; steal by S. Johnson),,74,100
395,4,7:53.0,,T. Harris misses 3-pt jump shot from 26 ft,74,100
396,4,7:53.0,Defensive rebound by M. Scott,,74,100
397,4,7:45.0,D. Bembry makes 2-pt layup from 1 ft (assist by M. Dunleavy),,76,100
398,4,7:45.0,Shooting foul by A. Baynes (drawn by D. Bembry),,76,100
399,4,7:45.0,D. Bembry misses free throw 1 of 1,,76,100
400,4,7:43.0,,Defensive rebound by D. Hilliard,76,100
401,4,7:22.0,,D. Hilliard misses 3-pt jump shot from 24 ft,76,100
402,4,7:21.0,Defensive rebound by D. Bembry,,76,100
403,4,7:14.0,M. Dunleavy makes 2-pt layup from 1 ft (assist by D. Bembry),,78,100
404,4,7:04.0,,Offensive foul by R. Jackson (drawn by D. Bembry),78,100
405,4,7:04.0,,Turnover by R. Jackson (offensive foul),78,100
406,4,7:04.0,,R. Bullock enters the game for D. Hilliard,78,100
407,4,7:04.0,K. Humphries enters the game for G. Neal,,78,100
408,4,6:51.0,T. Prince makes 2-pt jump shot from 4 ft (assist by D. Bembry),,80,100
409,4,6:47.0,,Detroit full timeout,80,100
410,4,6:37.0,,Turnover by R. Jackson (bad pass),80,100
411,4,6:28.0,Shooting foul by A. Baynes (drawn by T. Prince),,80,100
412,4,6:28.0,T. Prince makes free throw 1 of 2,,81,100
413,4,6:28.0,,M. Morris enters the game for S. Johnson,81,100
414,4,6:28.0,T. Prince makes free throw 2 of 2,,82,100
415,4,6:13.0,,Shooting foul by M. Dunleavy (drawn by A. Baynes),82,100
416,4,6:13.0,,A. Baynes misses free throw 1 of 2,82,100
417,4,6:13.0,,Offensive rebound by Team,82,100
418,4,6:13.0,,A. Baynes makes free throw 2 of 2,82,101
419,4,5:58.0,T. Prince misses 3-pt jump shot from 24 ft,,82,101
420,4,5:58.0,,Defensive rebound by Team,82,101
421,4,5:58.0,Loose ball foul by K. Humphries (drawn by A. Baynes),,82,101
422,4,5:58.0,,A. Baynes makes free throw 1 of 2,82,102
423,4,5:58.0,G. Neal enters the game for M. Scott,,82,102
424,4,5:58.0,,A. Baynes makes free throw 2 of 2,82,103
425,4,5:41.0,G. Neal misses 2-pt jump shot from 17 ft,,82,103
426,4,5:40.0,,Defensive rebound by M. Morris,82,103
427,4,5:32.0,,R. Jackson misses 2-pt layup from 2 ft,82,103
428,4,5:31.0,,Offensive rebound by A. Baynes,82,103
429,4,5:29.0,,A. Baynes makes 2-pt layup from 1 ft,82,105
430,4,5:18.0,K. Humphries makes 2-pt layup at rim (assist by T. Prince),,84,105
431,4,5:05.0,,T. Harris misses 3-pt jump shot from 27 ft,84,105
432,4,5:05.0,Defensive rebound by D. Bembry,,84,105
433,4,4:56.0,T. Prince misses 2-pt layup from 1 ft,,84,105
434,4,4:54.0,,Defensive rebound by T. Harris,84,105
435,4,4:40.0,,R. Bullock makes 3-pt jump shot from 24 ft (assist by A. Baynes),84,108
436,4,4:22.0,K. Humphries makes 2-pt jump shot from 18 ft (assist by D. Bembry),,86,108
437,4,4:06.0,,R. Jackson makes 2-pt layup at rim,86,110
438,4,4:01.0,Shooting foul by T. Harris (drawn by T. Prince),,86,110
439,4,4:01.0,T. Prince makes free throw 1 of 2,,87,110
440,4,4:01.0,M. Scott enters the game for K. Humphries,,87,110
441,4,4:01.0,,S. Johnson enters the game for T. Harris,87,110
442,4,4:01.0,T. Prince makes free throw 2 of 2,,88,110
443,4,3:40.0,,M. Morris misses 3-pt jump shot from 27 ft,88,110
444,4,3:39.0,Defensive rebound by G. Neal,,88,110
445,4,3:32.0,G. Neal misses 2-pt jump shot from 20 ft,,88,110
446,4,3:32.0,Offensive rebound by D. Bembry,,88,110
447,4,3:32.0,Shooting foul by A. Baynes (drawn by D. Bembry),,88,110
448,4,3:32.0,D. Bembry makes free throw 1 of 2,,89,110
449,4,3:32.0,D. Bembry makes free throw 2 of 2,,90,110
450,4,3:12.0,,R. Jackson makes 2-pt jump shot from 17 ft,90,112
451,4,3:04.0,M. Scott misses 3-pt jump shot from 25 ft,,90,112
452,4,3:03.0,Offensive rebound by M. Dunleavy,,90,112
453,4,3:02.0,M. Dunleavy misses 2-pt layup from 2 ft,,90,112
454,4,3:00.0,Offensive rebound by M. Dunleavy,,90,112
455,4,2:59.0,Turnover by M. Dunleavy (lost ball; steal by S. Johnson),,90,112
456,4,2:39.0,,Turnover by S. Johnson (bad pass; steal by M. Dunleavy),90,112
457,4,2:28.0,T. Prince misses 2-pt jump shot from 14 ft,,90,112
458,4,2:28.0,,Defensive rebound by R. Jackson,90,112
459,4,2:22.0,,Detroit full timeout,90,112
460,4,2:22.0,Atlanta full timeout,,90,112
461,4,2:22.0,,D. Hilliard enters the game for M. Morris,90,112
462,4,2:22.0,,B. Marjanović enters the game for R. Bullock,90,112
463,4,2:22.0,,H. Ellenson enters the game for R. Jackson,90,112
464,4,2:22.0,,I. Smith enters the game for A. Baynes,90,112
465,4,2:22.0,K. Humphries enters the game for M. Dunleavy,,90,112
466,4,2:05.0,,I. Smith makes 2-pt jump shot from 18 ft,90,114
467,4,1:55.0,K. Humphries makes 3-pt jump shot from 27 ft (assist by G. Neal),,93,114
468,4,1:39.0,,D. Hilliard misses 2-pt jump shot from 5 ft,93,114
469,4,1:39.0,Defensive rebound by K. Humphries,,93,114
470,4,1:33.0,Personal foul by H. Ellenson,,93,114
471,4,1:33.0,D. Bembry misses free throw 1 of 2,,93,114
472,4,1:33.0,Offensive rebound by Team,,93,114
473,4,1:33.0,D. Bembry misses free throw 2 of 2,,93,114
474,4,1:32.0,,Defensive rebound by B. Marjanović,93,114
475,4,1:15.0,,B. Marjanović makes 2-pt hook shot from 10 ft (assist by H. Ellenson),93,116
476,4,1:06.0,M. Scott misses 3-pt jump shot from 24 ft,,93,116
477,4,1:05.0,,Defensive rebound by S. Johnson,93,116
478,4,0:52.0,,B. Marjanović misses 2-pt jump shot from 13 ft,93,116
479,4,0:51.0,Defensive rebound by M. Scott,,93,116
480,4,0:44.0,G. Neal misses 3-pt jump shot from 26 ft,,93,116
481,4,0:43.0,,Defensive rebound by B. Marjanović,93,116
482,4,0:33.0,,H. Ellenson makes 2-pt layup at rim (assist by S. Johnson),93,118
483,4,0:21.0,Shooting foul by B. Marjanović (drawn by T. Prince),,93,118
484,4,0:21.0,T. Prince makes free throw 1 of 2,,94,118
485,4,0:21.0,T. Prince makes free throw 2 of 2,,95,118
