,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MIAMI_ACTION,CHARLOTTE_SCORE,MIAMI_SCORE
381,4,4:14.0,,D. Waiters makes 3-pt jump shot from 25 ft,91,99
382,4,3:56.0,N. Batum misses 3-pt jump shot from 25 ft,,91,99
383,4,3:55.0,,Defensive rebound by H. Whiteside,91,99
384,4,3:37.0,,T. Johnson misses 3-pt jump shot from 25 ft,91,99
385,4,3:36.0,Defensive rebound by K. Walker,,91,99
386,4,3:25.0,K. Walker misses 2-pt layup from 2 ft (block by H. Whiteside),,91,99
387,4,3:24.0,,Defensive rebound by T. Johnson,91,99
388,4,3:05.0,,G. Dragić misses 3-pt jump shot from 25 ft,91,99
389,4,3:04.0,Defensive rebound by N. Batum,,91,99
390,4,2:51.0,N. Batum makes 2-pt layup from 1 ft,,93,99
391,4,2:32.0,,Turnover by H. Whiteside (traveling),93,99
392,4,2:22.0,N. Batum misses 3-pt jump shot from 24 ft,,93,99
393,4,2:21.0,Offensive rebound by C. Zeller,,93,99
394,4,2:20.0,C. Zeller makes 2-pt layup from 1 ft,,95,99
395,4,2:00.0,,D. Waiters makes 3-pt jump shot from 25 ft,95,102
396,4,1:50.0,K. Walker makes 3-pt jump shot from 25 ft,,98,102
397,4,1:40.0,,Personal foul by N. Batum (drawn by D. Waiters),98,102
398,4,1:25.0,,J. Johnson misses 3-pt jump shot from 23 ft,98,102
399,4,1:24.0,,Offensive rebound by D. Waiters,98,102
400,4,1:07.0,,D. Waiters misses 3-pt jump shot from 26 ft,98,102
401,4,1:06.0,,Offensive rebound by H. Whiteside,98,102
402,4,0:45.0,,D. Waiters makes 3-pt jump shot from 23 ft,98,105
403,4,0:45.0,Charlotte full timeout,,98,105
404,4,0:42.0,M. Belinelli misses 3-pt jump shot from 24 ft,,98,105
405,4,0:41.0,Offensive rebound by C. Zeller,,98,105
406,4,0:35.0,K. Walker makes 2-pt layup from 1 ft,,100,105
407,4,0:35.0,Shooting foul by T. Johnson (drawn by K. Walker),,100,105
408,4,0:35.0,M. Kidd-Gilchrist enters the game for M. Belinelli,,100,105
409,4,0:35.0,K. Walker makes free throw 1 of 1,,101,105
410,4,0:24.0,,Turnover by T. Johnson (bad pass; steal by K. Walker),101,105
411,4,0:21.0,K. Walker misses 2-pt layup from 2 ft,,101,105
412,4,0:19.0,,Defensive rebound by G. Dragić,101,105
413,4,0:19.0,,Personal foul by K. Walker (drawn by G. Dragić),101,105
414,4,0:19.0,,G. Dragić makes free throw 1 of 2,101,106
415,4,0:19.0,M. Belinelli enters the game for M. Kidd-Gilchrist,,101,106
416,4,0:19.0,,G. Dragić makes free throw 2 of 2,101,107
417,4,0:10.0,Turnover by K. Walker (lost ball; steal by H. Whiteside),,101,107
418,4,0:10.0,,Personal foul by K. Walker (drawn by H. Whiteside),101,107
419,4,0:10.0,,H. Whiteside misses free throw 1 of 2,101,107
420,4,0:10.0,,Offensive rebound by Team,101,107
421,4,0:10.0,,H. Whiteside makes free throw 2 of 2,101,108
422,4,0:05.0,K. Walker misses 3-pt jump shot from 27 ft,,101,108
423,4,0:04.0,,Defensive rebound by H. Whiteside,101,108
