,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,SACRAMENTO_ACTION,MEMPHIS_SCORE,SACRAMENTO_SCORE
387,4,2:14.0,,B. McLemore enters the game for G. Temple,109,91
388,4,2:14.0,,M. Richardson makes free throw 2 of 2,109,93
389,4,1:51.0,A. Harrison misses 3-pt jump shot from 25 ft,,109,93
390,4,1:51.0,,Defensive rebound by S. Labissière,109,93
391,4,1:48.0,,Turnover by S. Labissière (bad pass; steal by J. Martin),109,93
392,4,1:25.0,J. Martin misses 2-pt jump shot from 23 ft,,109,93
393,4,1:25.0,,Defensive rebound by S. Labissière,109,93
394,4,1:01.0,,M. Richardson makes 3-pt jump shot from 25 ft,109,96
395,4,0:43.0,V. Carter makes 3-pt jump shot from 25 ft (assist by J. Green),,112,96
396,4,0:30.0,,S. Labissière makes 2-pt hook shot from 7 ft,112,98
397,4,0:06.0,W. Baldwin misses 3-pt jump shot from 23 ft,,112,98
398,4,0:05.0,,Defensive rebound by M. Richardson,112,98
399,4,0:00.0,,M. Richardson misses 3-pt jump shot from 34 ft,112,98
400,4,0:00.0,,Offensive rebound by Team,112,98
