,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,WASHINGTON_ACTION,MILWAUKEE_SCORE,WASHINGTON_SCORE
379,4,2:34.0,,Shooting foul by T. Snell (drawn by B. Beal),98,99
380,4,2:34.0,,B. Beal makes free throw 1 of 2,98,100
381,4,2:34.0,,B. Beal makes free throw 2 of 2,98,101
382,4,2:16.0,J. Parker misses 3-pt jump shot from 24 ft,,98,101
383,4,2:14.0,,Defensive rebound by O. Porter,98,101
384,4,2:00.0,,Turnover by J. Wall (palming),98,101
385,4,1:53.0,Shooting foul by O. Porter (drawn by M. Dellavedova),,98,101
386,4,1:53.0,M. Dellavedova misses free throw 1 of 2,,98,101
387,4,1:53.0,Offensive rebound by Team,,98,101
388,4,1:53.0,M. Dellavedova misses free throw 2 of 2,,98,101
389,4,1:51.0,,Defensive rebound by O. Porter,98,101
390,4,1:32.0,,J. Wall misses 2-pt jump shot from 13 ft,98,101
391,4,1:30.0,Defensive rebound by G. Antetokounmpo,,98,101
392,4,1:10.0,J. Parker makes 2-pt dunk at rim (assist by G. Antetokounmpo),,100,101
393,4,0:49.0,,O. Porter makes 3-pt jump shot from 23 ft (assist by B. Beal),100,104
394,4,0:49.0,Milwaukee full timeout,,100,104
395,4,0:44.0,J. Parker misses 2-pt layup from 3 ft,,100,104
396,4,0:43.0,Offensive rebound by J. Parker,,100,104
397,4,0:42.0,J. Parker misses 2-pt layup from 1 ft,,100,104
398,4,0:42.0,,Defensive rebound by M. Morris,100,104
399,4,0:41.0,,Turnover by J. Wall (traveling),100,104
400,4,0:27.0,M. Dellavedova misses 2-pt jump shot from 4 ft (block by M. Gortat),,100,104
401,4,0:27.0,Offensive rebound by Team,,100,104
402,4,0:23.0,G. Antetokounmpo makes 2-pt dunk at rim,,102,104
403,4,0:13.0,,Personal foul by M. Dellavedova (drawn by J. Wall),102,104
404,4,0:13.0,,J. Wall misses free throw 1 of 2,102,104
405,4,0:13.0,,Offensive rebound by Team,102,104
406,4,0:13.0,,K. Oubre enters the game for M. Gortat,102,104
407,4,0:13.0,J. Terry enters the game for J. Henson,,102,105
408,4,0:13.0,,J. Wall makes free throw 2 of 2,102,105
409,4,0:13.0,Milwaukee full timeout,,102,105
410,4,0:08.0,T. Snell misses 3-pt jump shot from 24 ft,,102,105
411,4,0:06.0,,Defensive rebound by B. Beal,102,105
412,4,0:06.0,,Personal foul by M. Dellavedova (drawn by B. Beal),102,105
413,4,0:06.0,,B. Beal makes free throw 1 of 2,102,106
414,4,0:06.0,,B. Beal makes free throw 2 of 2,102,107
415,4,0:02.0,T. Snell misses 3-pt jump shot from 24 ft,,102,107
416,4,0:01.0,,Defensive rebound by J. Wall,102,107
