,QUARTER,TIME_REMAINING,UTAH_ACTION,BROOKLYN_ACTION,UTAH_SCORE,BROOKLYN_SCORE
384,4,5:56.0,,S. Kilpatrick misses 3-pt jump shot from 25 ft,89,78
385,4,5:55.0,Defensive rebound by J. Ingles,,89,78
386,4,5:44.0,R. Hood misses 3-pt jump shot from 25 ft,,89,78
387,4,5:43.0,,Defensive rebound by B. Bogdanović,89,78
388,4,5:35.0,,B. Bogdanović makes 2-pt jump shot from 17 ft,89,80
389,4,5:20.0,R. Hood misses 2-pt jump shot from 5 ft,,89,80
390,4,5:19.0,,Defensive rebound by S. Kilpatrick,89,80
391,4,5:13.0,,S. Kilpatrick makes 2-pt layup from 3 ft,89,82
392,4,5:13.0,,Shooting foul by R. Neto (drawn by S. Kilpatrick),89,82
393,4,5:13.0,G. Hayward enters the game for D. Favors,,89,82
394,4,5:13.0,,S. Kilpatrick makes free throw 1 of 1,89,83
395,4,4:56.0,Turnover by G. Hayward (bad pass),,89,83
396,4,4:43.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,89,83
397,4,4:42.0,Defensive rebound by R. Gobert,,89,83
398,4,4:37.0,Utah full timeout,,89,83
399,4,4:37.0,J. Johnson enters the game for R. Hood,,89,83
400,4,4:37.0,S. Mack enters the game for R. Neto,,89,83
401,4,4:28.0,G. Hayward makes 2-pt layup from 3 ft,,91,83
402,4,4:09.0,,B. Lopez misses 2-pt jump shot from 7 ft,91,83
403,4,4:08.0,Defensive rebound by J. Johnson,,91,83
404,4,3:56.0,Shooting foul by T. Booker (drawn by R. Gobert),,91,83
405,4,3:56.0,R. Gobert misses free throw 1 of 2,,91,83
406,4,3:56.0,Offensive rebound by Team,,91,83
407,4,3:56.0,R. Gobert misses free throw 2 of 2,,91,83
408,4,3:55.0,,Defensive rebound by T. Booker,91,83
409,4,3:37.0,,Shooting foul by R. Gobert (drawn by I. Whitehead),91,83
410,4,3:37.0,,I. Whitehead misses free throw 1 of 2,91,83
411,4,3:37.0,,Offensive rebound by Team,91,83
412,4,3:37.0,,I. Whitehead makes free throw 2 of 2,91,84
413,4,3:23.0,G. Hayward misses 2-pt jump shot from 18 ft,,91,84
414,4,3:22.0,,Defensive rebound by B. Bogdanović,91,84
415,4,3:14.0,,B. Bogdanović misses 2-pt jump shot from 10 ft,91,84
416,4,3:12.0,,Offensive rebound by B. Lopez,91,84
417,4,3:11.0,,B. Lopez makes 2-pt dunk at rim,91,86
418,4,2:56.0,S. Mack makes 2-pt jump shot from 13 ft,,93,86
419,4,2:43.0,,Personal foul by R. Gobert (drawn by B. Lopez),93,86
420,4,2:43.0,,B. Lopez misses free throw 1 of 2,93,86
421,4,2:43.0,,Offensive rebound by Team,93,86
422,4,2:43.0,,B. Lopez makes free throw 2 of 2,93,87
423,4,2:27.0,G. Hayward makes 2-pt jump shot from 8 ft,,95,87
424,4,2:19.0,,I. Whitehead misses 2-pt layup from 2 ft (block by G. Hayward),95,87
425,4,2:18.0,Defensive rebound by R. Gobert,,95,87
426,4,1:56.0,S. Mack misses 3-pt jump shot from 26 ft,,95,87
427,4,1:55.0,Offensive rebound by J. Ingles,,95,87
428,4,1:41.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by G. Hayward),,98,87
429,4,1:41.0,,Brooklyn full timeout,98,87
430,4,1:31.0,,Turnover by I. Whitehead (bad pass; steal by S. Mack),98,87
431,4,1:10.0,S. Mack makes 2-pt jump shot from 13 ft,,100,87
432,4,0:57.0,,B. Bogdanović makes 2-pt dunk at rim (assist by I. Whitehead),100,89
433,4,0:50.0,Personal foul by B. Lopez (drawn by J. Johnson),,100,89
434,4,0:50.0,Utah full timeout,,100,89
435,4,0:49.0,Personal foul by B. Bogdanović (drawn by R. Gobert),,100,89
436,4,0:49.0,R. Gobert makes free throw 1 of 2,,101,89
437,4,0:49.0,R. Gobert misses free throw 2 of 2,,101,89
438,4,0:48.0,,Defensive rebound by B. Lopez,101,89
439,4,0:35.0,,B. Lopez misses 3-pt jump shot from 27 ft,101,89
440,4,0:34.0,Defensive rebound by J. Johnson,,101,89
441,4,0:11.0,S. Mack misses 3-pt jump shot from 24 ft,,101,89
442,4,0:10.0,,Defensive rebound by S. Kilpatrick,101,89
443,4,0:01.0,,S. Kilpatrick misses 3-pt jump shot from 25 ft (block by J. Ingles),101,89
444,4,0:00.0,,Offensive rebound by Team,101,89
