,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,CHICAGO_ACTION,MINNESOTA_SCORE,CHICAGO_SCORE
387,4,3:18.0,,I. Canaan misses 3-pt jump shot from 25 ft,89,87
388,4,3:17.0,Defensive rebound by G. Dieng,,89,87
389,4,2:56.0,A. Wiggins misses 2-pt layup from 2 ft (block by D. Wade),,89,87
390,4,2:54.0,Offensive rebound by Z. LaVine,,89,87
391,4,2:53.0,Z. LaVine misses 2-pt jump shot from 17 ft,,89,87
392,4,2:53.0,Offensive rebound by K. Towns,,89,87
393,4,2:53.0,,Loose ball foul by T. Gibson (drawn by K. Towns),89,87
394,4,2:53.0,,Chicago full timeout,89,87
395,4,2:53.0,K. Towns makes free throw 1 of 2,,90,87
396,4,2:53.0,,D. McDermott enters the game for I. Canaan,89,87
397,4,2:53.0,K. Towns makes free throw 2 of 2,,91,87
398,4,2:32.0,,J. Butler misses 2-pt jump shot from 18 ft,91,87
399,4,2:31.0,,Offensive rebound by R. Lopez,91,87
400,4,2:31.0,,R. Lopez misses 2-pt layup from 1 ft,91,87
401,4,2:30.0,Defensive rebound by Z. LaVine,,91,87
402,4,2:13.0,Turnover by K. Towns (lost ball; steal by J. Butler),,91,87
403,4,2:08.0,,J. Butler makes 2-pt dunk at rim (assist by D. Wade),91,89
404,4,1:46.0,Turnover by G. Dieng (bad pass; steal by J. Butler),,91,89
405,4,1:34.0,,J. Butler makes 2-pt jump shot from 17 ft (assist by D. Wade),91,91
406,4,1:19.0,A. Wiggins makes 2-pt jump shot from 22 ft (assist by R. Rubio),,93,91
407,4,0:57.0,,D. Wade misses 3-pt jump shot from 25 ft,93,91
408,4,0:56.0,Defensive rebound by R. Rubio,,93,91
409,4,0:52.0,Z. LaVine makes 2-pt layup from 1 ft (assist by R. Rubio),,95,91
410,4,0:52.0,,Chicago full timeout,95,91
411,4,0:52.0,,N. Mirotić enters the game for T. Gibson,95,91
412,4,0:45.0,,J. Butler misses 2-pt jump shot from 19 ft,95,91
413,4,0:44.0,Defensive rebound by K. Towns,,95,91
414,4,0:27.0,K. Towns misses 2-pt jump shot from 14 ft,,95,91
415,4,0:26.0,,Defensive rebound by N. Mirotić,95,91
416,4,0:17.0,,D. Wade misses 2-pt layup from 1 ft (block by Z. LaVine),95,91
417,4,0:16.0,Defensive rebound by A. Wiggins,,95,91
418,4,0:14.0,Personal take foul by J. Butler (drawn by Z. LaVine),,95,91
419,4,0:14.0,,Technical foul by D. Wade,95,91
420,4,0:14.0,,Technical foul by D. Wade,95,91
421,4,0:14.0,R. Rubio makes technical free throw,,96,91
422,4,0:14.0,R. Rubio makes technical free throw,,97,91
423,4,0:14.0,Z. LaVine makes free throw 1 of 2,,98,91
424,4,0:14.0,,I. Canaan enters the game for D. Wade,95,91
425,4,0:14.0,,T. Gibson enters the game for N. Mirotić,98,91
426,4,0:14.0,,N. Mirotić enters the game for T. Gibson,99,91
427,4,0:14.0,Z. LaVine makes free throw 2 of 2,,99,91
428,4,0:14.0,,Chicago full timeout,99,91
429,4,0:09.0,,J. Butler makes 3-pt jump shot from 26 ft,99,94
