,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,ORLANDO_ACTION,GOLDEN STATE_SCORE,ORLANDO_SCORE
388,4,6:42.0,,Defensive rebound by N. Vučević,105,79
389,4,6:36.0,,J. Green makes 3-pt jump shot from 25 ft (assist by E. Payton),105,82
390,4,6:17.0,Offensive foul by D. Jones (drawn by A. Gordon),,105,82
391,4,6:17.0,Turnover by D. Jones (offensive foul),,105,82
392,4,6:04.0,,E. Payton makes 3-pt jump shot from 25 ft (assist by A. Gordon),105,85
393,4,5:46.0,Turnover by K. Thompson (bad pass),,105,85
394,4,5:33.0,,J. Green misses 3-pt jump shot from 24 ft,105,85
395,4,5:33.0,Defensive rebound by Team,,105,85
396,4,5:33.0,K. Durant enters the game for D. Green,,105,85
397,4,5:10.0,Turnover by A. Iguodala (bad pass; steal by N. Vučević),,105,85
398,4,5:04.0,,Turnover by E. Payton (bad pass; steal by K. Durant),105,85
399,4,4:58.0,K. Thompson makes 3-pt jump shot from 27 ft (assist by K. Durant),,108,85
400,4,4:39.0,,A. Gordon misses 2-pt jump shot from 16 ft,108,85
401,4,4:39.0,Defensive rebound by D. Jones,,108,85
402,4,4:29.0,K. Thompson makes 3-pt jump shot from 23 ft,,111,85
403,4,4:29.0,,Orlando full timeout,111,85
404,4,4:29.0,,M. Hezonja enters the game for N. Vučević,111,85
405,4,4:29.0,,D. Rudež enters the game for E. Payton,111,85
406,4,4:29.0,,B. Biyombo enters the game for J. Green,111,85
407,4,4:29.0,,A. Brown enters the game for A. Gordon,111,85
408,4,4:27.0,I. Clark enters the game for K. Durant,,111,85
409,4,4:27.0,J. McAdoo enters the game for K. Thompson,,111,85
410,4,4:12.0,,Turnover by M. Hezonja (bad pass; steal by D. Jones),111,85
411,4,3:58.0,P. McCaw misses 2-pt jump shot from 13 ft,,111,85
412,4,3:56.0,,Defensive rebound by B. Biyombo,111,85
413,4,3:47.0,,B. Biyombo makes 2-pt layup from 2 ft (assist by D. Rudež),111,87
414,4,3:47.0,,Shooting foul by J. McAdoo (drawn by B. Biyombo),111,87
415,4,3:47.0,,B. Biyombo makes free throw 1 of 1,111,88
416,4,3:33.0,Turnover by P. McCaw (bad pass; steal by M. Hezonja),,111,88
417,4,3:31.0,Violation by P. McCaw (def goaltending),,111,88
418,4,3:31.0,,M. Hezonja makes 2-pt layup from 1 ft,111,90
419,4,3:15.0,A. Iguodala misses 2-pt jump shot from 20 ft,,111,90
420,4,3:15.0,,Defensive rebound by A. Brown,111,90
421,4,2:56.0,,D. Rudež misses 3-pt jump shot from 25 ft,111,90
422,4,2:55.0,,Offensive rebound by B. Biyombo,111,90
423,4,2:50.0,,M. Hezonja misses 3-pt jump shot from 24 ft,111,90
424,4,2:47.0,,Offensive rebound by A. Brown,111,90
425,4,2:41.0,,Shooting foul by D. Jones (drawn by C. Watson),111,90
426,4,2:41.0,,C. Watson makes free throw 1 of 2,111,91
427,4,2:41.0,K. Looney enters the game for A. Iguodala,,111,91
428,4,2:41.0,,C. Watson makes free throw 2 of 2,111,92
429,4,2:25.0,P. McCaw misses 2-pt layup from 2 ft,,111,92
430,4,2:25.0,,Defensive rebound by B. Biyombo,111,92
431,4,2:18.0,,C. Watson misses 3-pt jump shot from 26 ft,111,92
432,4,2:16.0,Defensive rebound by K. Looney,,111,92
433,4,2:05.0,P. McCaw makes 3-pt jump shot from 23 ft (assist by I. Clark),,114,92
434,4,1:46.0,,A. Brown misses 2-pt jump shot from 19 ft,114,92
435,4,1:44.0,,Offensive rebound by A. Brown,114,92
436,4,1:41.0,,A. Brown makes 2-pt jump shot from 15 ft,114,94
437,4,1:28.0,P. McCaw misses 3-pt jump shot from 26 ft,,114,94
438,4,1:26.0,,Defensive rebound by B. Biyombo,114,94
439,4,1:15.0,,B. Biyombo makes 2-pt jump shot from 11 ft (assist by D. Rudež),114,96
440,4,0:57.0,I. Clark misses 2-pt layup from 1 ft (block by B. Biyombo),,114,96
441,4,0:57.0,Offensive rebound by Team,,114,96
442,4,0:55.0,Personal foul by A. Brown (drawn by I. Clark),,114,96
443,4,0:49.0,I. Clark makes 2-pt jump shot from 11 ft,,116,96
444,4,0:39.0,,M. Hezonja misses 2-pt jump shot from 18 ft,116,96
445,4,0:37.0,,Offensive rebound by B. Biyombo,116,96
446,4,0:37.0,,Shooting foul by K. Looney (drawn by B. Biyombo),116,96
447,4,0:37.0,,B. Biyombo misses free throw 1 of 2,116,96
448,4,0:37.0,,Offensive rebound by Team,116,96
449,4,0:37.0,,B. Biyombo misses free throw 2 of 2,116,96
450,4,0:36.0,Defensive rebound by K. Looney,,116,96
451,4,0:31.0,P. McCaw makes 2-pt layup from 1 ft,,118,96
452,4,0:11.0,,M. Hezonja misses 2-pt layup from 2 ft (block by J. McAdoo),118,96
453,4,0:11.0,,Offensive rebound by C. Watson,118,96
454,4,0:11.0,,C. Watson makes 2-pt layup from 2 ft,118,98
