,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BROOKLYN_ACTION,NEW YORK_SCORE,BROOKLYN_SCORE
375,4,10:17.0,,R. Hollis-Jefferson enters the game for T. Booker,66,76
376,4,10:04.0,K. Porziņģis makes 2-pt jump shot from 15 ft (assist by M. Kuzminskas),,68,76
377,4,9:50.0,,S. Dinwiddie misses 2-pt jump shot from 15 ft,68,76
378,4,9:49.0,Defensive rebound by K. Porziņģis,,68,76
379,4,9:41.0,K. Porziņģis misses 3-pt jump shot from 26 ft,,68,76
380,4,9:40.0,,Defensive rebound by S. Kilpatrick,68,76
381,4,9:36.0,,Turnover by S. Kilpatrick (discontinued dribble),68,76
382,4,9:22.0,K. Porziņģis makes 2-pt jump shot from 15 ft (assist by M. Kuzminskas),,70,76
383,4,9:03.0,,Turnover by R. Hollis-Jefferson (bad pass; steal by M. Kuzminskas),70,76
384,4,9:00.0,S. Vujačić makes 3-pt jump shot from 25 ft (assist by B. Jennings),,73,76
385,4,9:00.0,Shooting foul by J. Harris (drawn by S. Vujačić),,73,76
386,4,9:00.0,,I. Whitehead enters the game for S. Dinwiddie,73,76
387,4,9:00.0,S. Vujačić makes free throw 1 of 1,,74,76
388,4,8:49.0,,I. Whitehead misses 2-pt jump shot from 4 ft,74,76
389,4,8:48.0,Defensive rebound by K. Porziņģis,,74,76
390,4,8:48.0,Personal foul by R. Hollis-Jefferson (drawn by K. Porziņģis),,74,76
391,4,8:39.0,S. Vujačić makes 2-pt jump shot from 21 ft (assist by B. Jennings),,76,76
392,4,8:18.0,,I. Whitehead misses 2-pt layup from 2 ft,76,76
393,4,8:16.0,,Offensive rebound by I. Whitehead,76,76
394,4,8:13.0,,J. Harris misses 3-pt jump shot from 25 ft,76,76
395,4,8:11.0,,Offensive rebound by R. Hollis-Jefferson,76,76
396,4,7:51.0,,S. Kilpatrick misses 3-pt jump shot from 25 ft,76,76
397,4,7:50.0,,Offensive rebound by R. Hollis-Jefferson,76,76
398,4,7:49.0,,J. Hamilton makes 2-pt layup from 2 ft (assist by R. Hollis-Jefferson),76,78
399,4,7:35.0,Shooting foul by R. Hollis-Jefferson (drawn by K. Porziņģis),,76,78
400,4,7:35.0,K. Porziņģis makes free throw 1 of 2,,77,78
401,4,7:35.0,K. Porziņģis misses free throw 2 of 2,,77,78
402,4,7:35.0,,B. Lopez enters the game for J. Hamilton,77,78
403,4,7:35.0,,C. LeVert enters the game for S. Kilpatrick,77,78
404,4,7:35.0,,B. Bogdanović enters the game for J. Harris,77,78
405,4,7:33.0,,Defensive rebound by R. Hollis-Jefferson,77,78
406,4,7:19.0,,R. Hollis-Jefferson misses 2-pt jump shot from 5 ft,77,78
407,4,7:18.0,Defensive rebound by M. Kuzminskas,,77,78
408,4,7:09.0,M. Kuzminskas misses 2-pt layup from 3 ft (block by R. Hollis-Jefferson),,77,78
409,4,7:07.0,,Defensive rebound by I. Whitehead,77,78
410,4,6:59.0,,I. Whitehead misses 2-pt layup from 2 ft (block by J. Holiday),77,78
411,4,6:57.0,Defensive rebound by J. Holiday,,77,78
412,4,6:49.0,,Violation by B. Lopez (kicked ball),77,78
413,4,6:43.0,S. Vujačić misses 3-pt jump shot from 25 ft,,77,78
414,4,6:42.0,,Defensive rebound by C. LeVert,77,78
415,4,6:24.0,,Personal foul by M. Kuzminskas (drawn by R. Hollis-Jefferson),77,78
416,4,6:24.0,W. Hernangómez enters the game for M. Kuzminskas,,77,78
417,4,6:17.0,,R. Hollis-Jefferson misses 2-pt layup from 1 ft,77,78
418,4,6:16.0,,Offensive rebound by B. Lopez,77,78
419,4,6:15.0,,B. Lopez misses 2-pt layup from 1 ft,77,78
420,4,6:14.0,,Offensive rebound by Team,77,78
421,4,6:14.0,Loose ball foul by W. Hernangómez (drawn by B. Lopez),,77,78
422,4,6:00.0,,Turnover by C. LeVert (lost ball; steal by B. Jennings),77,78
423,4,5:55.0,J. Holiday misses 3-pt jump shot from 24 ft,,77,78
424,4,5:52.0,Offensive rebound by K. Porziņģis,,77,78
425,4,5:44.0,K. Porziņģis makes 2-pt dunk at rim (assist by W. Hernangómez),,79,78
426,4,5:42.0,,Brooklyn full timeout,79,78
427,4,5:29.0,,Turnover by B. Bogdanović (bad pass; steal by W. Hernangómez),79,78
428,4,5:09.0,J. Holiday makes 3-pt jump shot from 24 ft (assist by W. Hernangómez),,82,78
429,4,4:55.0,,I. Whitehead makes 2-pt jump shot from 15 ft,82,80
430,4,4:30.0,W. Hernangómez makes 2-pt layup from 1 ft (assist by K. Porziņģis),,84,80
431,4,4:12.0,,R. Hollis-Jefferson misses 3-pt jump shot from 25 ft,84,80
432,4,4:11.0,Defensive rebound by J. Holiday,,84,80
433,4,4:01.0,B. Jennings misses 3-pt jump shot from 25 ft,,84,80
434,4,4:00.0,,Defensive rebound by C. LeVert,84,80
435,4,3:47.0,,B. Lopez misses 2-pt hook shot from 12 ft,84,80
436,4,3:45.0,Defensive rebound by W. Hernangómez,,84,80
437,4,3:31.0,K. Porziņģis misses 3-pt jump shot from 25 ft,,84,80
438,4,3:30.0,,Defensive rebound by B. Bogdanović,84,80
439,4,3:23.0,,I. Whitehead misses 2-pt jump shot from 7 ft (block by W. Hernangómez),84,80
440,4,3:22.0,Defensive rebound by Team,,84,80
441,4,2:59.0,S. Vujačić misses 2-pt jump shot from 15 ft,,84,80
442,4,2:58.0,Offensive rebound by Team,,84,80
443,4,2:58.0,,Loose ball foul by R. Hollis-Jefferson (drawn by W. Hernangómez),84,80
444,4,2:58.0,Official timeout,,84,80
445,4,2:58.0,,R. Foye enters the game for I. Whitehead,84,80
446,4,2:50.0,S. Vujačić misses 2-pt jump shot from 19 ft,,84,80
447,4,2:49.0,,Defensive rebound by C. LeVert,84,80
448,4,2:33.0,,B. Lopez misses 2-pt jump shot from 8 ft,84,80
449,4,2:32.0,Defensive rebound by K. Porziņģis,,84,80
450,4,2:07.0,W. Hernangómez makes 2-pt hook shot from 4 ft,,86,80
451,4,1:46.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,86,80
452,4,1:44.0,,Offensive rebound by B. Lopez,86,80
453,4,1:44.0,,Shooting foul by S. Vujačić (drawn by B. Lopez),86,80
454,4,1:44.0,,B. Lopez makes free throw 1 of 2,86,81
455,4,1:44.0,,B. Lopez misses free throw 2 of 2,86,81
456,4,1:43.0,Defensive rebound by W. Hernangómez,,86,81
457,4,1:28.0,Shooting foul by B. Lopez (drawn by K. Porziņģis),,86,81
458,4,1:28.0,K. Porziņģis misses free throw 1 of 2,,86,81
459,4,1:28.0,Offensive rebound by Team,,86,81
460,4,1:28.0,K. Porziņģis makes free throw 2 of 2,,87,81
461,4,1:22.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by C. LeVert),87,84
462,4,1:09.0,New York full timeout,,87,84
463,4,0:59.0,B. Jennings misses 2-pt jump shot from 16 ft,,87,84
464,4,0:56.0,Offensive rebound by W. Hernangómez,,87,84
465,4,0:55.0,W. Hernangómez misses 2-pt layup from 2 ft,,87,84
466,4,0:54.0,Offensive rebound by W. Hernangómez,,87,84
467,4,0:54.0,W. Hernangómez makes 2-pt layup from 2 ft,,89,84
468,4,0:53.0,,Brooklyn full timeout,89,84
469,4,0:53.0,,J. Hamilton enters the game for R. Hollis-Jefferson,89,84
470,4,0:51.0,,C. LeVert misses 3-pt jump shot from 24 ft,89,84
471,4,0:50.0,,Offensive rebound by Team,89,84
472,4,0:50.0,Loose ball foul by K. Porziņģis (drawn by J. Hamilton),,89,84
473,4,0:50.0,,J. Hamilton makes free throw 1 of 2,89,85
474,4,0:50.0,,R. Hollis-Jefferson enters the game for B. Bogdanović,89,85
475,4,0:50.0,,J. Hamilton makes free throw 2 of 2,89,86
476,4,0:33.0,K. Porziņģis makes 3-pt jump shot from 24 ft (assist by B. Jennings),,92,86
477,4,0:30.0,,Brooklyn full timeout,92,86
478,4,0:30.0,,B. Bogdanović enters the game for R. Hollis-Jefferson,92,86
479,4,0:24.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,92,86
480,4,0:23.0,Defensive rebound by W. Hernangómez,,92,86
481,4,0:16.0,Shooting foul by B. Bogdanović (drawn by K. Porziņģis),,92,86
482,4,0:16.0,K. Porziņģis misses free throw 1 of 2,,92,86
483,4,0:16.0,Offensive rebound by Team,,92,86
484,4,0:16.0,K. Porziņģis makes free throw 2 of 2,,93,86
485,4,0:16.0,,Brooklyn full timeout,93,86
486,4,0:16.0,M. Kuzminskas enters the game for K. Porziņģis,,93,86
487,4,0:12.0,,R. Foye misses 3-pt jump shot from 23 ft (block by M. Kuzminskas),93,86
488,4,0:09.0,,Offensive rebound by Team,93,86
489,4,0:07.0,,Personal foul by S. Vujačić (drawn by B. Bogdanović),93,86
490,4,0:07.0,,B. Bogdanović makes free throw 1 of 3,93,87
491,4,0:07.0,,B. Bogdanović makes free throw 2 of 3,93,88
492,4,0:07.0,,B. Bogdanović misses free throw 3 of 3,93,88
493,4,0:07.0,,R. Hollis-Jefferson enters the game for J. Hamilton,93,88
494,4,0:06.0,,Offensive rebound by B. Bogdanović,93,88
495,4,0:03.0,,B. Bogdanović makes 2-pt layup from 2 ft,93,90
496,4,0:01.0,Personal foul by R. Foye (drawn by J. Holiday),,93,90
497,4,0:01.0,J. Holiday makes free throw 1 of 2,,94,90
498,4,0:01.0,J. Holiday makes free throw 2 of 2,,95,90
