,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,PHILADELPHIA_ACTION,MILWAUKEE_SCORE,PHILADELPHIA_SCORE
371,4,6:01.0,,J. Anderson misses free throw 2 of 2,80,69
372,4,5:59.0,Defensive rebound by M. Teletović,,80,69
373,4,5:47.0,Turnover by J. Terry (traveling),,80,69
374,4,5:47.0,Official timeout,,80,69
375,4,5:29.0,,T. McConnell makes 2-pt jump shot from 7 ft (assist by D. Šarić),80,71
376,4,5:11.0,M. Teletović misses 3-pt jump shot from 27 ft,,80,71
377,4,5:10.0,,Defensive rebound by R. Holmes,80,71
378,4,5:00.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 24 ft,80,71
379,4,4:59.0,Defensive rebound by M. Teletović,,80,71
380,4,4:48.0,M. Teletović misses 3-pt jump shot from 26 ft,,80,71
381,4,4:46.0,,Defensive rebound by T. Luwawu-Cabarrot,80,71
382,4,4:35.0,,Turnover by R. Holmes (offensive goaltending),80,71
383,4,4:35.0,K. Middleton enters the game for M. Teletović,,80,71
384,4,4:26.0,M. Dellavedova makes 2-pt jump shot from 9 ft,,82,71
385,4,4:04.0,T. Snell enters the game for J. Terry,,82,71
386,4,3:58.0,,T. McConnell makes 2-pt layup from 2 ft (assist by J. Anderson),82,73
387,4,3:41.0,G. Monroe makes 2-pt hook shot from 4 ft (assist by M. Dellavedova),,84,73
388,4,3:23.0,,R. Holmes makes 2-pt dunk at rim (assist by D. Šarić),84,75
389,4,3:11.0,,A. Poythress enters the game for D. Šarić,84,75
390,4,3:05.0,M. Dellavedova makes 2-pt jump shot from 7 ft,,86,75
391,4,2:52.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,86,75
392,4,2:51.0,,Offensive rebound by J. Anderson,86,75
393,4,2:48.0,,Shooting foul by K. Middleton (drawn by J. Anderson),86,75
394,4,2:48.0,Milwaukee full timeout,,86,75
395,4,2:48.0,,J. Anderson misses free throw 1 of 2,86,75
396,4,2:48.0,,Offensive rebound by Team,86,75
397,4,2:48.0,,J. Anderson makes free throw 2 of 2,86,76
398,4,2:32.0,,N. Stauskas enters the game for J. Anderson,86,76
399,4,2:22.0,M. Dellavedova misses 2-pt jump shot from 9 ft,,86,76
400,4,2:21.0,,Defensive rebound by A. Poythress,86,76
401,4,2:16.0,,Turnover by A. Poythress (lost ball; steal by G. Monroe),86,76
402,4,2:07.0,Turnover by G. Monroe (traveling),,86,76
403,4,1:57.0,,R. Holmes makes 2-pt dunk at rim (assist by T. McConnell),86,78
404,4,1:48.0,Offensive foul by M. Dellavedova (drawn by T. McConnell),,86,78
405,4,1:48.0,Turnover by M. Dellavedova (offensive foul),,86,78
406,4,1:36.0,,T. McConnell misses 2-pt layup from 1 ft,86,78
407,4,1:34.0,,Offensive rebound by A. Poythress,86,78
408,4,1:34.0,,A. Poythress misses 2-pt layup from 1 ft,86,78
409,4,1:33.0,,Offensive rebound by T. McConnell,86,78
410,4,1:30.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,86,78
411,4,1:28.0,Defensive rebound by G. Monroe,,86,78
412,4,1:21.0,Personal foul by A. Poythress (drawn by G. Antetokounmpo),,86,78
413,4,1:09.0,G. Monroe makes 2-pt layup from 2 ft (assist by M. Dellavedova),,88,78
414,4,1:09.0,,Philadelphia full timeout,88,78
415,4,1:04.0,,Turnover by R. Holmes (bad pass; steal by G. Antetokounmpo),88,78
416,4,0:46.0,Personal foul by A. Poythress (drawn by M. Dellavedova),,88,78
417,4,0:46.0,M. Dellavedova makes free throw 1 of 2,,89,78
418,4,0:46.0,M. Dellavedova makes free throw 2 of 2,,90,78
419,4,0:36.0,,Shooting foul by G. Monroe (drawn by T. Luwawu-Cabarrot),90,78
420,4,0:36.0,,T. Luwawu-Cabarrot makes free throw 1 of 2,90,79
421,4,0:36.0,,T. Luwawu-Cabarrot makes free throw 2 of 2,90,80
422,4,0:19.0,T. Snell misses 3-pt jump shot from 23 ft,,90,80
423,4,0:18.0,,Defensive rebound by A. Poythress,90,80
424,4,0:11.0,,Shooting foul by G. Antetokounmpo (drawn by T. Luwawu-Cabarrot),90,80
425,4,0:11.0,,T. Luwawu-Cabarrot makes free throw 1 of 2,90,81
426,4,0:11.0,,T. Luwawu-Cabarrot makes free throw 2 of 2,90,82
