,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHICAGO_ACTION,ATLANTA_SCORE,CHICAGO_SCORE
379,4,3:59.0,,R. Lopez misses 2-pt hook shot from 5 ft,100,94
380,4,3:58.0,,Offensive rebound by J. Butler,100,94
381,4,3:58.0,,J. Butler misses 2-pt layup from 1 ft,100,94
382,4,3:57.0,Defensive rebound by K. Bazemore,,100,94
383,4,3:40.0,E. İlyasova misses 2-pt jump shot from 21 ft,,100,94
384,4,3:39.0,,Defensive rebound by R. Rondo,100,94
385,4,3:25.0,,D. Valentine misses 3-pt jump shot from 24 ft,100,94
386,4,3:25.0,Defensive rebound by T. Hardaway,,100,94
387,4,3:19.0,D. Howard misses 2-pt dunk at rim,,100,94
388,4,3:17.0,,Defensive rebound by N. Mirotić,100,94
389,4,3:11.0,,D. Valentine makes 3-pt jump shot from 26 ft (assist by R. Rondo),100,97
390,4,3:11.0,Atlanta full timeout,,100,97
391,4,2:54.0,K. Bazemore misses 3-pt jump shot from 25 ft,,100,97
392,4,2:52.0,,Defensive rebound by N. Mirotić,100,97
393,4,2:38.0,,J. Butler makes 2-pt layup from 1 ft,100,99
394,4,2:22.0,D. Schröder makes 2-pt layup from 2 ft,,102,99
395,4,1:59.0,,J. Butler makes 3-pt jump shot from 25 ft (assist by R. Rondo),102,102
396,4,1:42.0,E. İlyasova misses 2-pt jump shot from 5 ft,,102,102
397,4,1:42.0,,Defensive rebound by Team,102,102
398,4,1:24.0,,J. Butler misses 2-pt jump shot from 17 ft,102,102
399,4,1:23.0,Defensive rebound by K. Bazemore,,102,102
400,4,1:06.0,D. Schröder misses 3-pt jump shot from 24 ft,,102,102
401,4,1:04.0,,Defensive rebound by D. Valentine,102,102
402,4,0:41.0,,J. Butler misses 2-pt jump shot from 17 ft,102,102
403,4,0:39.0,Defensive rebound by D. Howard,,102,102
404,4,0:36.0,D. Schröder makes 2-pt jump shot from 9 ft (assist by K. Bazemore),,104,102
405,4,0:36.0,,Chicago full timeout,104,102
406,4,0:33.0,,J. Butler makes 2-pt layup from 1 ft (assist by R. Rondo),104,104
407,4,0:33.0,Atlanta full timeout,,104,104
408,4,0:33.0,,M. Carter-Williams enters the game for N. Mirotić,104,104
409,4,0:33.0,,P. Zipser enters the game for D. Valentine,104,104
410,4,0:25.0,Turnover by D. Schröder (lost ball),,104,104
411,4,0:25.0,,D. Valentine enters the game for P. Zipser,104,104
412,4,0:25.0,,N. Mirotić enters the game for M. Carter-Williams,104,104
413,4,0:02.0,,Shooting foul by K. Bazemore (drawn by J. Butler),104,104
414,4,0:02.0,,J. Butler makes free throw 1 of 2,104,105
415,4,0:02.0,,M. Carter-Williams enters the game for D. Valentine,104,105
416,4,0:02.0,,P. Zipser enters the game for N. Mirotić,104,105
417,4,0:02.0,M. Dunleavy enters the game for D. Schröder,,104,106
418,4,0:02.0,,J. Butler makes free throw 2 of 2,104,106
419,4,0:02.0,Atlanta full timeout,,104,106
420,4,0:02.0,Atlanta full timeout,,104,106
421,4,0:00.0,T. Hardaway misses 3-pt jump shot from 28 ft,,104,106
422,4,0:00.0,Offensive rebound by Team,,104,106
