,QUARTER,TIME_REMAINING,CHICAGO_ACTION,PHILADELPHIA_ACTION,CHICAGO_SCORE,PHILADELPHIA_SCORE
378,4,8:08.0,,Turnover by G. Henderson (offensive foul),84,72
379,4,7:56.0,M. Carter-Williams misses 2-pt jump shot from 18 ft,,84,72
380,4,7:55.0,,Defensive rebound by T. Luwawu-Cabarrot,84,72
381,4,7:52.0,,Shooting block foul by A. Morrow (drawn by T. Luwawu-Cabarrot),84,72
382,4,7:52.0,,T. Luwawu-Cabarrot makes free throw 1 of 2,84,73
383,4,7:52.0,J. Butler enters the game for A. Morrow,,84,73
384,4,7:52.0,P. Zipser enters the game for M. Carter-Williams,,84,73
385,4,7:52.0,,T. Luwawu-Cabarrot makes free throw 2 of 2,84,74
386,4,7:31.0,P. Zipser misses 2-pt jump shot from 18 ft (block by G. Henderson),,84,74
387,4,7:30.0,Offensive rebound by Team,,84,74
388,4,7:29.0,Shooting foul by A. Poythress (drawn by J. Butler),,84,74
389,4,7:29.0,J. Butler makes free throw 1 of 3,,85,74
390,4,7:29.0,J. Butler makes free throw 2 of 3,,86,74
391,4,7:29.0,,R. Holmes enters the game for S. Long,86,74
392,4,7:29.0,J. Butler makes free throw 3 of 3,,87,74
393,4,7:18.0,,Turnover by R. Holmes (bad pass),87,74
394,4,7:18.0,,T. McConnell enters the game for G. Henderson,87,74
395,4,7:00.0,B. Portis makes 2-pt jump shot from 18 ft (assist by J. Butler),,89,74
396,4,6:45.0,,T. McConnell makes 2-pt layup from 1 ft (assist by T. Luwawu-Cabarrot),89,76
397,4,6:30.0,J. Lauvergne misses 3-pt jump shot from 25 ft,,89,76
398,4,6:29.0,Offensive rebound by P. Zipser,,89,76
399,4,6:14.0,J. Butler misses 2-pt jump shot from 8 ft,,89,76
400,4,6:13.0,Offensive rebound by J. Lauvergne,,89,76
401,4,6:08.0,D. Valentine misses 3-pt jump shot from 24 ft,,89,76
402,4,6:07.0,,Defensive rebound by J. Anderson,89,76
403,4,5:46.0,,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft,89,78
404,4,5:25.0,Turnover by J. Lauvergne (bad pass; steal by T. Luwawu-Cabarrot),,89,78
405,4,5:18.0,,J. Anderson misses 3-pt jump shot from 23 ft,89,78
406,4,5:17.0,Defensive rebound by B. Portis,,89,78
407,4,5:12.0,J. Lauvergne makes 2-pt layup from 1 ft (assist by J. Butler),,91,78
408,4,5:12.0,Shooting foul by T. Luwawu-Cabarrot (drawn by J. Lauvergne),,91,78
409,4,5:12.0,,Philadelphia full timeout,91,78
410,4,5:12.0,,D. Šarić enters the game for A. Poythress,91,78
411,4,5:12.0,J. Lauvergne makes free throw 1 of 1,,92,78
412,4,4:55.0,,Turnover by T. McConnell (bad pass; steal by J. Lauvergne),92,78
413,4,4:49.0,D. Valentine misses 3-pt jump shot from 25 ft,,92,78
414,4,4:48.0,,Defensive rebound by R. Holmes,92,78
415,4,4:44.0,,Shooting block foul by P. Zipser (drawn by J. Anderson),92,78
416,4,4:44.0,,J. Anderson misses free throw 1 of 2,92,78
417,4,4:44.0,,Offensive rebound by Team,92,78
418,4,4:44.0,,J. Anderson makes free throw 2 of 2,92,79
419,4,4:28.0,P. Zipser makes 2-pt jump shot from 16 ft (assist by J. Lauvergne),,94,79
420,4,4:19.0,,Personal foul by P. Zipser (drawn by T. Luwawu-Cabarrot),94,79
421,4,4:19.0,,T. Luwawu-Cabarrot makes free throw 1 of 2,94,80
422,4,4:19.0,,N. Stauskas enters the game for J. Anderson,94,80
423,4,4:19.0,,T. Luwawu-Cabarrot makes free throw 2 of 2,94,81
424,4,4:03.0,Turnover by J. Lauvergne (lost ball; steal by N. Stauskas),,94,81
425,4,3:59.0,,Shooting foul by P. Zipser (drawn by D. Šarić),94,81
426,4,3:59.0,,D. Šarić makes free throw 1 of 2,94,82
427,4,3:59.0,,D. Šarić misses free throw 2 of 2,94,82
428,4,3:59.0,R. Lopez enters the game for D. Valentine,,94,82
429,4,3:59.0,J. Grant enters the game for B. Portis,,94,82
430,4,3:59.0,N. Mirotić enters the game for J. Lauvergne,,94,82
431,4,3:58.0,Defensive rebound by J. Butler,,94,82
432,4,3:48.0,R. Lopez misses 2-pt jump shot from 17 ft,,94,82
433,4,3:47.0,,Defensive rebound by D. Šarić,94,82
434,4,3:42.0,,Turnover by T. McConnell (bad pass),94,82
435,4,3:31.0,Personal block foul by T. Luwawu-Cabarrot (drawn by P. Zipser),,94,82
436,4,3:25.0,N. Mirotić makes 3-pt jump shot from 27 ft (assist by J. Grant),,97,82
437,4,3:00.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,97,82
438,4,2:59.0,Defensive rebound by J. Butler,,97,82
439,4,2:49.0,Turnover by J. Butler (lost ball),,97,82
440,4,2:49.0,Chicago full timeout,,97,82
441,4,2:37.0,,N. Stauskas makes 3-pt jump shot from 28 ft (assist by T. Luwawu-Cabarrot),97,85
442,4,2:15.0,J. Grant makes 2-pt jump shot from 22 ft (assist by J. Butler),,99,85
443,4,2:05.0,,R. Holmes misses 3-pt jump shot from 25 ft,99,85
444,4,2:04.0,Defensive rebound by N. Mirotić,,99,85
445,4,1:51.0,N. Mirotić makes 3-pt jump shot from 25 ft (assist by J. Butler),,102,85
446,4,1:51.0,,Philadelphia full timeout,102,85
447,4,1:51.0,,A. Poythress enters the game for D. Šarić,102,85
448,4,1:51.0,,T. Splitter enters the game for R. Holmes,102,85
449,4,1:51.0,,J. Anderson enters the game for T. McConnell,102,85
450,4,1:51.0,I. Canaan enters the game for N. Mirotić,,102,85
451,4,1:51.0,C. Felício enters the game for R. Lopez,,102,85
452,4,1:51.0,C. Payne enters the game for J. Butler,,102,85
453,4,1:31.0,,T. Luwawu-Cabarrot makes 2-pt jump shot from 13 ft,102,87
454,4,1:31.0,,Shooting block foul by C. Payne (drawn by T. Luwawu-Cabarrot),102,87
455,4,1:31.0,,T. Luwawu-Cabarrot makes free throw 1 of 1,102,88
456,4,1:15.0,I. Canaan misses 3-pt jump shot from 25 ft,,102,88
457,4,1:14.0,,Defensive rebound by A. Poythress,102,88
458,4,1:07.0,Violation by J. Grant (kicked ball),,102,88
459,4,1:07.0,D. Valentine enters the game for P. Zipser,,102,88
460,4,0:57.0,,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft (assist by N. Stauskas),102,90
461,4,0:44.0,J. Grant misses 3-pt jump shot from 25 ft,,102,90
462,4,0:43.0,,Defensive rebound by J. Anderson,102,90
463,4,0:33.0,,T. Splitter misses 2-pt layup from 2 ft (block by C. Felício),102,90
464,4,0:32.0,Defensive rebound by C. Payne,,102,90
465,4,0:00.0,Turnover by I. Canaan (lost ball),,102,90
