,QUARTER,TIME_REMAINING,CHICAGO_ACTION,WASHINGTON_ACTION,CHICAGO_SCORE,WASHINGTON_SCORE
380,4,6:31.0,Defensive rebound by D. Valentine,,85,91
381,4,6:21.0,D. Valentine misses 3-pt jump shot from 28 ft,,85,91
382,4,6:20.0,Offensive rebound by P. Zipser,,85,91
383,4,6:16.0,J. Lauvergne makes 2-pt jump shot from 12 ft (assist by P. Zipser),,87,91
384,4,6:15.0,,Washington full timeout,87,91
385,4,6:15.0,,J. Wall enters the game for I. Mahinmi,87,91
386,4,6:15.0,,B. Beal enters the game for B. Jennings,87,91
387,4,6:15.0,,M. Gortat enters the game for K. Oubre,87,91
388,4,6:15.0,R. Rondo enters the game for M. Carter-Williams,,87,91
389,4,6:15.0,J. Butler enters the game for P. Zipser,,87,91
390,4,6:03.0,,B. Beal makes 3-pt jump shot from 27 ft (assist by M. Gortat),87,94
391,4,5:48.0,Personal foul by B. Bogdanović (drawn by J. Butler),,87,94
392,4,5:48.0,,O. Porter enters the game for B. Bogdanović,87,94
393,4,5:37.0,R. Rondo makes 2-pt layup from 1 ft (assist by D. Valentine),,89,94
394,4,5:21.0,,J. Wall makes 2-pt layup from 1 ft (assist by J. Smith),89,96
395,4,5:04.0,N. Mirotić makes 2-pt layup at rim,,91,96
396,4,4:41.0,,O. Porter makes 2-pt jump shot from 7 ft (assist by J. Wall),91,98
397,4,4:18.0,J. Butler makes 2-pt jump shot from 8 ft,,93,98
398,4,4:01.0,R. Lopez enters the game for J. Lauvergne,,93,98
399,4,3:55.0,,J. Wall misses 3-pt jump shot from 29 ft,93,98
400,4,3:53.0,Defensive rebound by N. Mirotić,,93,98
401,4,3:38.0,N. Mirotić misses 2-pt jump shot from 19 ft,,93,98
402,4,3:37.0,,Defensive rebound by B. Beal,93,98
403,4,3:32.0,,Personal foul by D. Valentine (drawn by M. Gortat),93,98
404,4,3:22.0,,B. Beal makes 2-pt layup from 2 ft,93,100
405,4,3:14.0,D. Valentine makes 3-pt jump shot from 24 ft (assist by R. Rondo),,96,100
406,4,2:48.0,,B. Beal makes 2-pt jump shot from 16 ft,96,102
407,4,2:46.0,Chicago full timeout,,96,102
408,4,2:39.0,Shooting foul by J. Smith (drawn by J. Butler),,96,102
409,4,2:39.0,J. Butler misses free throw 1 of 2,,96,102
410,4,2:39.0,Offensive rebound by Team,,96,102
411,4,2:39.0,J. Butler makes free throw 2 of 2,,97,102
412,4,2:23.0,,B. Beal makes 2-pt layup at rim,97,104
413,4,1:59.0,R. Lopez makes 2-pt hook shot from 13 ft (assist by R. Rondo),,99,104
414,4,1:37.0,,J. Wall misses 2-pt jump shot from 14 ft,99,104
415,4,1:36.0,Defensive rebound by D. Valentine,,99,104
416,4,1:24.0,N. Mirotić makes 3-pt jump shot from 23 ft (assist by R. Rondo),,102,104
417,4,1:10.0,,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),102,106
418,4,1:00.0,J. Butler makes 2-pt dunk at rim (assist by R. Rondo),,104,106
419,4,0:45.0,,Shooting foul by J. Butler (drawn by J. Wall),104,106
420,4,0:45.0,,J. Wall makes free throw 1 of 2,104,107
421,4,0:45.0,,J. Wall makes free throw 2 of 2,104,108
422,4,0:45.0,Chicago full timeout,,104,108
423,4,0:40.0,J. Butler makes 3-pt jump shot from 27 ft,,107,108
424,4,0:19.0,,B. Beal misses 2-pt jump shot from 10 ft,107,108
425,4,0:18.0,,Offensive rebound by Team,107,108
426,4,0:18.0,Loose ball foul by D. Valentine (drawn by O. Porter),,107,108
427,4,0:18.0,,O. Porter makes free throw 1 of 2,107,109
428,4,0:18.0,,O. Porter makes free throw 2 of 2,107,110
429,4,0:18.0,Chicago full timeout,,107,110
430,4,0:18.0,,K. Oubre enters the game for M. Gortat,107,110
431,4,0:04.0,J. Butler misses 3-pt jump shot from 25 ft,,107,110
432,4,0:03.0,,Defensive rebound by O. Porter,107,110
433,4,0:02.0,,Personal take foul by J. Butler (drawn by J. Wall),107,110
434,4,0:02.0,,J. Wall makes free throw 1 of 2,107,111
435,4,0:02.0,,J. Wall makes free throw 2 of 2,107,112
436,4,0:02.0,Chicago full timeout,,107,112
437,4,0:00.0,R. Lopez misses 3-pt jump shot from 29 ft,,107,112
438,4,0:00.0,Offensive rebound by Team,,107,112
