,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BOSTON_ACTION,MILWAUKEE_SCORE,BOSTON_SCORE
377,4,5:16.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by M. Brogdon),,92,87
378,4,4:54.0,,M. Smart misses 2-pt layup from 1 ft,92,87
379,4,4:53.0,,Offensive rebound by M. Smart,92,87
380,4,4:51.0,,M. Smart misses 2-pt layup from 1 ft (block by G. Antetokounmpo),92,87
381,4,4:49.0,,Offensive rebound by I. Thomas,92,87
382,4,4:48.0,,I. Thomas misses 3-pt jump shot from 26 ft,92,87
383,4,4:47.0,,Offensive rebound by M. Smart,92,87
384,4,4:46.0,,Personal foul by G. Antetokounmpo (drawn by M. Smart),92,87
385,4,4:46.0,Flagrant foul type 1 by M. Smart (drawn by G. Antetokounmpo),,92,87
386,4,4:46.0,,Turnover by M. Smart (offensive foul),92,87
387,4,4:46.0,G. Antetokounmpo misses flagrant free throw 1 of 2,,92,87
388,4,4:46.0,Offensive rebound by Team,,92,87
389,4,4:46.0,G. Antetokounmpo makes flagrant free throw 2 of 2,,93,87
390,4,4:32.0,Turnover by G. Antetokounmpo (traveling),,93,87
391,4,4:13.0,,I. Thomas makes 3-pt jump shot from 26 ft,93,90
392,4,3:44.0,Turnover by Team (shot clock),,93,90
393,4,3:44.0,,A. Horford enters the game for A. Johnson,93,90
394,4,3:36.0,,I. Thomas misses 3-pt jump shot from 25 ft,93,90
395,4,3:35.0,Defensive rebound by M. Brogdon,,93,90
396,4,3:19.0,M. Teletović misses 3-pt jump shot from 27 ft,,93,90
397,4,3:18.0,,Defensive rebound by A. Bradley,93,90
398,4,3:09.0,,Shooting block foul by K. Middleton (drawn by M. Smart),93,90
399,4,3:09.0,,M. Smart misses free throw 1 of 2,93,90
400,4,3:09.0,,Offensive rebound by Team,93,90
401,4,3:09.0,G. Monroe enters the game for M. Teletović,,93,90
402,4,3:09.0,,M. Smart makes free throw 2 of 2,93,91
403,4,3:00.0,Turnover by G. Monroe (lost ball; steal by I. Thomas),,93,91
404,4,2:46.0,,M. Smart makes 2-pt layup from 1 ft,93,93
405,4,2:46.0,Milwaukee full timeout,,93,93
406,4,2:46.0,Official timeout,,93,93
407,4,2:25.0,M. Brogdon makes 2-pt jump shot from 6 ft,,95,93
408,4,2:10.0,,Turnover by A. Horford (bad pass; steal by K. Middleton),95,93
409,4,1:47.0,M. Brogdon makes 2-pt jump shot from 8 ft (assist by G. Antetokounmpo),,97,93
410,4,1:41.0,,Personal foul by M. Brogdon (drawn by I. Thomas),97,93
411,4,1:41.0,,I. Thomas makes free throw 1 of 2,97,94
412,4,1:41.0,,I. Thomas makes free throw 2 of 2,97,95
413,4,1:31.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Brogdon),,99,95
414,4,1:31.0,Shooting foul by J. Crowder (drawn by G. Antetokounmpo),,99,95
415,4,1:31.0,G. Antetokounmpo misses free throw 1 of 1,,99,95
416,4,1:31.0,,Defensive rebound by A. Horford,99,95
417,4,1:21.0,,I. Thomas misses 3-pt jump shot from 26 ft,99,95
418,4,1:20.0,,Offensive rebound by Team,99,95
419,4,1:20.0,Loose ball foul by T. Snell (drawn by J. Crowder),,99,95
420,4,1:20.0,,J. Crowder makes free throw 1 of 2,99,96
421,4,1:20.0,,J. Crowder misses free throw 2 of 2,99,96
422,4,1:20.0,Defensive rebound by G. Monroe,,99,96
423,4,1:06.0,G. Monroe makes 2-pt layup from 1 ft (assist by M. Brogdon),,101,96
424,4,1:06.0,,Boston full timeout,101,96
425,4,1:00.0,,I. Thomas makes 2-pt layup from 3 ft,101,98
426,4,0:38.0,G. Antetokounmpo misses 2-pt jump shot from 6 ft,,101,98
427,4,0:37.0,Offensive rebound by Team,,101,98
428,4,0:37.0,Turnover by Team (shot clock),,101,98
429,4,0:37.0,,Boston full timeout,101,98
430,4,0:29.0,,I. Thomas makes 2-pt layup from 1 ft,101,100
431,4,0:04.0,M. Brogdon makes 2-pt jump shot from 16 ft,,103,100
432,4,0:04.0,,Boston full timeout,103,100
433,4,0:01.0,,M. Smart misses 3-pt jump shot from 24 ft,103,100
434,4,0:00.0,,Offensive rebound by Team,103,100
