,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CHICAGO_ACTION,PHILADELPHIA_SCORE,CHICAGO_SCORE
379,4,8:29.0,R. Covington makes 2-pt jump shot from 15 ft (assist by T. McConnell),,93,102
380,4,8:06.0,,Turnover by N. Mirotić (bad pass),93,102
381,4,8:06.0,,J. Butler enters the game for N. Mirotić,93,102
382,4,7:49.0,E. İlyasova misses 3-pt jump shot from 27 ft,,93,102
383,4,7:48.0,,Defensive rebound by R. Rondo,93,102
384,4,7:41.0,,R. Rondo misses 3-pt jump shot from 25 ft,93,102
385,4,7:39.0,Defensive rebound by N. Noel,,93,102
386,4,7:30.0,R. Covington makes 2-pt dunk at rim (assist by T. McConnell),,95,102
387,4,7:16.0,,Shooting foul by N. Noel (drawn by D. McDermott),95,102
388,4,7:16.0,,D. McDermott makes free throw 1 of 2,95,103
389,4,7:16.0,R. Holmes enters the game for N. Noel,,95,103
390,4,7:16.0,,D. McDermott makes free throw 2 of 2,95,104
391,4,7:02.0,Shooting foul by J. Butler (drawn by R. Covington),,95,104
392,4,7:02.0,R. Covington misses free throw 1 of 2,,95,104
393,4,7:02.0,Offensive rebound by Team,,95,104
394,4,7:02.0,R. Covington misses free throw 2 of 2,,95,104
395,4,7:00.0,Offensive rebound by E. İlyasova,,95,104
396,4,6:56.0,E. İlyasova makes 2-pt layup from 2 ft,,97,104
397,4,6:38.0,,Turnover by J. Butler (bad pass; steal by R. Covington),97,104
398,4,6:33.0,R. Covington misses 2-pt jump shot from 22 ft,,97,104
399,4,6:33.0,,Defensive rebound by P. Zipser,97,104
400,4,6:28.0,Violation by R. Holmes (kicked ball),,97,104
401,4,6:16.0,,R. Rondo misses 2-pt jump shot from 21 ft (block by T. McConnell),97,104
402,4,6:14.0,Defensive rebound by E. İlyasova,,97,104
403,4,6:07.0,T. Luwawu-Cabarrot misses 2-pt jump shot from 7 ft,,97,104
404,4,6:07.0,Offensive rebound by Team,,97,104
405,4,6:07.0,,D. Wade enters the game for D. McDermott,97,104
406,4,6:05.0,R. Holmes misses 2-pt jump shot from 10 ft,,97,104
407,4,6:04.0,,Defensive rebound by D. Wade,97,104
408,4,5:39.0,,R. Rondo misses 2-pt jump shot from 20 ft,97,104
409,4,5:37.0,Defensive rebound by Team,,97,104
410,4,5:37.0,Philadelphia full timeout,,97,104
411,4,5:37.0,,R. Lopez enters the game for R. Rondo,97,104
412,4,5:37.0,,D. McDermott enters the game for C. Felício,97,104
413,4,5:37.0,N. Stauskas enters the game for T. Luwawu-Cabarrot,,97,104
414,4,5:21.0,N. Stauskas makes 2-pt layup from 2 ft,,99,104
415,4,5:02.0,,Shooting foul by R. Covington (drawn by J. Butler),99,104
416,4,5:02.0,,J. Butler makes free throw 1 of 2,99,105
417,4,5:02.0,,J. Butler makes free throw 2 of 2,99,106
418,4,4:48.0,R. Holmes misses 2-pt jump shot from 14 ft,,99,106
419,4,4:47.0,,Defensive rebound by J. Butler,99,106
420,4,4:21.0,,D. Wade makes 2-pt jump shot from 15 ft,99,108
421,4,4:08.0,Turnover by T. McConnell (traveling),,99,108
422,4,4:08.0,N. Noel enters the game for R. Holmes,,99,108
423,4,3:55.0,,D. Wade misses 2-pt jump shot from 19 ft,99,108
424,4,3:54.0,Defensive rebound by E. İlyasova,,99,108
425,4,3:40.0,N. Noel misses 2-pt hook shot from 5 ft,,99,108
426,4,3:39.0,Offensive rebound by E. İlyasova,,99,108
427,4,3:39.0,E. İlyasova makes 2-pt layup from 3 ft,,101,108
428,4,3:21.0,,D. Wade misses 2-pt jump shot from 4 ft (block by R. Covington),101,108
429,4,3:21.0,,Offensive rebound by Team,101,108
430,4,3:12.0,,J. Butler misses 2-pt jump shot from 10 ft,101,108
431,4,3:11.0,,Offensive rebound by R. Lopez,101,108
432,4,3:11.0,,R. Lopez misses 2-pt layup from 3 ft,101,108
433,4,3:10.0,,Offensive rebound by D. Wade,101,108
434,4,3:10.0,,D. Wade makes 2-pt layup from 2 ft,101,110
435,4,2:54.0,,Chicago full timeout,101,110
436,4,2:45.0,R. Covington misses 2-pt jump shot from 14 ft,,101,110
437,4,2:44.0,,Defensive rebound by J. Butler,101,110
438,4,2:29.0,,R. Lopez makes 2-pt hook shot from 6 ft (assist by J. Butler),101,112
439,4,2:15.0,N. Noel misses 2-pt jump shot from 5 ft,,101,112
440,4,2:14.0,,Defensive rebound by D. McDermott,101,112
441,4,1:54.0,,P. Zipser makes 3-pt jump shot from 26 ft (assist by J. Butler),101,115
442,4,1:54.0,Philadelphia full timeout,,101,115
443,4,1:46.0,N. Stauskas misses 3-pt jump shot from 26 ft,,101,115
444,4,1:46.0,Offensive rebound by Team,,101,115
445,4,1:38.0,T. McConnell makes 2-pt layup from 2 ft,,103,115
446,4,1:21.0,,P. Zipser makes 2-pt layup from 4 ft,103,117
447,4,1:21.0,Philadelphia full timeout,,103,117
448,4,1:21.0,C. Randle enters the game for R. Covington,,103,117
449,4,1:21.0,T. Luwawu-Cabarrot enters the game for E. İlyasova,,103,117
450,4,1:21.0,R. Holmes enters the game for N. Noel,,103,117
451,4,1:21.0,D. Šarić enters the game for T. McConnell,,103,117
452,4,1:12.0,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft,,105,117
453,4,0:49.0,,J. Butler makes 2-pt jump shot from 15 ft,105,119
454,4,0:37.0,T. Luwawu-Cabarrot misses 2-pt layup from 2 ft (block by R. Lopez),,105,119
455,4,0:36.0,,Defensive rebound by J. Butler,105,119
456,4,0:27.0,,D. McDermott makes 2-pt layup from 2 ft (assist by R. Lopez),105,121
457,4,0:20.0,N. Stauskas makes 3-pt jump shot from 24 ft,,108,121
