,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,SACRAMENTO_ACTION,NEW ORLEANS_SCORE,SACRAMENTO_SCORE
380,4,6:06.0,D. Cunningham makes 3-pt jump shot from 24 ft (assist by D. Motiejūnas),,84,89
381,4,5:46.0,,A. Afflalo makes 2-pt jump shot from 11 ft,84,91
382,4,5:33.0,J. Holiday makes 2-pt jump shot from 12 ft,,86,91
383,4,5:17.0,,Shooting foul by L. Galloway (drawn by A. Afflalo),86,91
384,4,5:17.0,,Sacramento full timeout,86,91
385,4,5:17.0,,A. Afflalo makes free throw 1 of 2,86,92
386,4,5:17.0,,D. Cousins enters the game for W. Cauley-Stein,86,91
387,4,5:17.0,A. Davis enters the game for D. Motiejūnas,,86,91
388,4,5:17.0,S. Hill enters the game for T. Evans,,86,91
389,4,5:17.0,,A. Afflalo makes free throw 2 of 2,86,93
390,4,5:02.0,J. Holiday misses 3-pt jump shot from 25 ft,,86,93
391,4,5:00.0,Offensive rebound by Team,,86,93
392,4,4:50.0,D. Cunningham misses 2-pt layup from 2 ft (block by M. Barnes),,86,93
393,4,4:48.0,Offensive rebound by D. Cunningham,,86,93
394,4,4:47.0,D. Cunningham misses 2-pt layup from 1 ft,,86,93
395,4,4:45.0,,Defensive rebound by D. Collison,86,93
396,4,4:26.0,,D. Collison misses 2-pt layup from 2 ft,86,93
397,4,4:25.0,Defensive rebound by A. Davis,,86,93
398,4,4:18.0,L. Galloway makes 3-pt jump shot from 24 ft (assist by J. Holiday),,89,93
399,4,3:56.0,,D. Cousins makes 2-pt dunk at rim (assist by M. Barnes),89,95
400,4,3:42.0,A. Davis misses 2-pt layup from 3 ft,,89,95
401,4,3:41.0,,Defensive rebound by A. Tolliver,89,95
402,4,3:31.0,,Shooting foul by A. Davis (drawn by D. Cousins),89,95
403,4,3:31.0,,D. Cousins makes free throw 1 of 2,89,96
404,4,3:31.0,,D. Cousins makes free throw 2 of 2,89,97
405,4,3:19.0,Personal foul by D. Collison (drawn by A. Davis),,89,97
406,4,3:12.0,A. Davis makes 2-pt hook shot from 9 ft (assist by J. Holiday),,91,97
407,4,2:50.0,,D. Collison misses 3-pt jump shot from 24 ft,91,97
408,4,2:49.0,Defensive rebound by D. Cunningham,,91,97
409,4,2:39.0,A. Davis makes 2-pt jump shot from 21 ft (assist by J. Holiday),,93,97
410,4,2:16.0,,M. Barnes makes 2-pt layup from 3 ft (assist by D. Cousins),93,99
411,4,2:16.0,New Orleans full timeout,,93,99
412,4,2:03.0,Turnover by J. Holiday (bad pass; steal by D. Cousins),,93,99
413,4,1:46.0,,Personal foul by A. Davis (drawn by D. Cousins),93,99
414,4,1:46.0,,D. Cousins makes free throw 1 of 2,93,100
415,4,1:46.0,,D. Cousins makes free throw 2 of 2,93,101
416,4,1:46.0,New Orleans full timeout,,93,101
417,4,1:34.0,A. Davis makes 3-pt jump shot from 26 ft (assist by J. Holiday),,96,101
418,4,1:26.0,,Turnover by Team (turnover),96,101
419,4,1:13.0,Turnover by J. Holiday (bad pass),,96,101
420,4,1:00.0,,Turnover by D. Collison (dbl dribble),96,101
421,4,1:00.0,New Orleans full timeout,,96,101
422,4,1:00.0,T. Evans enters the game for S. Hill,,96,101
423,4,0:56.0,A. Davis misses 3-pt jump shot from 26 ft,,96,101
424,4,0:55.0,,Defensive rebound by D. Cousins,96,101
425,4,0:35.0,,Turnover by D. Cousins (lost ball),96,101
426,4,0:30.0,L. Galloway misses 3-pt jump shot from 26 ft,,96,101
427,4,0:29.0,,Defensive rebound by D. Collison,96,101
428,4,0:24.0,,Personal foul by J. Holiday (drawn by D. Cousins),96,101
429,4,0:24.0,,D. Cousins makes free throw 1 of 2,96,102
430,4,0:24.0,,D. Cousins makes free throw 2 of 2,96,103
431,4,0:24.0,New Orleans full timeout,,96,103
432,4,0:22.0,D. Cunningham makes 3-pt jump shot from 25 ft (assist by J. Holiday),,99,103
433,4,0:19.0,,Personal take foul by T. Evans (drawn by D. Collison),99,103
434,4,0:19.0,,D. Collison makes free throw 1 of 2,99,104
435,4,0:19.0,,B. McLemore enters the game for A. Tolliver,99,104
436,4,0:19.0,,D. Collison makes free throw 2 of 2,99,105
437,4,0:12.0,D. Cunningham misses 3-pt jump shot from 25 ft,,99,105
438,4,0:11.0,,Defensive rebound by D. Cousins,99,105
