,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PORTLAND_ACTION,NEW ORLEANS_SCORE,PORTLAND_SCORE
387,4,6:38.0,L. Galloway makes 3-pt jump shot from 25 ft,,97,105
388,4,6:14.0,,Turnover by M. Leonard (bad pass; steal by L. Galloway),97,105
389,4,6:09.0,T. Jones makes 2-pt dunk at rim (assist by J. Holiday),,99,105
390,4,6:09.0,,Portland full timeout,99,105
391,4,6:09.0,,M. Harkless enters the game for M. Leonard,99,105
392,4,6:09.0,,D. Lillard enters the game for A. Crabbe,99,105
393,4,5:50.0,,M. Plumlee misses 2-pt layup from 2 ft,99,105
394,4,5:50.0,Defensive rebound by J. Holiday,,99,105
395,4,5:36.0,J. Holiday makes 2-pt jump shot from 16 ft,,101,105
396,4,5:15.0,,M. Plumlee makes 2-pt dunk at rim (assist by M. Harkless),101,107
397,4,5:01.0,Offensive foul by A. Davis (drawn by D. Lillard),,101,107
398,4,5:01.0,Turnover by A. Davis (offensive foul),,101,107
399,4,5:01.0,,E. Davis enters the game for E. Turner,101,107
400,4,4:41.0,,M. Plumlee makes 2-pt layup from 3 ft (assist by D. Lillard),101,109
401,4,4:32.0,Turnover by J. Holiday (step out of bounds),,101,109
402,4,4:19.0,,Turnover by M. Harkless (lost ball),101,109
403,4,4:19.0,E. Moore enters the game for L. Galloway,,101,109
404,4,4:06.0,J. Holiday misses 2-pt layup from 2 ft,,101,109
405,4,4:05.0,,Defensive rebound by M. Plumlee,101,109
406,4,3:55.0,,Shooting foul by J. Holiday (drawn by D. Lillard),101,109
407,4,3:55.0,,D. Lillard misses free throw 1 of 3,101,109
408,4,3:55.0,,Offensive rebound by Team,101,109
409,4,3:55.0,,D. Lillard makes free throw 2 of 3,101,110
410,4,3:55.0,,D. Lillard makes free throw 3 of 3,101,111
411,4,3:36.0,Turnover by T. Jones (bad pass; steal by M. Harkless),,101,111
412,4,3:30.0,,M. Harkless makes 2-pt layup at rim (assist by D. Lillard),101,113
413,4,3:29.0,New Orleans full timeout,,101,113
414,4,3:29.0,T. Frazier enters the game for A. Brown,,101,113
415,4,3:20.0,Shooting foul by E. Davis (drawn by J. Holiday),,101,113
416,4,3:20.0,J. Holiday misses free throw 1 of 2,,101,113
417,4,3:20.0,Offensive rebound by Team,,101,113
418,4,3:20.0,J. Holiday misses free throw 2 of 2,,101,113
419,4,3:19.0,,Defensive rebound by E. Davis,101,113
420,4,3:04.0,,E. Davis makes 2-pt dunk at rim (assist by M. Plumlee),101,115
421,4,2:52.0,T. Jones makes 3-pt jump shot from 26 ft (assist by E. Moore),,104,115
422,4,2:26.0,,D. Lillard misses 2-pt jump shot from 23 ft,104,115
423,4,2:25.0,Defensive rebound by T. Jones,,104,115
424,4,2:15.0,E. Moore misses 2-pt jump shot from 22 ft,,104,115
425,4,2:08.0,,Defensive rebound by M. Plumlee,104,115
426,4,1:54.0,,C. McCollum misses 3-pt jump shot from 25 ft,104,115
427,4,1:52.0,,Offensive rebound by M. Harkless,104,115
428,4,1:35.0,,D. Lillard makes 2-pt jump shot from 4 ft,104,117
429,4,1:35.0,New Orleans full timeout,,104,117
430,4,1:21.0,J. Holiday misses 2-pt layup from 2 ft,,104,117
431,4,1:21.0,,Defensive rebound by M. Harkless,104,117
432,4,1:00.0,,E. Davis misses 2-pt jump shot from 4 ft,104,117
433,4,0:59.0,,Offensive rebound by Team,104,117
434,4,0:59.0,B. Hield enters the game for J. Holiday,,104,117
435,4,0:59.0,S. Hill enters the game for A. Davis,,104,117
436,4,0:59.0,,P. Connaughton enters the game for E. Davis,104,117
437,4,0:59.0,,N. Vonleh enters the game for M. Plumlee,104,117
438,4,0:59.0,,J. Layman enters the game for C. McCollum,104,117
439,4,0:59.0,,T. Quarterman enters the game for D. Lillard,104,117
440,4,0:48.0,,M. Harkless makes 2-pt dunk at rim (assist by N. Vonleh),104,119
441,4,0:40.0,Turnover by T. Frazier (lost ball; steal by N. Vonleh),,104,119
442,4,0:18.0,,Turnover by M. Harkless (bad pass; steal by S. Hill),104,119
443,4,0:12.0,T. Frazier misses 2-pt layup from 1 ft,,104,119
444,4,0:12.0,,Defensive rebound by T. Quarterman,104,119
