,QUARTER,TIME_REMAINING,DENVER_ACTION,BOSTON_ACTION,DENVER_SCORE,BOSTON_SCORE
383,4,7:51.0,,Offensive rebound by A. Bradley,115,91
384,4,7:49.0,,J. Brown misses 3-pt jump shot from 28 ft,115,91
385,4,7:48.0,Defensive rebound by K. Faried,,115,91
386,4,7:29.0,Turnover by J. Nelson (bad pass),,115,91
387,4,7:29.0,,J. Mickey enters the game for T. Zeller,115,91
388,4,7:15.0,,I. Thomas misses 3-pt jump shot from 27 ft,115,91
389,4,7:14.0,Defensive rebound by K. Faried,,115,91
390,4,7:01.0,Turnover by E. Mudiay (lost ball; steal by I. Thomas),,115,91
391,4,6:56.0,,I. Thomas misses 2-pt layup at rim,115,91
392,4,6:55.0,,Offensive rebound by J. Brown,115,91
393,4,6:55.0,,J. Brown makes 2-pt layup from 1 ft,115,93
394,4,6:55.0,Denver full timeout,,115,93
395,4,6:55.0,,T. Rozier enters the game for I. Thomas,115,93
396,4,6:31.0,D. Gallinari misses 2-pt layup from 3 ft,,115,93
397,4,6:28.0,Offensive rebound by K. Faried,,115,93
398,4,6:28.0,K. Faried misses 2-pt layup from 1 ft,,115,93
399,4,6:27.0,,Defensive rebound by M. Smart,115,93
400,4,6:19.0,,J. Brown misses 3-pt jump shot from 29 ft,115,93
401,4,6:18.0,Defensive rebound by G. Harris,,115,93
402,4,5:56.0,J. Nelson misses 2-pt jump shot from 20 ft,,115,93
403,4,5:55.0,,Defensive rebound by A. Bradley,115,93
404,4,5:46.0,,T. Rozier misses 2-pt layup from 2 ft,115,93
405,4,5:45.0,Defensive rebound by K. Faried,,115,93
406,4,5:33.0,D. Gallinari misses 3-pt jump shot from 24 ft,,115,93
407,4,5:32.0,,Defensive rebound by A. Bradley,115,93
408,4,5:14.0,,M. Smart misses 3-pt jump shot from 25 ft,115,93
409,4,5:13.0,Defensive rebound by J. Nelson,,115,93
410,4,5:02.0,Personal foul by J. Brown (drawn by K. Faried),,115,93
411,4,5:02.0,K. Faried makes free throw 1 of 2,,116,93
412,4,5:02.0,K. Faried misses free throw 2 of 2,,116,93
413,4,5:02.0,,Defensive rebound by J. Young,116,93
414,4,5:02.0,,D. Jackson enters the game for M. Smart,116,93
415,4,5:02.0,,J. Young enters the game for A. Bradley,116,93
416,4,4:43.0,,D. Jackson misses 2-pt jump shot from 16 ft,116,93
417,4,4:42.0,,Offensive rebound by J. Brown,116,93
418,4,4:40.0,,J. Brown misses 2-pt layup from 2 ft (block by K. Faried),116,93
419,4,4:38.0,,Offensive rebound by D. Jackson,116,93
420,4,4:37.0,,Turnover by Team (shot clock),116,93
421,4,4:27.0,E. Mudiay misses 2-pt jump shot from 14 ft,,116,93
422,4,4:26.0,,Defensive rebound by T. Rozier,116,93
423,4,4:21.0,,D. Jackson makes 2-pt layup from 2 ft (assist by T. Rozier),116,95
424,4,3:59.0,G. Harris misses 3-pt jump shot from 27 ft,,116,95
425,4,3:57.0,Offensive rebound by K. Faried,,116,95
426,4,3:57.0,Denver full timeout,,116,95
427,4,3:45.0,E. Mudiay misses 2-pt jump shot from 19 ft,,116,95
428,4,3:44.0,,Defensive rebound by D. Jackson,116,95
429,4,3:34.0,,Shooting foul by J. Nelson (drawn by J. Mickey),116,95
430,4,3:34.0,,J. Mickey makes 2-pt layup from 2 ft (assist by D. Jackson),116,97
431,4,3:34.0,,J. Mickey misses free throw 1 of 1,116,97
432,4,3:34.0,Defensive rebound by J. Murray,,116,97
433,4,3:34.0,J. Murray enters the game for G. Harris,,116,97
434,4,3:18.0,D. Gallinari makes 2-pt jump shot from 16 ft (assist by J. Nelson),,118,97
435,4,3:01.0,,Turnover by J. Mickey (lost ball; steal by K. Faried),118,97
436,4,2:40.0,E. Mudiay makes 2-pt jump shot from 8 ft,,120,97
437,4,2:26.0,,Shooting foul by K. Faried (drawn by J. Brown),120,97
438,4,2:26.0,,J. Brown makes free throw 1 of 2,120,98
439,4,2:26.0,M. Beasley enters the game for E. Mudiay,,120,98
440,4,2:26.0,J. Hernangómez enters the game for D. Gallinari,,120,98
441,4,2:26.0,,J. Brown makes free throw 2 of 2,120,99
442,4,2:11.0,J. Murray makes 3-pt jump shot from 26 ft (assist by M. Beasley),,123,99
443,4,1:55.0,,T. Rozier misses 2-pt jump shot from 20 ft,123,99
444,4,1:54.0,,Offensive rebound by D. Jackson,123,99
445,4,1:53.0,,Personal foul by J. Hernangómez,123,99
446,4,1:40.0,,J. Brown misses 3-pt jump shot from 27 ft,123,99
447,4,1:39.0,Defensive rebound by K. Faried,,123,99
448,4,1:28.0,Turnover by J. Hernangómez (step out of bounds),,123,99
449,4,1:18.0,,Shooting foul by K. Faried (drawn by D. Jackson),123,99
450,4,1:18.0,,D. Jackson makes free throw 1 of 2,123,100
451,4,1:18.0,,D. Jackson makes free throw 2 of 2,123,101
452,4,1:02.0,J. Murray misses 2-pt jump shot from 21 ft,,123,101
453,4,1:01.0,,Defensive rebound by T. Rozier,123,101
454,4,0:56.0,,T. Rozier makes 2-pt layup from 2 ft,123,103
455,4,0:48.0,M. Beasley misses 2-pt layup from 1 ft (block by J. Brown),,123,103
456,4,0:47.0,,Defensive rebound by J. Brown,123,103
457,4,0:43.0,,T. Rozier makes 3-pt jump shot from 27 ft (assist by J. Brown),123,106
458,4,0:26.0,Loose ball foul by K. Faried (drawn by D. Jackson),,123,106
459,4,0:26.0,Turnover by K. Faried (offensive foul),,123,106
460,4,0:26.0,,D. Jackson makes free throw 1 of 2,123,107
461,4,0:26.0,,D. Jackson misses free throw 2 of 2,123,107
462,4,0:26.0,Defensive rebound by J. Hernangómez,,123,107
463,4,0:02.0,Turnover by Team (shot clock),,123,107
