,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SACRAMENTO_ACTION,PHOENIX_SCORE,SACRAMENTO_SCORE
388,3,0:05.0,,T. Lawson makes free throw 1 of 2,77,96
389,3,0:05.0,,T. Lawson makes free throw 2 of 2,77,97
390,3,0:00.0,R. Price misses 2-pt layup from 3 ft,,77,97
391,3,0:00.0,Offensive rebound by Team,,77,97
392,4,11:37.0,,G. Temple misses 2-pt jump shot from 20 ft,77,97
393,4,11:36.0,Defensive rebound by A. Williams,,77,97
394,4,11:22.0,M. Chriss makes 3-pt jump shot from 26 ft (assist by D. Jones),,80,97
395,4,11:03.0,,G. Temple misses 2-pt jump shot from 12 ft,80,97
396,4,11:02.0,Defensive rebound by A. Williams,,80,97
397,4,10:51.0,R. Price makes 2-pt jump shot from 11 ft,,82,97
398,4,10:31.0,,A. Tolliver misses 3-pt jump shot from 25 ft,82,97
399,4,10:30.0,Defensive rebound by A. Williams,,82,97
400,4,10:23.0,Personal foul by L. Galloway (drawn by R. Price),,82,97
401,4,10:16.0,M. Chriss misses 2-pt jump shot from 17 ft,,82,97
402,4,10:15.0,,Defensive rebound by G. Papagiannis,82,97
403,4,10:03.0,,G. Temple misses 2-pt layup from 3 ft,82,97
404,4,10:02.0,Defensive rebound by A. Williams,,82,97
405,4,9:56.0,Shooting foul by L. Galloway (drawn by E. Millsap),,82,97
406,4,9:56.0,E. Millsap misses free throw 1 of 2,,82,97
407,4,9:56.0,Offensive rebound by Team,,82,97
408,4,9:56.0,E. Millsap makes free throw 2 of 2,,83,97
409,4,9:40.0,,L. Galloway makes 2-pt jump shot from 14 ft,83,99
410,4,9:24.0,M. Chriss makes 3-pt jump shot from 25 ft (assist by D. Jones),,86,99
411,4,9:07.0,,L. Galloway misses 3-pt jump shot from 25 ft,86,99
412,4,9:07.0,Defensive rebound by Team,,86,99
413,4,8:58.0,M. Chriss misses 2-pt jump shot from 8 ft (block by A. Tolliver),,86,99
414,4,8:56.0,,Defensive rebound by A. Tolliver,86,99
415,4,8:51.0,,B. Hield misses 3-pt jump shot from 24 ft,86,99
416,4,8:49.0,Defensive rebound by Team,,86,99
417,4,8:49.0,Official timeout,,86,99
418,4,8:49.0,T. Warren enters the game for E. Millsap,,86,99
419,4,8:47.0,,T. Lawson enters the game for L. Galloway,86,99
420,4,8:47.0,,S. Labissière enters the game for A. Tolliver,86,99
421,4,8:41.0,M. Chriss makes 2-pt dunk at rim (assist by R. Price),,88,99
422,4,8:22.0,,B. Hield makes 2-pt layup from 3 ft,88,101
423,4,8:12.0,A. Williams makes 2-pt layup from 3 ft (assist by R. Price),,90,101
424,4,7:49.0,,G. Temple makes 3-pt jump shot from 23 ft (assist by T. Lawson),90,104
425,4,7:39.0,D. Jones misses 2-pt jump shot from 11 ft,,90,104
426,4,7:38.0,,Defensive rebound by S. Labissière,90,104
427,4,7:27.0,,T. Lawson makes 2-pt layup from 3 ft,90,106
428,4,7:23.0,Turnover by M. Chriss (bad pass; steal by B. Hield),,90,106
429,4,7:16.0,,B. Hield misses 3-pt jump shot from 25 ft,90,106
430,4,7:14.0,,Offensive rebound by G. Papagiannis,90,106
431,4,7:14.0,,G. Papagiannis makes 2-pt layup from 1 ft,90,108
432,4,6:52.0,R. Price misses 3-pt jump shot from 25 ft,,90,108
433,4,6:51.0,,Defensive rebound by T. Lawson,90,108
434,4,6:45.0,,S. Labissière makes 2-pt dunk at rim (assist by G. Temple),90,110
435,4,6:45.0,Phoenix full timeout,,90,110
436,4,6:45.0,D. Bender enters the game for D. Jones,,90,110
437,4,6:45.0,T. Ulis enters the game for A. Williams,,90,110
438,4,6:35.0,T. Ulis makes 2-pt layup from 4 ft,,92,110
439,4,6:13.0,,G. Papagiannis misses 2-pt hook shot from 11 ft,92,110
440,4,6:11.0,Defensive rebound by T. Warren,,92,110
441,4,6:05.0,M. Chriss makes 2-pt dunk at rim (assist by T. Ulis),,94,110
442,4,5:49.0,,T. Lawson misses 2-pt layup from 2 ft,94,110
443,4,5:48.0,Defensive rebound by T. Ulis,,94,110
444,4,5:40.0,M. Chriss misses 3-pt jump shot from 25 ft,,94,110
445,4,5:38.0,Offensive rebound by T. Ulis,,94,110
446,4,5:35.0,T. Ulis misses 2-pt jump shot from 14 ft,,94,110
447,4,5:34.0,,Defensive rebound by T. Lawson,94,110
448,4,5:30.0,,B. Hield makes 2-pt layup from 1 ft (assist by T. Lawson),94,112
449,4,5:19.0,T. Ulis misses 2-pt jump shot from 10 ft,,94,112
450,4,5:18.0,Offensive rebound by T. Ulis,,94,112
451,4,5:18.0,Shooting foul by T. Lawson (drawn by T. Ulis),,94,112
452,4,5:18.0,T. Ulis makes free throw 1 of 2,,95,112
453,4,5:18.0,,L. Galloway enters the game for T. Lawson,95,112
454,4,5:18.0,A. Williams enters the game for R. Price,,95,112
455,4,5:18.0,T. Ulis makes free throw 2 of 2,,96,112
456,4,5:07.0,,Turnover by G. Papagiannis (traveling),96,112
457,4,4:51.0,T. Ulis misses 2-pt jump shot from 19 ft,,96,112
458,4,4:50.0,,Defensive rebound by G. Papagiannis,96,112
459,4,4:41.0,,Shooting foul by M. Chriss (drawn by B. Hield),96,112
460,4,4:41.0,,B. Hield makes free throw 1 of 2,96,113
461,4,4:41.0,,B. McLemore enters the game for G. Temple,96,113
462,4,4:41.0,,B. Hield makes free throw 2 of 2,96,114
463,4,4:30.0,M. Chriss makes 2-pt jump shot from 17 ft,,98,114
464,4,4:17.0,,B. McLemore misses 3-pt jump shot from 26 ft,98,114
465,4,4:16.0,Defensive rebound by M. Chriss,,98,114
466,4,4:05.0,M. Chriss misses 3-pt jump shot from 25 ft,,98,114
467,4,4:03.0,,Defensive rebound by B. McLemore,98,114
468,4,3:45.0,,S. Labissière makes 2-pt hook shot from 10 ft,98,116
469,4,3:24.0,D. Bender misses 3-pt jump shot from 25 ft,,98,116
470,4,3:23.0,Offensive rebound by T. Warren,,98,116
471,4,3:20.0,T. Warren misses 2-pt jump shot from 11 ft,,98,116
472,4,3:19.0,,Defensive rebound by L. Galloway,98,116
473,4,3:12.0,,Turnover by G. Papagiannis (offensive goaltending),98,116
474,4,3:02.0,T. Warren makes 2-pt jump shot from 9 ft,,100,116
475,4,2:47.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by L. Galloway),100,119
476,4,2:31.0,T. Warren misses 2-pt jump shot from 7 ft,,100,119
477,4,2:30.0,,Defensive rebound by B. McLemore,100,119
478,4,2:22.0,,Sacramento full timeout,100,119
479,4,2:13.0,,G. Papagiannis makes 2-pt dunk at rim (assist by S. Labissière),100,121
480,4,1:50.0,D. Bender misses 3-pt jump shot from 25 ft,,100,121
481,4,1:49.0,,Defensive rebound by B. McLemore,100,121
482,4,1:39.0,,B. Hield misses 3-pt jump shot from 25 ft,100,121
483,4,1:39.0,Defensive rebound by Team,,100,121
484,4,1:30.0,T. Ulis makes 2-pt jump shot from 12 ft,,102,121
485,4,1:17.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by S. Labissière),102,124
486,4,1:09.0,T. Ulis misses 3-pt jump shot from 24 ft,,102,124
487,4,1:07.0,,Defensive rebound by B. Hield,102,124
488,4,1:04.0,,Shooting foul by A. Williams (drawn by B. McLemore),102,124
489,4,1:04.0,,B. McLemore misses free throw 1 of 2,102,124
490,4,1:04.0,,Offensive rebound by Team,102,124
491,4,1:04.0,,B. McLemore makes free throw 2 of 2,102,125
492,4,0:52.0,Shooting foul by G. Papagiannis (drawn by M. Chriss),,102,125
493,4,0:52.0,M. Chriss misses free throw 1 of 2,,102,125
494,4,0:52.0,Offensive rebound by Team,,102,125
495,4,0:52.0,M. Chriss misses free throw 2 of 2,,102,125
496,4,0:51.0,,Defensive rebound by B. McLemore,102,125
497,4,0:47.0,,B. Hield makes 3-pt jump shot from 26 ft (assist by B. McLemore),102,128
498,4,0:33.0,M. Chriss misses 2-pt jump shot from 20 ft,,102,128
499,4,0:32.0,Offensive rebound by A. Williams,,102,128
500,4,0:32.0,A. Williams makes 2-pt jump shot from 10 ft,,104,128
501,4,0:11.0,,Personal foul by A. Williams (drawn by B. McLemore),104,128
502,4,0:11.0,,B. McLemore misses free throw 1 of 2,104,128
503,4,0:11.0,,Offensive rebound by Team,104,128
504,4,0:11.0,,B. McLemore makes free throw 2 of 2,104,129
505,4,0:04.0,T. Ulis misses 3-pt jump shot from 25 ft,,104,129
506,4,0:03.0,,Defensive rebound by B. Hield,104,129
