,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,UTAH_ACTION,SACRAMENTO_SCORE,UTAH_SCORE
385,4,0:18.0,Defensive rebound by D. Cousins,,91,90
386,4,0:18.0,,Loose ball foul by G. Hayward (drawn by D. Cousins),91,90
387,4,0:18.0,D. Cousins makes free throw 1 of 2,,92,90
388,4,0:18.0,D. Cousins misses free throw 2 of 2,,92,90
389,4,0:18.0,,Defensive rebound by G. Hayward,92,90
390,4,0:18.0,A. Afflalo enters the game for K. Koufos,,92,90
391,4,0:17.0,,Utah full timeout,92,90
392,4,0:06.0,,G. Hayward misses 2-pt layup from 1 ft,92,90
393,4,0:05.0,Defensive rebound by D. Cousins,,92,90
394,4,0:03.0,Personal foul by R. Gobert (drawn by D. Cousins),,92,90
395,4,0:03.0,D. Cousins makes free throw 1 of 2,,93,90
396,4,0:03.0,D. Cousins makes free throw 2 of 2,,94,90
397,4,0:03.0,,Utah full timeout,94,90
398,4,0:01.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by J. Ingles),94,93
399,4,0:00.0,Personal foul by S. Mack (drawn by T. Lawson),,94,93
400,4,0:00.0,T. Lawson misses free throw 1 of 2,,94,93
401,4,0:00.0,Offensive rebound by Team,,94,93
402,4,0:00.0,T. Lawson misses free throw 2 of 2,,94,93
403,4,0:00.0,Offensive rebound by Team,,94,93
