,QUARTER,TIME_REMAINING,MIAMI_ACTION,DETROIT_ACTION,MIAMI_SCORE,DETROIT_SCORE
384,4,6:07.0,U. Haslem makes free throw 2 of 2,,72,98
385,4,5:43.0,,T. Harris misses 2-pt jump shot from 8 ft,72,98
386,4,5:42.0,,Offensive rebound by T. Harris,72,98
387,4,5:39.0,,T. Harris misses 2-pt jump shot from 3 ft,72,98
388,4,5:39.0,Defensive rebound by J. Johnson,,72,98
389,4,5:18.0,U. Haslem misses 2-pt jump shot from 20 ft,,72,98
390,4,5:18.0,Offensive rebound by R. McGruder,,72,98
391,4,5:11.0,L. Babbitt makes 3-pt jump shot from 26 ft (assist by T. Johnson),,75,98
392,4,5:11.0,,Detroit full timeout,75,98
393,4,5:11.0,,D. Hilliard enters the game for T. Harris,75,98
394,4,5:01.0,,Offensive foul by A. Baynes (drawn by R. McGruder),75,98
395,4,5:01.0,,Turnover by A. Baynes (offensive foul),75,98
396,4,4:36.0,Shooting foul by A. Baynes (drawn by J. Johnson),,75,98
397,4,4:36.0,J. Johnson makes free throw 1 of 2,,76,98
398,4,4:36.0,J. Johnson makes free throw 2 of 2,,77,98
399,4,4:13.0,,Turnover by D. Hilliard (step out of bounds),77,98
400,4,3:53.0,U. Haslem misses 2-pt jump shot from 19 ft,,77,98
401,4,3:52.0,,Defensive rebound by S. Johnson,77,98
402,4,3:43.0,,J. Leuer makes 3-pt jump shot from 26 ft (assist by S. Johnson),77,101
403,4,3:25.0,Offensive foul by J. Johnson (drawn by D. Hilliard),,77,101
404,4,3:25.0,Turnover by J. Johnson (offensive foul),,77,101
405,4,3:25.0,,B. Marjanović enters the game for A. Baynes,77,101
406,4,3:08.0,,Turnover by D. Hilliard (step out of bounds),77,101
407,4,2:50.0,T. Johnson misses 2-pt jump shot from 18 ft,,77,101
408,4,2:50.0,,Defensive rebound by J. Leuer,77,101
409,4,2:37.0,,S. Johnson makes 2-pt layup at rim,77,103
410,4,2:24.0,Offensive foul by L. Babbitt (drawn by B. Udrih),,77,103
411,4,2:24.0,Turnover by L. Babbitt (offensive foul),,77,103
412,4,2:11.0,,Shooting foul by J. Johnson (drawn by D. Hilliard),77,103
413,4,2:11.0,,D. Hilliard makes free throw 1 of 2,77,104
414,4,2:11.0,,D. Hilliard makes free throw 2 of 2,77,105
415,4,2:02.0,L. Babbitt makes 2-pt jump shot from 14 ft (assist by T. Johnson),,79,105
416,4,1:45.0,,B. Udrih makes 2-pt jump shot from 18 ft (assist by D. Hilliard),79,107
417,4,1:29.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by T. Johnson),,82,107
418,4,1:11.0,,B. Marjanović misses 2-pt hook shot from 7 ft,82,107
419,4,1:10.0,Defensive rebound by L. Babbitt,,82,107
420,4,1:07.0,Shooting foul by S. Johnson (drawn by T. Johnson),,82,107
421,4,1:07.0,T. Johnson misses free throw 1 of 2,,82,107
422,4,1:07.0,Offensive rebound by Team,,82,107
423,4,1:07.0,T. Johnson misses free throw 2 of 2,,82,107
424,4,1:00.0,,Defensive rebound by S. Johnson,82,107
425,4,0:46.0,,B. Marjanović misses 2-pt layup at rim,82,107
426,4,0:46.0,,Offensive rebound by B. Marjanović,82,107
427,4,0:43.0,,B. Marjanović misses 2-pt layup from 2 ft,82,107
428,4,0:41.0,Defensive rebound by J. Johnson,,82,107
429,4,0:34.0,Shooting foul by D. Hilliard (drawn by J. Johnson),,82,107
430,4,0:34.0,J. Johnson makes free throw 1 of 2,,83,107
431,4,0:34.0,J. Johnson makes free throw 2 of 2,,84,107
432,4,0:16.0,,Turnover by D. Hilliard (lost ball),84,107
433,4,0:00.0,U. Haslem misses 3-pt jump shot from 23 ft,,84,107
434,4,0:00.0,Offensive rebound by Team,,84,107
