,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PHOENIX_ACTION,NEW ORLEANS_SCORE,PHOENIX_SCORE
390,4,9:00.0,Personal foul by L. Barbosa (drawn by T. Evans),,82,87
391,4,8:48.0,Official timeout,,82,87
392,4,8:44.0,B. Hield misses 3-pt jump shot from 25 ft,,82,87
393,4,8:42.0,,Defensive rebound by A. Len,82,87
394,4,8:21.0,,L. Barbosa makes 2-pt layup from 2 ft,82,89
395,4,8:06.0,T. Evans makes 2-pt layup from 1 ft,,84,89
396,4,7:45.0,,L. Barbosa misses 2-pt jump shot from 6 ft,84,89
397,4,7:42.0,Defensive rebound by B. Hield,,84,89
398,4,7:30.0,J. Holiday makes 3-pt jump shot from 23 ft (assist by D. Motiejūnas),,87,89
399,4,7:13.0,,Turnover by A. Len (bad pass; steal by B. Hield),87,89
400,4,7:09.0,Shooting foul by J. Dudley (drawn by T. Evans),,87,89
401,4,7:09.0,T. Evans makes free throw 1 of 2,,88,89
402,4,7:09.0,,D. Booker enters the game for A. Len,88,89
403,4,7:09.0,,T. Chandler enters the game for J. Dudley,88,89
404,4,7:09.0,,P. Tucker enters the game for B. Knight,88,89
405,4,7:09.0,E. Moore enters the game for B. Hield,,88,89
406,4,7:09.0,A. Davis enters the game for D. Motiejūnas,,88,89
407,4,7:09.0,T. Evans makes free throw 2 of 2,,89,89
408,4,6:53.0,,E. Bledsoe makes 2-pt layup from 2 ft,89,91
409,4,6:41.0,E. Moore makes 2-pt layup from 1 ft,,91,91
410,4,6:15.0,,P. Tucker makes 2-pt jump shot from 9 ft,91,93
411,4,5:53.0,,Phoenix full timeout,91,93
412,4,5:53.0,,Technical foul by P. Tucker,91,93
413,4,5:53.0,,T. Warren enters the game for L. Barbosa,91,93
414,4,5:53.0,A. Davis makes technical free throw,,92,93
415,4,5:51.0,E. Moore makes 2-pt jump shot from 12 ft (assist by T. Evans),,94,93
416,4,5:35.0,,Turnover by E. Bledsoe (bad pass),94,93
417,4,5:20.0,Shooting foul by T. Chandler (drawn by J. Holiday),,94,93
418,4,5:20.0,J. Holiday misses free throw 1 of 2,,94,93
419,4,5:20.0,Offensive rebound by Team,,94,93
420,4,5:20.0,J. Holiday makes free throw 2 of 2,,95,93
421,4,5:09.0,,P. Tucker makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),95,96
422,4,4:49.0,J. Holiday makes 2-pt jump shot from 8 ft,,97,96
423,4,4:33.0,,Personal foul by E. Moore (drawn by E. Bledsoe),97,96
424,4,4:33.0,,Turnover by P. Tucker (step out of bounds),97,96
425,4,4:23.0,J. Holiday misses 3-pt jump shot from 25 ft,,97,96
426,4,4:21.0,Offensive rebound by Team,,97,96
427,4,4:06.0,T. Evans makes 2-pt jump shot from 17 ft,,99,96
428,4,3:58.0,,D. Booker makes 2-pt jump shot from 11 ft,99,98
429,4,3:58.0,,Shooting foul by E. Moore (drawn by D. Booker),99,98
430,4,3:58.0,,D. Booker makes free throw 1 of 1,99,99
431,4,3:50.0,Turnover by J. Holiday (bad pass),,99,99
432,4,3:38.0,,D. Booker makes 2-pt jump shot from 18 ft,99,101
433,4,3:20.0,New Orleans full timeout,,99,101
434,4,3:12.0,T. Evans makes 2-pt jump shot from 20 ft,,101,101
435,4,3:00.0,,Turnover by E. Bledsoe (bad pass; steal by E. Moore),101,101
436,4,2:57.0,E. Moore makes 2-pt layup from 1 ft,,103,101
437,4,2:33.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,103,101
438,4,2:30.0,Defensive rebound by A. Davis,,103,101
439,4,2:14.0,A. Davis makes 2-pt jump shot from 18 ft (assist by T. Evans),,105,101
440,4,2:13.0,,Phoenix full timeout,105,101
441,4,2:03.0,,Shooting foul by A. Davis (drawn by E. Bledsoe),105,101
442,4,2:03.0,,E. Bledsoe makes free throw 1 of 2,105,102
443,4,2:03.0,,E. Bledsoe makes free throw 2 of 2,105,103
444,4,1:43.0,Turnover by J. Holiday (lost ball),,105,103
445,4,1:34.0,,E. Bledsoe makes 2-pt layup from 2 ft,105,105
446,4,1:16.0,T. Evans misses 3-pt jump shot from 25 ft,,105,105
447,4,1:14.0,Offensive rebound by J. Holiday,,105,105
448,4,1:12.0,A. Davis makes 2-pt jump shot from 9 ft,,107,105
449,4,0:58.0,,E. Bledsoe makes 3-pt jump shot from 27 ft,107,108
450,4,0:51.0,New Orleans full timeout,,107,108
451,4,0:43.0,T. Evans misses 2-pt layup from 2 ft,,107,108
452,4,0:41.0,Offensive rebound by A. Davis,,107,108
453,4,0:40.0,A. Davis makes 2-pt hook shot from 5 ft,,109,108
454,4,0:23.0,,E. Bledsoe misses 2-pt jump shot from 17 ft (block by A. Davis),109,108
455,4,0:19.0,Defensive rebound by L. Galloway,,109,108
456,4,0:18.0,Personal take foul by T. Chandler (drawn by T. Evans),,109,108
457,4,0:18.0,T. Evans misses free throw 1 of 2,,109,108
458,4,0:18.0,Offensive rebound by Team,,109,108
459,4,0:18.0,S. Hill enters the game for L. Galloway,,109,108
460,4,0:18.0,T. Evans makes free throw 2 of 2,,110,108
461,4,0:18.0,,Phoenix full timeout,110,108
462,4,0:17.0,,Personal foul by J. Holiday (drawn by E. Bledsoe),110,108
463,4,0:11.0,,E. Bledsoe misses 2-pt layup from 2 ft,110,108
464,4,0:10.0,,Offensive rebound by P. Tucker,110,108
465,4,0:07.0,,P. Tucker misses 2-pt jump shot from 4 ft,110,108
466,4,0:05.0,,Offensive rebound by P. Tucker,110,108
467,4,0:04.0,,P. Tucker misses 2-pt hook shot from 4 ft,110,108
468,4,0:03.0,Defensive rebound by J. Holiday,,110,108
