,QUARTER,TIME_REMAINING,BOSTON_ACTION,NEW YORK_ACTION,BOSTON_SCORE,NEW YORK_SCORE
384,4,5:56.0,Official timeout,,100,74
385,4,5:44.0,,M. Kuzminskas makes 3-pt jump shot from 25 ft,100,77
386,4,5:21.0,K. Olynyk makes 2-pt jump shot from 15 ft,,102,77
387,4,5:11.0,,M. Kuzminskas makes 3-pt jump shot from 25 ft (assist by C. Randle),102,80
388,4,4:42.0,J. Young misses 3-pt jump shot from 24 ft,,102,80
389,4,4:40.0,,Defensive rebound by M. Plumlee,102,80
390,4,4:30.0,,Personal foul by J. Young (drawn by M. Kuzminskas),102,80
391,4,4:30.0,T. Zeller enters the game for K. Olynyk,,102,80
392,4,4:19.0,,M. Ndour misses 2-pt jump shot from 17 ft,102,80
393,4,4:17.0,Defensive rebound by J. Young,,102,80
394,4,4:04.0,J. Jerebko misses 3-pt jump shot from 24 ft,,102,80
395,4,4:02.0,,Defensive rebound by Team,102,80
396,4,3:50.0,,C. Randle makes 2-pt layup from 2 ft,102,82
397,4,3:49.0,Turnover by T. Zeller (bad pass; steal by M. Plumlee),,102,82
398,4,3:48.0,,M. Plumlee makes 2-pt jump shot from 5 ft,102,84
399,4,3:48.0,,Shooting foul by T. Zeller (drawn by M. Plumlee),102,84
400,4,3:48.0,,M. Plumlee makes free throw 1 of 1,102,85
401,4,3:22.0,T. Zeller makes 2-pt hook shot from 3 ft (assist by G. Green),,104,85
402,4,3:11.0,,M. Kuzminskas misses 3-pt jump shot from 28 ft,104,85
403,4,3:09.0,Defensive rebound by G. Green,,104,85
404,4,3:03.0,Turnover by G. Green (bad pass; steal by M. Plumlee),,104,85
405,4,3:02.0,,Personal foul by T. Zeller (drawn by M. Plumlee),104,85
406,4,3:02.0,,M. Plumlee makes free throw 1 of 2,104,86
407,4,3:02.0,,M. Plumlee makes free throw 2 of 2,104,87
408,4,2:55.0,Personal foul by C. Randle (drawn by T. Rozier),,104,87
409,4,2:55.0,Boston full timeout,,104,87
410,4,2:55.0,T. Rozier misses free throw 1 of 2,,104,87
411,4,2:55.0,Offensive rebound by Team,,104,87
412,4,2:55.0,T. Rozier makes free throw 2 of 2,,105,87
413,4,2:36.0,,Shooting foul by J. Jerebko (drawn by C. Randle),105,87
414,4,2:36.0,,C. Randle makes free throw 1 of 2,105,88
415,4,2:36.0,,C. Randle makes free throw 2 of 2,105,89
416,4,2:09.0,T. Rozier makes 2-pt jump shot from 20 ft,,107,89
417,4,1:53.0,,M. Kuzminskas misses 2-pt layup from 3 ft,107,89
418,4,1:52.0,Defensive rebound by J. Young,,107,89
419,4,1:45.0,G. Green misses 3-pt jump shot from 25 ft,,107,89
420,4,1:43.0,,Defensive rebound by R. Baker,107,89
421,4,1:26.0,,M. Ndour misses 2-pt jump shot from 10 ft,107,89
422,4,1:25.0,,Offensive rebound by M. Plumlee,107,89
423,4,1:21.0,,M. Kuzminskas makes 3-pt jump shot from 25 ft (assist by C. Randle),107,92
424,4,1:07.0,G. Green misses 3-pt jump shot from 24 ft,,107,92
425,4,1:05.0,,Defensive rebound by R. Baker,107,92
426,4,0:57.0,,M. Kuzminskas misses 3-pt jump shot from 26 ft,107,92
427,4,0:56.0,Defensive rebound by T. Zeller,,107,92
428,4,0:43.0,Turnover by G. Green (lost ball; steal by C. Randle),,107,92
429,4,0:38.0,,R. Baker misses 2-pt layup from 3 ft (block by J. Young),107,92
430,4,0:37.0,Defensive rebound by J. Jerebko,,107,92
431,4,0:33.0,T. Rozier makes 3-pt jump shot from 24 ft (assist by J. Jerebko),,110,92
432,4,0:18.0,,M. Ndour makes 2-pt layup from 1 ft (assist by R. Baker),110,94
