,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,OKLAHOMA CITY_ACTION,MINNESOTA_SCORE,OKLAHOMA CITY_SCORE
386,4,7:08.0,N. Bjelica misses 3-pt jump shot from 25 ft,,78,100
387,4,7:08.0,Offensive rebound by Team,,78,100
388,4,7:08.0,,Loose ball foul by S. Christon (drawn by C. Aldrich),78,100
389,4,6:58.0,Shooting foul by J. Lauvergne (drawn by C. Aldrich),,78,100
390,4,6:58.0,C. Aldrich misses free throw 1 of 2,,78,100
391,4,6:58.0,Offensive rebound by Team,,78,100
392,4,6:58.0,C. Aldrich misses free throw 2 of 2,,78,100
393,4,6:57.0,,Defensive rebound by E. Freedom,78,100
394,4,6:33.0,,S. Christon misses 3-pt jump shot from 26 ft,78,100
395,4,6:30.0,Defensive rebound by C. Aldrich,,78,100
396,4,6:25.0,Turnover by N. Bjelica (lost ball; steal by V. Oladipo),,78,100
397,4,6:22.0,,E. Freedom makes 2-pt dunk at rim (assist by S. Christon),78,102
398,4,6:15.0,Minnesota full timeout,,78,102
399,4,6:15.0,J. Lucas III enters the game for C. Aldrich,,78,102
400,4,6:15.0,J. Hill enters the game for T. Jones,,78,102
401,4,6:15.0,A. Payne enters the game for N. Bjelica,,78,102
402,4,6:15.0,,D. Sabonis enters the game for E. Freedom,78,102
403,4,5:53.0,J. Lucas III misses 2-pt jump shot from 14 ft,,78,102
404,4,5:53.0,,Defensive rebound by D. Sabonis,78,102
405,4,5:38.0,,Turnover by V. Oladipo (bad pass; steal by J. Lucas III),78,102
406,4,5:30.0,B. Rush misses 3-pt jump shot from 23 ft,,78,102
407,4,5:29.0,,Defensive rebound by J. Grant,78,102
408,4,5:15.0,,J. Lauvergne makes 2-pt jump shot from 10 ft (assist by D. Sabonis),78,104
409,4,4:57.0,Shooting foul by D. Sabonis (drawn by A. Payne),,78,104
410,4,4:57.0,A. Payne makes free throw 1 of 2,,79,104
411,4,4:57.0,A. Payne makes free throw 2 of 2,,80,104
412,4,4:45.0,,D. Sabonis misses 2-pt layup from 2 ft,80,104
413,4,4:44.0,Defensive rebound by J. Hill,,80,104
414,4,4:32.0,J. Lucas III misses 2-pt jump shot from 15 ft,,80,104
415,4,4:31.0,,Defensive rebound by J. Lauvergne,80,104
416,4,4:16.0,,D. Sabonis makes 2-pt layup at rim,80,106
417,4,4:02.0,Offensive foul by S. Muhammad (drawn by J. Grant),,80,106
418,4,4:02.0,Turnover by S. Muhammad (offensive foul),,80,106
419,4,4:02.0,,Á. Abrines enters the game for V. Oladipo,80,106
420,4,3:53.0,,S. Christon misses 2-pt jump shot from 3 ft,80,106
421,4,3:53.0,Defensive rebound by Team,,80,106
422,4,3:53.0,,Loose ball foul by J. Lauvergne (drawn by J. Hill),80,106
423,4,3:53.0,J. Hill makes free throw 1 of 2,,81,106
424,4,3:53.0,J. Hill makes free throw 2 of 2,,82,106
425,4,3:39.0,,Á. Abrines misses 2-pt jump shot from 3 ft,82,106
426,4,3:38.0,Defensive rebound by J. Hill,,82,106
427,4,3:26.0,A. Payne makes 2-pt jump shot from 14 ft,,84,106
428,4,3:06.0,,Turnover by J. Grant (bad pass; steal by J. Lucas III),84,106
429,4,3:00.0,,K. Singler enters the game for J. Grant,84,106
430,4,2:52.0,S. Muhammad makes 2-pt jump shot from 9 ft (assist by J. Lucas III),,86,106
431,4,2:40.0,,K. Singler misses 2-pt jump shot from 8 ft,86,106
432,4,2:39.0,,Offensive rebound by J. Lauvergne,86,106
433,4,2:39.0,,J. Lauvergne misses 2-pt layup from 2 ft,86,106
434,4,2:38.0,Defensive rebound by A. Payne,,86,106
435,4,2:32.0,B. Rush misses 3-pt jump shot from 23 ft,,86,106
436,4,2:30.0,Offensive rebound by J. Hill,,86,106
437,4,2:19.0,A. Payne misses 3-pt jump shot from 25 ft,,86,106
438,4,2:18.0,,Defensive rebound by J. Lauvergne,86,106
439,4,2:18.0,,Oklahoma City full timeout,86,106
440,4,2:18.0,T. Jones enters the game for B. Rush,,86,106
441,4,2:02.0,,J. Lauvergne makes 2-pt layup from 2 ft (assist by Á. Abrines),86,108
442,4,1:33.0,S. Muhammad misses 2-pt jump shot from 5 ft,,86,108
443,4,1:33.0,Offensive rebound by S. Muhammad,,86,108
444,4,1:23.0,A. Payne makes 2-pt jump shot from 4 ft (assist by T. Jones),,88,108
445,4,1:11.0,,S. Christon makes 2-pt layup from 2 ft (assist by D. Sabonis),88,110
446,4,0:52.0,J. Lucas III makes 2-pt layup from 2 ft,,90,110
447,4,0:38.0,,K. Singler misses 2-pt layup from 1 ft (block by S. Muhammad),90,110
448,4,0:38.0,Defensive rebound by Team,,90,110
449,4,0:32.0,Shooting foul by K. Singler (drawn by S. Muhammad),,90,110
450,4,0:32.0,S. Muhammad makes free throw 1 of 2,,91,110
451,4,0:32.0,S. Muhammad makes free throw 2 of 2,,92,110
452,4,0:13.0,,K. Singler misses 2-pt layup from 2 ft,92,110
453,4,0:11.0,,Offensive rebound by J. Lauvergne,92,110
454,4,0:11.0,,J. Lauvergne makes 2-pt layup from 1 ft,92,112
455,4,0:00.0,J. Lucas III misses 3-pt jump shot from 25 ft,,92,112
456,4,0:00.0,Offensive rebound by Team,,92,112
