,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MINNESOTA_ACTION,ORLANDO_SCORE,MINNESOTA_SCORE
383,4,4:04.0,,Turnover by A. Wiggins (bad pass; steal by C. Watson),87,94
384,4,3:59.0,C. Watson makes 3-pt jump shot from 25 ft,,90,94
385,4,3:55.0,,Minnesota full timeout,90,94
386,4,3:55.0,A. Gordon enters the game for E. Fournier,,90,94
387,4,3:41.0,,Turnover by K. Towns (traveling),90,94
388,4,3:27.0,N. Vučević makes 2-pt jump shot from 17 ft (assist by E. Payton),,92,94
389,4,3:13.0,,A. Wiggins makes 2-pt dunk at rim (assist by R. Rubio),92,96
390,4,2:52.0,S. Ibaka misses 3-pt jump shot from 24 ft,,92,96
391,4,2:51.0,,Defensive rebound by K. Towns,92,96
392,4,2:39.0,,Turnover by A. Wiggins (bad pass),92,96
393,4,2:22.0,E. Payton misses 3-pt jump shot from 27 ft,,92,96
394,4,2:21.0,,Defensive rebound by K. Towns,92,96
395,4,2:02.0,,Turnover by K. Towns (lost ball; steal by E. Payton),92,96
396,4,1:54.0,Personal foul by R. Rubio (drawn by N. Vučević),,92,96
397,4,1:54.0,N. Vučević makes free throw 1 of 2,,93,96
398,4,1:54.0,N. Vučević misses free throw 2 of 2,,93,96
399,4,1:52.0,,Defensive rebound by K. Towns,93,96
400,4,1:32.0,,R. Rubio misses 2-pt jump shot from 22 ft,93,96
401,4,1:32.0,Defensive rebound by S. Ibaka,,93,96
402,4,1:18.0,Personal foul by Z. LaVine (drawn by C. Watson),,93,96
403,4,1:18.0,C. Watson makes free throw 1 of 2,,94,96
404,4,1:18.0,C. Watson makes free throw 2 of 2,,95,96
405,4,1:07.0,,A. Wiggins misses 2-pt jump shot from 16 ft,95,96
406,4,1:06.0,Defensive rebound by S. Ibaka,,95,96
407,4,0:54.0,A. Gordon misses 2-pt jump shot from 16 ft,,95,96
408,4,0:52.0,Offensive rebound by N. Vučević,,95,96
409,4,0:51.0,A. Gordon makes 2-pt jump shot from 6 ft,,97,96
410,4,0:51.0,Shooting foul by R. Rubio (drawn by A. Gordon),,97,96
411,4,0:51.0,A. Gordon makes free throw 1 of 1,,98,96
412,4,0:51.0,,Minnesota full timeout,98,96
413,4,0:43.0,,R. Rubio misses 3-pt jump shot from 25 ft,98,96
414,4,0:42.0,Defensive rebound by N. Vučević,,98,96
415,4,0:41.0,Orlando full timeout,,98,96
416,4,0:41.0,E. Fournier enters the game for A. Gordon,,98,96
417,4,0:23.0,Turnover by N. Vučević (traveling),,98,96
418,4,0:23.0,A. Gordon enters the game for E. Fournier,,98,96
419,4,0:15.0,,Personal foul by E. Payton (drawn by R. Rubio),98,96
420,4,0:10.0,,A. Wiggins makes 2-pt jump shot from 21 ft (assist by R. Rubio),98,98
421,4,0:10.0,Orlando full timeout,,98,98
422,4,0:10.0,,G. Dieng enters the game for N. Bjelica,98,98
423,4,0:10.0,E. Fournier enters the game for A. Gordon,,98,98
424,4,0:00.0,E. Payton misses 3-pt jump shot from 25 ft (block by K. Towns),,98,98
425,4,0:00.0,Offensive rebound by Team,,98,98
426,1OT,4:54.0,C. Watson misses 2-pt layup from 2 ft (block by N. Bjelica),,98,98
427,1OT,4:52.0,,Defensive rebound by R. Rubio,98,98
428,1OT,4:33.0,,K. Towns makes 2-pt dunk at rim (assist by N. Bjelica),98,100
429,1OT,4:19.0,Offensive foul by N. Vučević (drawn by K. Towns),,98,100
430,1OT,4:19.0,Turnover by N. Vučević (offensive foul),,98,100
431,1OT,4:09.0,,A. Wiggins makes 2-pt dunk at rim (assist by K. Towns),98,102
432,1OT,4:09.0,Orlando full timeout,,98,102
433,1OT,4:09.0,A. Gordon enters the game for E. Fournier,,98,102
434,1OT,3:59.0,Shooting foul by Z. LaVine (drawn by C. Watson),,98,102
435,1OT,3:59.0,C. Watson makes free throw 1 of 2,,99,102
436,1OT,3:59.0,C. Watson makes free throw 2 of 2,,100,102
437,1OT,3:46.0,,Shooting foul by A. Gordon (drawn by A. Wiggins),100,102
438,1OT,3:46.0,,A. Wiggins makes free throw 1 of 2,100,103
439,1OT,3:46.0,,A. Wiggins makes free throw 2 of 2,100,104
440,1OT,3:36.0,A. Gordon misses 3-pt jump shot from 23 ft,,100,104
441,1OT,3:35.0,,Defensive rebound by K. Towns,100,104
442,1OT,3:12.0,,A. Wiggins makes 2-pt layup from 1 ft,100,106
443,1OT,2:52.0,C. Watson misses 3-pt jump shot from 25 ft,,100,106
444,1OT,2:51.0,,Defensive rebound by R. Rubio,100,106
445,1OT,2:25.0,,R. Rubio misses 3-pt jump shot from 23 ft,100,106
446,1OT,2:24.0,Defensive rebound by S. Ibaka,,100,106
447,1OT,2:17.0,E. Payton misses 2-pt layup from 3 ft (block by A. Wiggins),,100,106
448,1OT,2:15.0,,Defensive rebound by K. Towns,100,106
449,1OT,2:15.0,,Personal foul by E. Payton (drawn by R. Rubio),100,106
450,1OT,2:00.0,,A. Wiggins misses 2-pt layup from 2 ft,100,106
451,1OT,1:58.0,Defensive rebound by E. Payton,,100,106
452,1OT,1:51.0,E. Payton makes 2-pt layup from 2 ft,,102,106
453,1OT,1:35.0,,Personal block foul by E. Payton (drawn by R. Rubio),102,106
454,1OT,1:35.0,,Minnesota full timeout,102,106
455,1OT,1:25.0,,Shooting foul by N. Vučević (drawn by N. Bjelica),102,106
456,1OT,1:25.0,,N. Bjelica misses free throw 1 of 2,102,106
457,1OT,1:25.0,,Offensive rebound by Team,102,106
458,1OT,1:25.0,,N. Bjelica makes free throw 2 of 2,102,107
459,1OT,1:07.0,N. Vučević misses 2-pt hook shot from 10 ft,,102,107
460,1OT,1:06.0,Offensive rebound by A. Gordon,,102,107
461,1OT,1:04.0,Shooting foul by R. Rubio (drawn by A. Gordon),,102,107
462,1OT,1:04.0,A. Gordon makes free throw 1 of 2,,103,107
463,1OT,1:04.0,J. Green enters the game for S. Ibaka,,103,107
464,1OT,1:04.0,A. Gordon makes free throw 2 of 2,,104,107
465,1OT,0:42.0,,K. Towns misses 2-pt hook shot from 10 ft,104,107
466,1OT,0:41.0,Defensive rebound by E. Payton,,104,107
467,1OT,0:31.0,N. Vučević misses 2-pt layup from 3 ft (block by K. Towns),,104,107
468,1OT,0:29.0,Offensive rebound by N. Vučević,,104,107
469,1OT,0:26.0,Shooting block foul by R. Rubio (drawn by E. Payton),,104,107
470,1OT,0:26.0,E. Payton misses free throw 1 of 2,,104,107
471,1OT,0:26.0,Offensive rebound by Team,,104,107
472,1OT,0:26.0,,K. Dunn enters the game for R. Rubio,104,107
473,1OT,0:26.0,,T. Jones enters the game for K. Dunn,105,107
474,1OT,0:26.0,E. Payton makes free throw 2 of 2,,105,107
475,1OT,0:26.0,,Minnesota full timeout,105,107
476,1OT,0:26.0,,Minnesota full timeout,105,107
477,1OT,0:22.0,,Personal foul by E. Payton (drawn by Z. LaVine),105,107
478,1OT,0:22.0,,Z. LaVine makes free throw 1 of 2,105,108
479,1OT,0:22.0,,K. Dunn enters the game for T. Jones,105,108
480,1OT,0:22.0,E. Fournier enters the game for A. Gordon,,105,109
481,1OT,0:22.0,D. Augustin enters the game for E. Payton,,105,109
482,1OT,0:22.0,S. Ibaka enters the game for J. Green,,105,109
483,1OT,0:22.0,,Z. LaVine makes free throw 2 of 2,105,109
484,1OT,0:22.0,Orlando full timeout,,105,109
485,1OT,0:12.0,N. Vučević misses 3-pt jump shot from 26 ft,,105,109
486,1OT,0:11.0,Offensive rebound by E. Fournier,,105,109
487,1OT,0:08.0,E. Fournier misses 2-pt layup from 1 ft,,105,109
488,1OT,0:07.0,,Defensive rebound by A. Wiggins,105,109
489,1OT,0:00.0,,N. Bjelica makes 2-pt layup from 1 ft (assist by K. Towns),105,111
