,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BROOKLYN_ACTION,MILWAUKEE_SCORE,BROOKLYN_SCORE
360,4,8:57.0,Defensive rebound by G. Monroe,,104,94
361,4,8:37.0,G. Monroe misses 2-pt jump shot from 10 ft (block by B. Lopez),,104,94
362,4,8:35.0,,Defensive rebound by C. LeVert,104,94
363,4,8:17.0,,Turnover by T. Booker (lost ball; steal by R. Vaughn),104,94
364,4,8:12.0,G. Monroe makes 2-pt layup from 2 ft (assist by R. Vaughn),,106,94
365,4,8:12.0,,Brooklyn full timeout,106,94
366,4,7:58.0,,B. Lopez makes 2-pt layup from 2 ft (assist by T. Booker),106,96
367,4,7:44.0,R. Vaughn makes 2-pt layup from 2 ft (assist by M. Brogdon),,108,96
368,4,7:28.0,,J. Harris misses 2-pt layup from 1 ft,108,96
369,4,7:27.0,Defensive rebound by K. Middleton,,108,96
370,4,7:23.0,Turnover by M. Brogdon (bad pass; steal by S. Dinwiddie),,108,96
371,4,7:19.0,,T. Booker makes 2-pt dunk at rim (assist by J. Harris),108,98
372,4,7:00.0,R. Vaughn makes 3-pt jump shot from 25 ft,,111,98
373,4,6:47.0,,J. Harris makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),111,101
374,4,6:29.0,K. Middleton makes 2-pt jump shot from 19 ft,,113,101
375,4,6:21.0,,C. LeVert misses 3-pt jump shot from 25 ft,113,101
376,4,6:19.0,Defensive rebound by Team,,113,101
377,4,6:19.0,,B. Bogdanović enters the game for C. LeVert,113,101
378,4,6:10.0,Turnover by M. Brogdon (bad pass; steal by J. Harris),,113,101
379,4,6:07.0,,J. Harris makes 2-pt layup from 2 ft,113,103
380,4,5:50.0,M. Brogdon misses 2-pt jump shot from 10 ft,,113,103
381,4,5:48.0,,Defensive rebound by S. Dinwiddie,113,103
382,4,5:36.0,,J. Harris makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),113,106
383,4,5:36.0,Milwaukee full timeout,,113,106
384,4,5:36.0,T. Snell enters the game for K. Middleton,,113,106
385,4,5:36.0,M. Dellavedova enters the game for M. Brogdon,,113,106
386,4,5:22.0,G. Monroe makes 2-pt layup from 2 ft (assist by M. Dellavedova),,115,106
387,4,5:12.0,,S. Dinwiddie makes 2-pt jump shot from 8 ft,115,108
388,4,5:12.0,,Shooting foul by M. Dellavedova (drawn by S. Dinwiddie),115,108
389,4,5:12.0,,S. Dinwiddie makes free throw 1 of 1,115,109
390,4,4:58.0,M. Dellavedova makes 2-pt jump shot from 11 ft,,117,109
391,4,4:46.0,,B. Lopez misses 3-pt jump shot from 25 ft,117,109
392,4,4:45.0,Defensive rebound by G. Antetokounmpo,,117,109
393,4,4:24.0,T. Snell misses 3-pt jump shot from 24 ft,,117,109
394,4,4:23.0,,Defensive rebound by T. Booker,117,109
395,4,4:11.0,,B. Lopez misses 2-pt layup from 2 ft (block by G. Antetokounmpo),117,109
396,4,4:09.0,Defensive rebound by T. Snell,,117,109
397,4,4:01.0,R. Vaughn misses 3-pt jump shot from 23 ft,,117,109
398,4,4:00.0,,Defensive rebound by B. Lopez,117,109
399,4,3:40.0,,S. Dinwiddie makes 3-pt jump shot from 26 ft,117,112
400,4,3:19.0,G. Antetokounmpo misses 2-pt jump shot from 10 ft,,117,112
401,4,3:18.0,,Defensive rebound by B. Bogdanović,117,112
402,4,2:59.0,,B. Lopez makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),117,115
403,4,2:59.0,Milwaukee full timeout,,117,115
404,4,2:59.0,K. Middleton enters the game for R. Vaughn,,117,115
405,4,2:40.0,G. Antetokounmpo makes 2-pt jump shot from 18 ft,,119,115
406,4,2:23.0,,J. Harris misses 3-pt jump shot from 24 ft,119,115
407,4,2:22.0,,Offensive rebound by S. Dinwiddie,119,115
408,4,2:19.0,,Shooting foul by G. Monroe (drawn by S. Dinwiddie),119,115
409,4,2:19.0,,S. Dinwiddie makes free throw 1 of 2,119,116
410,4,2:19.0,,S. Dinwiddie makes free throw 2 of 2,119,117
411,4,2:03.0,T. Snell misses 3-pt jump shot from 24 ft,,119,117
412,4,2:01.0,Offensive rebound by G. Monroe,,119,117
413,4,1:59.0,G. Monroe misses 2-pt layup from 1 ft,,119,117
414,4,1:58.0,Offensive rebound by T. Snell,,119,117
415,4,1:57.0,Personal foul by T. Booker (drawn by T. Snell),,119,117
416,4,1:46.0,G. Monroe makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),,121,117
417,4,1:36.0,,S. Dinwiddie makes 2-pt layup from 1 ft,121,119
418,4,1:21.0,K. Middleton makes 2-pt jump shot from 7 ft,,123,119
419,4,1:04.0,,S. Dinwiddie makes 2-pt jump shot from 23 ft,123,121
420,4,0:50.0,K. Middleton misses 2-pt jump shot from 14 ft (block by B. Lopez),,123,121
421,4,0:48.0,Offensive rebound by G. Antetokounmpo,,123,121
422,4,0:47.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,125,121
423,4,0:28.0,Loose ball foul by K. Middleton (drawn by B. Lopez),,125,121
424,4,0:28.0,,B. Lopez makes free throw 1 of 2,125,122
425,4,0:28.0,,B. Lopez makes free throw 2 of 2,125,123
426,4,0:28.0,Milwaukee full timeout,,125,123
427,4,0:28.0,,R. Foye enters the game for B. Bogdanović,125,123
428,4,0:28.0,,R. Hollis-Jefferson enters the game for B. Lopez,125,123
429,4,0:20.0,Personal foul by R. Hollis-Jefferson (drawn by K. Middleton),,125,123
430,4,0:20.0,K. Middleton makes free throw 1 of 2,,126,123
431,4,0:20.0,,B. Lopez enters the game for R. Hollis-Jefferson,126,123
432,4,0:20.0,M. Brogdon enters the game for G. Monroe,,126,123
433,4,0:20.0,,J. Hamilton enters the game for T. Booker,127,123
434,4,0:20.0,,B. Bogdanović enters the game for S. Dinwiddie,127,123
435,4,0:20.0,K. Middleton makes free throw 2 of 2,,127,123
436,4,0:20.0,,Brooklyn full timeout,127,123
437,4,0:16.0,,R. Foye misses 2-pt layup from 2 ft,127,123
438,4,0:15.0,,Offensive rebound by R. Foye,127,123
439,4,0:14.0,,R. Foye makes 2-pt layup from 2 ft,127,125
440,4,0:12.0,Personal foul by R. Foye (drawn by K. Middleton),,127,125
441,4,0:12.0,K. Middleton makes free throw 1 of 2,,128,125
442,4,0:12.0,K. Middleton makes free throw 2 of 2,,129,125
443,4,0:12.0,,Brooklyn full timeout,129,125
444,4,0:09.0,,B. Lopez misses 3-pt jump shot from 26 ft,129,125
445,4,0:08.0,Defensive rebound by T. Snell,,129,125
