,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,NEW ORLEANS_ACTION,LA LAKERS_SCORE,NEW ORLEANS_SCORE
87,1,2:23.0,,A. Davis misses 2-pt jump shot from 10 ft,20,22
88,1,2:21.0,Defensive rebound by T. Black,,20,22
89,1,2:00.0,J. Clarkson makes 2-pt jump shot from 15 ft,,22,22
90,1,1:45.0,,L. Galloway misses 2-pt jump shot from 15 ft,22,22
91,1,1:44.0,Defensive rebound by L. Nance,,22,22
92,1,1:31.0,J. Clarkson makes 3-pt jump shot from 27 ft (assist by T. Black),,25,22
93,1,1:19.0,,L. Galloway misses 3-pt jump shot from 22 ft,25,22
94,1,1:18.0,Defensive rebound by J. Clarkson,,25,22
95,1,1:11.0,J. Clarkson makes 2-pt jump shot from 5 ft,,27,22
96,1,0:55.0,,A. Ajinça makes 2-pt jump shot from 19 ft (assist by L. Galloway),27,24
97,1,0:46.0,L. Williams misses 2-pt jump shot from 16 ft,,27,24
98,1,0:45.0,,Defensive rebound by A. Davis,27,24
99,1,0:34.0,,B. Hield makes 2-pt jump shot from 15 ft,27,26
100,1,0:16.0,B. Ingram misses 2-pt jump shot from 13 ft,,27,26
101,1,0:15.0,,Defensive rebound by A. Ajinça,27,26
102,1,0:08.0,,Turnover by S. Hill (bad pass; steal by L. Williams),27,26
103,1,0:04.0,B. Ingram makes 2-pt layup from 1 ft (assist by L. Williams),,29,26
104,1,0:04.0,Shooting foul by A. Ajinça (drawn by B. Ingram),,29,26
105,1,0:04.0,,T. Jones enters the game for A. Davis,29,26
106,1,0:04.0,,A. Goodwin enters the game for B. Hield,29,26
107,1,0:04.0,B. Ingram makes free throw 1 of 1,,30,26
108,1,0:00.0,,S. Hill misses 2-pt jump shot from 21 ft,30,26
109,1,0:00.0,,Offensive rebound by Team,30,26
110,2,11:46.0,J. Clarkson misses 2-pt jump shot from 10 ft (block by A. Ajinça),,30,26
111,2,11:44.0,,Defensive rebound by A. Ajinça,30,26
112,2,11:30.0,,L. Galloway misses 3-pt jump shot from 24 ft,30,26
113,2,11:30.0,Defensive rebound by T. Black,,30,26
114,2,11:17.0,B. Ingram misses 2-pt jump shot from 3 ft (block by S. Hill),,30,26
115,2,11:16.0,,Offensive rebound by L. Galloway,30,26
116,2,11:00.0,,A. Ajinça makes 2-pt jump shot from 11 ft,30,28
117,2,10:40.0,Turnover by J. Clarkson (bad pass),,30,28
118,2,10:26.0,,Shooting foul by L. Nance (drawn by A. Goodwin),30,28
119,2,10:26.0,,A. Goodwin makes free throw 1 of 2,30,29
120,2,10:26.0,,A. Goodwin makes free throw 2 of 2,30,30
121,2,10:09.0,L. Williams misses 3-pt jump shot from 26 ft,,30,30
122,2,10:07.0,Offensive rebound by T. Black,,30,30
123,2,10:03.0,T. Black misses 2-pt layup from 2 ft,,30,30
124,2,10:03.0,,Defensive rebound by T. Jones,30,30
125,2,9:52.0,,T. Jones misses 2-pt jump shot from 13 ft,30,30
126,2,9:52.0,Defensive rebound by L. Williams,,30,30
127,2,9:43.0,L. Williams makes 2-pt jump shot from 9 ft,,32,30
128,2,9:33.0,,S. Hill misses 2-pt layup from 1 ft,32,30
129,2,9:32.0,,Offensive rebound by A. Ajinça,32,30
130,2,9:27.0,,Turnover by T. Jones (lost ball; steal by L. Nance),32,30
131,2,9:07.0,L. Williams makes 2-pt jump shot from 5 ft (assist by J. Clarkson),,34,30
132,2,8:43.0,,T. Jones makes 2-pt jump shot from 10 ft (assist by L. Galloway),34,32
133,2,8:35.0,L. Williams makes 2-pt layup from 1 ft,,36,32
134,2,8:19.0,,L. Galloway makes 2-pt jump shot from 4 ft (assist by S. Hill),36,34
135,2,8:07.0,L. Williams makes 3-pt jump shot from 26 ft (assist by B. Ingram),,39,34
136,2,7:55.0,,A. Ajinça misses 2-pt jump shot from 20 ft,39,34
137,2,7:54.0,,Offensive rebound by L. Galloway,39,34
138,2,7:46.0,,L. Galloway makes 2-pt jump shot from 16 ft,39,36
139,2,7:28.0,L. Williams misses 2-pt layup from 2 ft,,39,36
140,2,7:25.0,Offensive rebound by L. Nance,,39,36
141,2,7:25.0,L. Nance makes 2-pt layup from 4 ft,,41,36
142,2,7:20.0,,A. Ajinça makes 2-pt jump shot from 17 ft (assist by S. Hill),41,38
143,2,7:11.0,J. Clarkson misses 3-pt jump shot from 26 ft,,41,38
144,2,7:09.0,,Defensive rebound by L. Galloway,41,38
145,2,7:00.0,Official timeout,,41,38
146,2,7:00.0,,A. Davis enters the game for A. Ajinça,41,38
147,2,7:00.0,,B. Hield enters the game for A. Goodwin,41,38
148,2,7:00.0,N. Young enters the game for J. Clarkson,,41,38
149,2,6:57.0,J. Randle enters the game for T. Black,,41,38
150,2,6:50.0,,A. Davis misses 2-pt jump shot from 11 ft,41,38
151,2,6:49.0,Defensive rebound by L. Nance,,41,38
152,2,6:34.0,L. Williams makes 2-pt jump shot from 5 ft,,43,38
153,2,6:08.0,,S. Hill misses 2-pt jump shot from 12 ft,43,38
154,2,6:08.0,,Offensive rebound by T. Jones,43,38
155,2,6:05.0,,T. Jones misses 2-pt layup from 2 ft,43,38
156,2,6:04.0,Defensive rebound by L. Nance,,43,38
157,2,5:56.0,N. Young makes 3-pt jump shot from 25 ft (assist by L. Williams),,46,38
158,2,5:38.0,,B. Hield misses 3-pt jump shot from 25 ft,46,38
159,2,5:38.0,Defensive rebound by J. Randle,,46,38
160,2,5:30.0,L. Williams misses 3-pt jump shot from 26 ft,,46,38
161,2,5:28.0,,Defensive rebound by T. Jones,46,38
162,2,5:28.0,,Personal foul by L. Nance (drawn by A. Davis),46,38
163,2,5:28.0,,New Orleans full timeout,46,38
164,2,5:28.0,,T. Frazier enters the game for L. Galloway,46,38
165,2,5:28.0,D. Russell enters the game for B. Ingram,,46,38
166,2,5:28.0,L. Deng enters the game for L. Williams,,46,38
167,2,5:17.0,,A. Davis makes 2-pt layup from 2 ft (assist by B. Hield),46,40
168,2,5:01.0,L. Deng misses 3-pt jump shot from 26 ft,,46,40
169,2,5:01.0,,Defensive rebound by Team,46,40
170,2,5:01.0,,E. Moore enters the game for S. Hill,46,40
171,2,4:48.0,,Shooting foul by J. Randle (drawn by T. Jones),46,40
172,2,4:48.0,,T. Jones makes free throw 1 of 2,46,41
173,2,4:48.0,T. Robinson enters the game for J. Randle,,46,41
174,2,4:48.0,,T. Jones makes free throw 2 of 2,46,42
175,2,4:33.0,L. Nance misses 2-pt jump shot from 19 ft,,46,42
176,2,4:31.0,Offensive rebound by N. Young,,46,42
177,2,4:25.0,,Violation by T. Jones (kicked ball),46,42
178,2,4:15.0,L. Deng misses 2-pt jump shot from 16 ft,,46,42
179,2,4:15.0,,Defensive rebound by A. Davis,46,42
180,2,3:59.0,,Shooting foul by D. Russell (drawn by A. Davis),46,42
181,2,3:59.0,,A. Davis makes free throw 1 of 2,46,43
182,2,3:59.0,,A. Davis makes free throw 2 of 2,46,44
183,2,3:48.0,D. Russell misses 2-pt layup from 2 ft,,46,44
184,2,3:47.0,,Defensive rebound by A. Davis,46,44
185,2,3:39.0,,A. Davis makes 2-pt layup from 2 ft,46,46
186,2,3:39.0,LA Lakers full timeout,,46,46
187,2,3:39.0,L. Williams enters the game for L. Nance,,46,46
188,2,3:38.0,J. Clarkson enters the game for L. Deng,,46,46
189,2,3:38.0,T. Mozgov enters the game for N. Young,,46,46
190,2,3:38.0,B. Ingram enters the game for D. Russell,,46,46
191,2,3:20.0,B. Ingram makes 2-pt jump shot from 11 ft,,48,46
192,2,3:04.0,,A. Davis makes 2-pt jump shot from 8 ft,48,48
193,2,2:49.0,Personal foul by B. Hield (drawn by J. Clarkson),,48,48
194,2,2:42.0,B. Ingram makes 2-pt jump shot from 9 ft (assist by L. Williams),,50,48
195,2,2:15.0,,A. Davis makes 2-pt layup from 2 ft (assist by T. Jones),50,50
196,2,1:53.0,J. Clarkson misses 3-pt jump shot from 25 ft,,50,50
197,2,1:53.0,,Defensive rebound by E. Moore,50,50
198,2,1:41.0,,A. Davis makes 2-pt jump shot from 8 ft (assist by T. Frazier),50,52
199,2,1:19.0,L. Williams makes 2-pt layup from 2 ft,,52,52
200,2,1:19.0,Shooting foul by T. Jones (drawn by L. Williams),,52,52
201,2,1:19.0,L. Williams makes free throw 1 of 1,,53,52
202,2,1:08.0,,Shooting block foul by T. Mozgov (drawn by A. Davis),53,52
203,2,1:08.0,,A. Davis makes free throw 1 of 2,53,53
204,2,1:08.0,,A. Davis misses free throw 2 of 2,53,53
205,2,1:06.0,Defensive rebound by T. Robinson,,53,53
206,2,0:45.0,J. Clarkson misses 2-pt jump shot from 8 ft,,53,53
207,2,0:42.0,Offensive rebound by T. Robinson,,53,53
208,2,0:42.0,T. Robinson makes 2-pt dunk at rim,,55,53
209,2,0:25.0,,Turnover by A. Davis (lost ball; steal by J. Clarkson),55,53
210,2,0:22.0,Turnover by J. Clarkson (traveling),,55,53
211,2,0:00.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by T. Frazier),55,56
212,3,11:46.0,D. Russell misses 2-pt jump shot from 13 ft,,55,56
213,3,11:45.0,Offensive rebound by L. Deng,,55,56
214,3,11:41.0,N. Young misses 3-pt jump shot from 25 ft,,55,56
215,3,11:41.0,Offensive rebound by Team,,55,56
216,3,11:41.0,,Loose ball foul by Ö. Aşık (drawn by T. Mozgov),55,56
217,3,11:31.0,L. Deng misses 3-pt jump shot from 27 ft,,55,56
218,3,11:30.0,,Defensive rebound by Ö. Aşık,55,56
219,3,11:12.0,,E. Moore misses 2-pt jump shot from 4 ft,55,56
220,3,11:12.0,,Offensive rebound by Ö. Aşık,55,56
221,3,11:10.0,,Turnover by Ö. Aşık (bad pass; steal by J. Randle),55,56
222,3,11:02.0,D. Russell makes 3-pt jump shot from 26 ft (assist by J. Randle),,58,56
223,3,10:43.0,,A. Davis misses 2-pt jump shot from 20 ft,58,56
224,3,10:43.0,Defensive rebound by D. Russell,,58,56
225,3,10:34.0,D. Russell makes 3-pt jump shot from 26 ft (assist by J. Randle),,61,56
226,3,10:14.0,,A. Davis makes 2-pt jump shot from 19 ft (assist by T. Frazier),61,58
227,3,10:02.0,D. Russell misses 3-pt jump shot from 26 ft,,61,58
228,3,10:01.0,,Defensive rebound by D. Cunningham,61,58
229,3,9:50.0,,Turnover by T. Frazier (lost ball),61,58
230,3,9:43.0,Personal foul by Ö. Aşık (drawn by T. Mozgov),,61,58
231,3,9:32.0,D. Russell misses 2-pt jump shot from 3 ft,,61,58
232,3,9:32.0,,Defensive rebound by A. Davis,61,58
233,3,9:22.0,,T. Frazier makes 2-pt layup from 2 ft,61,60
234,3,8:53.0,J. Randle misses 2-pt jump shot from 19 ft (block by A. Davis),,61,60
235,3,8:52.0,,Defensive rebound by A. Davis,61,60
236,3,8:44.0,,A. Davis misses 3-pt jump shot from 25 ft,61,60
237,3,8:43.0,Defensive rebound by T. Mozgov,,61,60
238,3,8:33.0,T. Mozgov makes 2-pt jump shot from 14 ft (assist by D. Russell),,63,60
239,3,8:14.0,,A. Davis makes 2-pt layup from 3 ft (assist by T. Frazier),63,62
240,3,8:12.0,Personal take foul by T. Frazier (drawn by D. Russell),,63,62
241,3,8:12.0,,New Orleans full timeout,63,62
242,3,8:12.0,,T. Jones enters the game for A. Davis,63,62
243,3,7:59.0,T. Mozgov makes 2-pt jump shot from 18 ft (assist by J. Randle),,65,62
244,3,7:38.0,,T. Frazier misses 2-pt jump shot from 12 ft,65,62
245,3,7:37.0,Defensive rebound by L. Deng,,65,62
246,3,7:24.0,D. Russell makes 2-pt layup from 1 ft (assist by J. Randle),,67,62
247,3,7:09.0,,D. Cunningham misses 3-pt jump shot from 25 ft,67,62
248,3,7:08.0,Defensive rebound by Team,,67,62
249,3,6:51.0,Turnover by T. Mozgov (lost ball; steal by D. Cunningham),,67,62
250,3,6:45.0,,E. Moore misses 2-pt layup from 2 ft,67,62
251,3,6:44.0,Defensive rebound by D. Russell,,67,62
252,3,6:34.0,D. Russell misses 3-pt jump shot from 28 ft,,67,62
253,3,6:34.0,,Defensive rebound by Ö. Aşık,67,62
254,3,6:28.0,,Turnover by T. Frazier (bad pass; steal by J. Randle),67,62
255,3,6:21.0,J. Randle makes 2-pt layup from 2 ft (assist by N. Young),,69,62
256,3,6:21.0,,New Orleans full timeout,69,62
257,3,6:21.0,,B. Hield enters the game for D. Cunningham,69,62
258,3,6:21.0,,A. Ajinça enters the game for Ö. Aşık,69,62
259,3,5:59.0,,T. Frazier misses 2-pt jump shot from 8 ft (block by D. Russell),69,62
260,3,5:58.0,Defensive rebound by J. Randle,,69,62
261,3,5:55.0,L. Deng misses 2-pt jump shot from 23 ft,,69,62
262,3,5:52.0,,Defensive rebound by A. Ajinça,69,62
263,3,5:49.0,,Personal foul by N. Young (drawn by A. Ajinça),69,62
264,3,5:34.0,,B. Hield misses 2-pt jump shot from 11 ft,69,62
265,3,5:33.0,Defensive rebound by L. Deng,,69,62
266,3,5:22.0,N. Young makes 3-pt jump shot from 26 ft (assist by T. Mozgov),,72,62
267,3,5:12.0,,E. Moore misses 2-pt jump shot from 7 ft,72,62
268,3,5:10.0,Defensive rebound by T. Mozgov,,72,62
269,3,5:04.0,N. Young makes 3-pt jump shot from 26 ft (assist by D. Russell),,75,62
270,3,5:03.0,,New Orleans full timeout,75,62
271,3,5:03.0,,S. Hill enters the game for E. Moore,75,62
272,3,4:49.0,,B. Hield misses 2-pt jump shot from 8 ft,75,62
273,3,4:49.0,Defensive rebound by J. Randle,,75,62
274,3,4:36.0,T. Mozgov makes 2-pt layup from 2 ft (assist by J. Randle),,77,62
275,3,4:18.0,,T. Jones misses 3-pt jump shot from 25 ft,77,62
276,3,4:18.0,Defensive rebound by Team,,77,62
277,3,4:04.0,N. Young misses 3-pt jump shot from 25 ft,,77,62
278,3,4:03.0,Offensive rebound by J. Randle,,77,62
279,3,3:46.0,L. Deng misses 2-pt jump shot from 7 ft,,77,62
280,3,3:45.0,,Defensive rebound by T. Jones,77,62
281,3,3:33.0,,T. Jones misses 2-pt jump shot from 6 ft,77,62
282,3,3:33.0,Defensive rebound by T. Mozgov,,77,62
283,3,3:23.0,Turnover by D. Russell (lost ball; steal by S. Hill),,77,62
284,3,3:19.0,,T. Jones makes 2-pt layup from 2 ft (assist by S. Hill),77,64
285,3,3:19.0,,Shooting foul by N. Young (drawn by T. Jones),77,64
286,3,3:19.0,,T. Jones misses free throw 1 of 1,77,64
287,3,3:19.0,,L. Galloway enters the game for T. Frazier,77,64
288,3,3:17.0,Defensive rebound by T. Mozgov,,77,64
289,3,2:56.0,J. Randle makes 2-pt layup from 2 ft (assist by N. Young),,79,64
290,3,2:47.0,,B. Hield makes 2-pt jump shot from 22 ft,79,66
291,3,2:36.0,Turnover by T. Mozgov (bad pass),,79,66
292,3,2:36.0,,A. Davis enters the game for T. Jones,79,66
293,3,2:36.0,B. Ingram enters the game for L. Deng,,79,66
294,3,2:36.0,T. Black enters the game for T. Mozgov,,79,66
295,3,2:36.0,J. Clarkson enters the game for N. Young,,79,66
296,3,2:18.0,,L. Galloway makes 3-pt jump shot from 25 ft (assist by A. Davis),79,69
297,3,2:17.0,LA Lakers full timeout,,79,69
298,3,2:00.0,J. Randle misses 2-pt jump shot from 5 ft (block by A. Ajinça),,79,69
299,3,1:59.0,,Defensive rebound by L. Galloway,79,69
300,3,1:46.0,,B. Hield makes 2-pt layup from 2 ft,79,71
301,3,1:23.0,Shooting foul by S. Hill (drawn by J. Clarkson),,79,71
302,3,1:23.0,J. Clarkson makes free throw 1 of 3,,80,71
303,3,1:23.0,J. Clarkson makes free throw 2 of 3,,81,71
304,3,1:23.0,L. Williams enters the game for J. Randle,,81,71
305,3,1:23.0,L. Nance enters the game for D. Russell,,81,71
306,3,1:23.0,J. Clarkson makes free throw 3 of 3,,82,71
307,3,1:11.0,,L. Galloway misses 2-pt jump shot from 16 ft,82,71
308,3,1:11.0,Defensive rebound by L. Nance,,82,71
309,3,1:04.0,B. Ingram misses 2-pt layup from 1 ft,,82,71
310,3,1:03.0,,Defensive rebound by L. Galloway,82,71
311,3,0:50.0,,B. Hield misses 3-pt jump shot from 26 ft,82,71
312,3,0:49.0,Defensive rebound by L. Williams,,82,71
313,3,0:38.0,L. Williams makes 2-pt jump shot from 18 ft (assist by L. Nance),,84,71
314,3,0:22.0,,L. Galloway misses 3-pt jump shot from 24 ft,84,71
315,3,0:21.0,,Offensive rebound by A. Ajinça,84,71
316,3,0:15.0,,B. Hield misses 3-pt jump shot from 25 ft,84,71
317,3,0:14.0,Defensive rebound by L. Williams,,84,71
318,3,0:00.0,T. Black misses 2-pt dunk at rim,,84,71
319,3,0:00.0,,Defensive rebound by B. Hield,84,71
320,4,11:50.0,,Turnover by L. Galloway (bad pass; steal by L. Nance),84,71
321,4,11:44.0,L. Nance makes 2-pt dunk at rim,,86,71
322,4,11:30.0,,Personal foul by L. Nance (drawn by A. Davis),86,71
323,4,11:24.0,,A. Davis makes 2-pt jump shot from 4 ft,86,73
324,4,11:06.0,J. Clarkson makes 3-pt jump shot from 24 ft (assist by B. Ingram),,89,73
325,4,10:47.0,,L. Galloway makes 3-pt jump shot from 25 ft (assist by A. Davis),89,76
326,4,10:28.0,T. Black makes 2-pt layup from 3 ft (assist by B. Ingram),,91,76
327,4,10:18.0,,L. Galloway misses 2-pt jump shot from 7 ft,91,76
328,4,10:17.0,Defensive rebound by J. Clarkson,,91,76
329,4,10:11.0,L. Williams misses 3-pt jump shot from 26 ft,,91,76
330,4,10:09.0,,Defensive rebound by B. Hield,91,76
331,4,10:06.0,,B. Hield makes 2-pt layup from 2 ft,91,78
332,4,10:06.0,,Shooting foul by B. Ingram (drawn by B. Hield),91,78
333,4,10:06.0,,B. Hield makes free throw 1 of 1,91,79
334,4,9:49.0,Turnover by J. Clarkson (bad pass; steal by L. Galloway),,91,79
335,4,9:39.0,,A. Davis misses 2-pt layup from 2 ft,91,79
336,4,9:39.0,Defensive rebound by L. Nance,,91,79
337,4,9:23.0,J. Clarkson makes 2-pt layup at rim,,93,79
338,4,8:55.0,,B. Hield makes 2-pt layup from 2 ft,93,81
339,4,8:50.0,Personal foul by B. Hield,,93,81
340,4,8:50.0,Official timeout,,93,81
341,4,8:50.0,,E. Moore enters the game for A. Ajinça,93,81
342,4,8:50.0,,T. Jones enters the game for S. Hill,93,81
343,4,8:39.0,L. Williams makes 3-pt jump shot from 26 ft,,96,81
344,4,8:32.0,,Personal foul by L. Williams,96,81
345,4,8:21.0,,Shooting foul by L. Nance (drawn by A. Davis),96,81
346,4,8:21.0,,A. Davis makes free throw 1 of 2,96,82
347,4,8:21.0,,A. Davis makes free throw 2 of 2,96,83
348,4,8:07.0,L. Williams misses 2-pt jump shot from 14 ft,,96,83
349,4,8:04.0,Offensive rebound by T. Black,,96,83
350,4,7:59.0,Shooting foul by B. Hield (drawn by B. Ingram),,96,83
351,4,7:59.0,B. Ingram makes free throw 1 of 2,,97,83
352,4,7:59.0,B. Ingram misses free throw 2 of 2,,97,83
353,4,7:57.0,,Defensive rebound by A. Davis,97,83
354,4,7:40.0,,A. Davis makes 2-pt layup from 2 ft,97,85
355,4,7:39.0,LA Lakers full timeout,,97,85
356,4,7:39.0,D. Russell enters the game for B. Ingram,,97,85
357,4,7:23.0,T. Black makes 2-pt dunk at rim (assist by L. Nance),,99,85
358,4,7:08.0,,A. Davis misses 2-pt jump shot from 12 ft,99,85
359,4,7:08.0,Defensive rebound by L. Nance,,99,85
360,4,6:59.0,L. Nance misses 2-pt jump shot from 17 ft,,99,85
361,4,6:58.0,,Defensive rebound by L. Galloway,99,85
362,4,6:44.0,,T. Jones misses 3-pt jump shot from 25 ft,99,85
363,4,6:41.0,Defensive rebound by L. Nance,,99,85
364,4,6:27.0,J. Clarkson makes 3-pt jump shot from 23 ft (assist by T. Black),,102,85
365,4,6:02.0,,A. Davis misses 2-pt jump shot from 10 ft,102,85
366,4,6:02.0,Defensive rebound by Team,,102,85
367,4,6:02.0,J. Randle enters the game for T. Black,,102,85
368,4,5:48.0,L. Williams makes 2-pt layup from 2 ft (assist by D. Russell),,104,85
369,4,5:30.0,,B. Hield makes 2-pt layup from 2 ft,104,87
370,4,5:17.0,J. Clarkson makes 3-pt jump shot from 27 ft (assist by J. Randle),,107,87
371,4,5:05.0,,E. Moore misses 2-pt layup from 2 ft (block by J. Randle),107,87
372,4,5:05.0,,Offensive rebound by Team,107,87
373,4,5:05.0,,New Orleans full timeout,107,87
374,4,5:05.0,,T. Frazier enters the game for E. Moore,107,87
375,4,5:05.0,,A. Ajinça enters the game for L. Galloway,107,87
376,4,5:05.0,,A. Goodwin enters the game for T. Jones,107,87
377,4,4:51.0,,Turnover by T. Frazier (bad pass),107,87
378,4,4:37.0,D. Russell makes 2-pt layup from 2 ft (assist by J. Randle),,109,87
379,4,4:25.0,,A. Davis makes 2-pt jump shot from 4 ft (assist by T. Frazier),109,89
380,4,4:25.0,,Shooting foul by L. Nance (drawn by A. Davis),109,89
381,4,4:25.0,,A. Davis makes free throw 1 of 1,109,90
382,4,4:25.0,Violation by Team (delay of game),,109,90
383,4,4:04.0,J. Randle misses 2-pt jump shot from 8 ft,,109,90
384,4,4:03.0,Offensive rebound by J. Randle,,109,90
385,4,3:43.0,D. Russell makes 2-pt layup from 3 ft,,111,90
386,4,3:29.0,,B. Hield makes 2-pt layup from 2 ft,111,92
