,QUARTER,TIME_REMAINING,ORLANDO_ACTION,NEW YORK_ACTION,ORLANDO_SCORE,NEW YORK_SCORE
378,4,6:35.0,N. Vučević misses 2-pt hook shot from 7 ft,,80,95
379,4,6:34.0,,Defensive rebound by K. O'Quinn,80,95
380,4,6:28.0,,B. Jennings misses 2-pt layup from 3 ft,80,95
381,4,6:27.0,Defensive rebound by Team,,80,95
382,4,6:27.0,,Loose ball foul by M. Kuzminskas (drawn by C. Watson),80,95
383,4,6:18.0,E. Fournier misses 2-pt layup from 3 ft,,80,95
384,4,6:15.0,Offensive rebound by E. Fournier,,80,95
385,4,6:13.0,Shooting foul by K. O'Quinn (drawn by N. Vučević),,80,95
386,4,6:13.0,N. Vučević misses free throw 1 of 2,,80,95
387,4,6:13.0,Offensive rebound by Team,,80,95
388,4,6:13.0,N. Vučević misses free throw 2 of 2,,80,95
389,4,6:13.0,S. Ibaka enters the game for C. Watson,,80,95
390,4,6:12.0,,Defensive rebound by K. O'Quinn,80,95
391,4,5:53.0,,J. Holiday makes 3-pt jump shot from 27 ft (assist by B. Jennings),80,98
392,4,5:36.0,E. Payton makes 3-pt jump shot from 25 ft (assist by N. Vučević),,83,98
393,4,5:14.0,,W. Hernangómez misses 3-pt jump shot from 23 ft,83,98
394,4,5:13.0,,Offensive rebound by K. O'Quinn,83,98
395,4,5:13.0,,K. O'Quinn makes 2-pt layup from 2 ft,83,100
396,4,4:48.0,E. Payton misses 2-pt jump shot from 15 ft,,83,100
397,4,4:47.0,Offensive rebound by N. Vučević,,83,100
398,4,4:47.0,N. Vučević makes 2-pt layup from 2 ft,,85,100
399,4,4:31.0,,W. Hernangómez makes 2-pt dunk at rim (assist by B. Jennings),85,102
400,4,4:13.0,S. Ibaka makes 3-pt jump shot from 25 ft (assist by E. Payton),,88,102
401,4,4:12.0,,New York full timeout,88,102
402,4,4:12.0,D. Augustin enters the game for N. Vučević,,88,102
403,4,3:50.0,,W. Hernangómez misses 2-pt jump shot from 10 ft,88,102
404,4,3:49.0,Defensive rebound by S. Ibaka,,88,102
405,4,3:42.0,E. Fournier misses 2-pt layup from 2 ft,,88,102
406,4,3:41.0,,Defensive rebound by W. Hernangómez,88,102
407,4,3:34.0,,B. Jennings misses 3-pt jump shot from 25 ft,88,102
408,4,3:33.0,,Offensive rebound by W. Hernangómez,88,102
409,4,3:22.0,,Turnover by B. Jennings (bad pass),88,102
410,4,3:07.0,J. Green misses 2-pt jump shot from 10 ft,,88,102
411,4,3:06.0,Offensive rebound by S. Ibaka,,88,102
412,4,3:03.0,E. Payton misses 3-pt jump shot from 25 ft,,88,102
413,4,3:02.0,Offensive rebound by S. Ibaka,,88,102
414,4,2:58.0,J. Green makes 2-pt layup from 1 ft (assist by S. Ibaka),,90,102
415,4,2:33.0,,J. Holiday misses 2-pt jump shot from 9 ft,90,102
416,4,2:32.0,Defensive rebound by E. Payton,,90,102
417,4,2:28.0,Personal foul by M. Kuzminskas (drawn by E. Payton),,90,102
418,4,2:28.0,E. Payton misses free throw 1 of 2,,90,102
419,4,2:28.0,Offensive rebound by Team,,90,102
420,4,2:28.0,,C. Anthony enters the game for M. Kuzminskas,90,102
421,4,2:28.0,,D. Rose enters the game for W. Hernangómez,90,102
422,4,2:28.0,E. Payton makes free throw 2 of 2,,91,102
423,4,2:04.0,,K. O'Quinn misses 2-pt jump shot from 20 ft,91,102
424,4,2:03.0,,Offensive rebound by K. O'Quinn,91,102
425,4,2:00.0,,K. O'Quinn makes 2-pt dunk at rim,91,104
426,4,1:52.0,S. Ibaka makes 2-pt jump shot from 11 ft,,93,104
427,4,1:34.0,,D. Rose misses 2-pt jump shot from 22 ft,93,104
428,4,1:33.0,Defensive rebound by J. Green,,93,104
429,4,1:29.0,Shooting foul by C. Anthony (drawn by J. Green),,93,104
430,4,1:29.0,J. Green makes free throw 1 of 2,,94,104
431,4,1:29.0,J. Green makes free throw 2 of 2,,95,104
432,4,1:09.0,,D. Rose makes 2-pt jump shot from 13 ft,95,106
433,4,1:09.0,Orlando full timeout,,95,106
434,4,1:09.0,,R. Baker enters the game for C. Anthony,95,106
435,4,1:09.0,,W. Hernangómez enters the game for D. Rose,95,106
436,4,1:09.0,,S. Vujačić enters the game for B. Jennings,95,106
437,4,1:09.0,C. Watson enters the game for S. Ibaka,,95,106
438,4,1:09.0,D. Rudež enters the game for D. Augustin,,95,106
439,4,1:09.0,M. Hezonja enters the game for E. Fournier,,95,106
440,4,1:09.0,S. Zimmerman enters the game for J. Green,,95,106
441,4,0:55.0,S. Zimmerman misses 2-pt hook shot from 7 ft,,95,106
442,4,0:54.0,,Defensive rebound by K. O'Quinn,95,106
443,4,0:39.0,,R. Baker misses 2-pt jump shot from 20 ft,95,106
444,4,0:38.0,,Offensive rebound by K. O'Quinn,95,106
445,4,0:22.0,,Turnover by R. Baker (bad pass),95,106
446,4,0:18.0,S. Zimmerman misses 2-pt layup from 1 ft (block by K. O'Quinn),,95,106
447,4,0:17.0,,Defensive rebound by R. Baker,95,106
