,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,TORONTO_ACTION,OKLAHOMA CITY_SCORE,TORONTO_SCORE
377,4,7:17.0,E. Freedom misses 2-pt hook shot from 4 ft,,105,77
378,4,7:16.0,Offensive rebound by E. Freedom,,105,77
379,4,7:15.0,E. Freedom makes 2-pt layup from 1 ft,,107,77
380,4,7:00.0,,Turnover by P. Patterson (lost ball; steal by S. Christon),107,77
381,4,6:59.0,Personal foul by P. Patterson (drawn by E. Freedom),,107,77
382,4,6:46.0,D. Sabonis misses 2-pt hook shot at rim,,107,77
383,4,6:45.0,,Defensive rebound by P. Patterson,107,77
384,4,6:37.0,,P. Tucker misses 3-pt jump shot from 24 ft,107,77
385,4,6:37.0,Defensive rebound by S. Christon,,107,77
386,4,6:18.0,Turnover by E. Freedom (bad pass; steal by D. Wright),,107,77
387,4,6:12.0,,P. Tucker misses 2-pt layup from 2 ft,107,77
388,4,6:10.0,Defensive rebound by D. Sabonis,,107,77
389,4,6:04.0,Shooting foul by D. Wright (drawn by E. Freedom),,107,77
390,4,6:04.0,E. Freedom misses free throw 1 of 2,,107,77
391,4,6:04.0,Offensive rebound by Team,,107,77
392,4,6:04.0,,P. Siakam enters the game for P. Patterson,107,77
393,4,6:04.0,,N. Powell enters the game for P. Tucker,107,77
394,4,6:04.0,,L. Nogueira enters the game for J. Poeltl,107,77
395,4,6:04.0,E. Freedom makes free throw 2 of 2,,108,77
396,4,5:49.0,,D. Wright makes 2-pt jump shot from 3 ft,108,79
397,4,5:49.0,,Shooting foul by D. McDermott (drawn by D. Wright),108,79
398,4,5:49.0,Official timeout,,108,79
399,4,5:49.0,,D. Wright misses free throw 1 of 1,108,79
400,4,5:49.0,Á. Abrines enters the game for V. Oladipo,,108,79
401,4,5:48.0,Defensive rebound by D. Sabonis,,108,79
402,4,5:33.0,Á. Abrines misses 3-pt jump shot from 27 ft,,108,79
403,4,5:32.0,,Defensive rebound by N. Powell,108,79
404,4,5:23.0,,N. Powell misses 2-pt jump shot from 20 ft,108,79
405,4,5:23.0,Defensive rebound by Á. Abrines,,108,79
406,4,5:07.0,D. McDermott makes 3-pt jump shot from 23 ft (assist by Á. Abrines),,111,79
407,4,4:50.0,,N. Powell makes 3-pt jump shot from 28 ft (assist by D. Wright),111,82
408,4,4:38.0,Personal foul by N. Powell (drawn by Á. Abrines),,111,82
409,4,4:30.0,Á. Abrines makes 3-pt jump shot from 26 ft (assist by D. Sabonis),,114,82
410,4,4:21.0,,Personal foul by D. Sabonis (drawn by N. Powell),114,82
411,4,4:21.0,J. Grant enters the game for E. Freedom,,114,82
412,4,4:13.0,,N. Powell makes 2-pt layup from 4 ft,114,84
413,4,4:03.0,Á. Abrines misses 3-pt jump shot from 23 ft,,114,84
414,4,4:02.0,,Defensive rebound by D. Wright,114,84
415,4,3:41.0,,P. Siakam makes 2-pt jump shot from 4 ft,114,86
416,4,3:28.0,D. McDermott misses 2-pt layup from 4 ft (block by P. Siakam),,114,86
417,4,3:27.0,,Defensive rebound by F. VanVleet,114,86
418,4,3:15.0,,P. Siakam makes 3-pt jump shot from 25 ft (assist by F. VanVleet),114,89
419,4,2:52.0,D. McDermott misses 3-pt jump shot from 24 ft,,114,89
420,4,2:52.0,,Defensive rebound by N. Powell,114,89
421,4,2:46.0,,N. Powell makes 2-pt layup from 4 ft,114,91
422,4,2:45.0,Oklahoma City full timeout,,114,91
423,4,2:45.0,,Toronto full timeout,114,91
424,4,2:45.0,N. Cole enters the game for D. McDermott,,114,91
425,4,2:39.0,Turnover by J. Grant (bad pass),,114,91
426,4,2:24.0,,Turnover by F. VanVleet (bad pass; steal by Á. Abrines),114,91
427,4,2:08.0,D. Sabonis makes 2-pt jump shot from 20 ft (assist by Á. Abrines),,116,91
428,4,1:57.0,,Personal foul by D. Sabonis (drawn by D. Wright),116,91
429,4,1:57.0,,D. Wright makes free throw 1 of 2,116,92
430,4,1:57.0,D. McDermott enters the game for D. Sabonis,,116,91
431,4,1:57.0,,D. Wright makes free throw 2 of 2,116,93
432,4,1:44.0,Turnover by N. Cole (bad pass; steal by F. VanVleet),,116,93
433,4,1:33.0,,P. Siakam makes 2-pt hook shot from 5 ft,116,95
434,4,1:24.0,Turnover by N. Cole (bad pass; steal by L. Nogueira),,116,95
435,4,1:21.0,,F. VanVleet makes 2-pt layup from 3 ft,116,97
436,4,1:06.0,N. Cole misses 2-pt layup from 2 ft (block by L. Nogueira),,116,97
437,4,1:06.0,Offensive rebound by Team,,116,97
438,4,1:03.0,J. Grant makes 2-pt jump shot from 20 ft (assist by N. Cole),,118,97
439,4,0:54.0,,D. Wright misses 2-pt layup from 2 ft,118,97
440,4,0:54.0,Defensive rebound by D. McDermott,,118,97
441,4,0:41.0,Á. Abrines makes 2-pt layup from 2 ft (assist by D. McDermott),,120,97
442,4,0:34.0,,N. Powell makes 2-pt dunk at rim,120,99
443,4,0:12.0,Á. Abrines makes 3-pt jump shot from 26 ft (assist by N. Cole),,123,99
444,4,0:03.0,,F. VanVleet makes 3-pt jump shot from 35 ft,123,102
