,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,CLEVELAND_ACTION,CHARLOTTE_SCORE,CLEVELAND_SCORE
383,4,5:03.0,C. Zeller enters the game for F. Kaminsky,,80,89
384,4,4:50.0,,C. Frye makes 2-pt jump shot from 10 ft (assist by L. James),80,91
385,4,4:37.0,Shooting foul by J. McRae (drawn by N. Batum),,80,91
386,4,4:37.0,N. Batum makes free throw 1 of 2,,81,91
387,4,4:37.0,N. Batum makes free throw 2 of 2,,82,91
388,4,4:22.0,,R. Jefferson misses 3-pt jump shot from 25 ft,82,91
389,4,4:22.0,Defensive rebound by C. Zeller,,82,91
390,4,4:11.0,K. Walker misses 2-pt jump shot from 3 ft,,82,91
391,4,4:09.0,Offensive rebound by C. Zeller,,82,91
392,4,4:08.0,C. Zeller misses 2-pt layup at rim (block by C. Frye),,82,91
393,4,4:07.0,,Defensive rebound by R. Jefferson,82,91
394,4,3:47.0,,L. James misses 2-pt jump shot from 14 ft,82,91
395,4,3:42.0,Defensive rebound by N. Batum,,82,91
396,4,3:36.0,N. Batum makes 3-pt jump shot from 24 ft (assist by M. Williams),,85,91
397,4,3:35.0,,Cleveland full timeout,85,91
398,4,3:19.0,,C. Frye makes 3-pt jump shot from 26 ft (assist by L. James),85,94
399,4,3:04.0,K. Walker makes 2-pt jump shot from 13 ft,,87,94
400,4,2:48.0,,C. Frye misses 3-pt jump shot from 23 ft,87,94
401,4,2:47.0,Defensive rebound by N. Batum,,87,94
402,4,2:26.0,K. Walker misses 3-pt jump shot from 25 ft,,87,94
403,4,2:26.0,,Defensive rebound by L. James,87,94
404,4,2:13.0,,J. McRae misses 2-pt jump shot from 6 ft,87,94
405,4,2:12.0,Defensive rebound by M. Williams,,87,94
406,4,1:58.0,M. Williams misses 3-pt jump shot from 26 ft,,87,94
407,4,1:58.0,Offensive rebound by C. Zeller,,87,94
408,4,1:54.0,M. Williams makes 3-pt jump shot from 24 ft (assist by C. Zeller),,90,94
409,4,1:30.0,,Cleveland full timeout,90,94
410,4,1:30.0,,Personal foul by M. Williams (drawn by J. McRae),90,94
411,4,1:22.0,,J. McRae makes 2-pt jump shot from 9 ft (assist by L. James),90,96
412,4,1:00.0,N. Batum misses 2-pt jump shot from 16 ft,,90,96
413,4,1:00.0,,Defensive rebound by I. Shumpert,90,96
414,4,0:43.0,,L. James makes 3-pt jump shot from 25 ft (assist by J. McRae),90,99
415,4,0:43.0,Charlotte full timeout,,90,99
416,4,0:43.0,M. Belinelli enters the game for M. Kidd-Gilchrist,,90,99
417,4,0:37.0,K. Walker makes 2-pt layup from 1 ft,,92,99
418,4,0:37.0,Shooting foul by C. Frye (drawn by K. Walker),,92,99
419,4,0:37.0,M. Kidd-Gilchrist enters the game for M. Belinelli,,92,99
420,4,0:37.0,K. Walker makes free throw 1 of 1,,93,99
421,4,0:34.0,,Cleveland full timeout,93,99
422,4,0:25.0,,Personal foul by M. Kidd-Gilchrist (drawn by L. James),93,99
423,4,0:25.0,,L. James misses free throw 1 of 2,93,99
424,4,0:25.0,,Offensive rebound by Team,93,99
425,4,0:25.0,M. Belinelli enters the game for M. Kidd-Gilchrist,,93,99
426,4,0:25.0,,L. James makes free throw 2 of 2,93,100
427,4,0:17.0,K. Walker misses 2-pt jump shot from 6 ft,,93,100
428,4,0:16.0,Offensive rebound by M. Williams,,93,100
429,4,0:16.0,M. Williams misses 2-pt layup from 1 ft,,93,100
430,4,0:15.0,,Defensive rebound by L. James,93,100
