,QUARTER,TIME_REMAINING,DALLAS_ACTION,OKLAHOMA CITY_ACTION,DALLAS_SCORE,OKLAHOMA CITY_SCORE
384,4,6:16.0,,R. Westbrook makes 2-pt jump shot from 16 ft,86,94
385,4,5:51.0,J. Anderson misses 2-pt layup from 1 ft,,86,94
386,4,5:50.0,,Defensive rebound by K. Singler,86,94
387,4,5:34.0,,R. Westbrook misses 3-pt jump shot from 24 ft,86,94
388,4,5:34.0,Defensive rebound by D. Powell,,86,94
389,4,5:24.0,Turnover by S. Curry (lost ball),,86,94
390,4,5:24.0,Official timeout,,86,94
391,4,5:24.0,N. Brussino enters the game for J. Anderson,,86,94
392,4,5:10.0,,K. Singler misses 3-pt jump shot from 24 ft,86,94
393,4,5:10.0,Defensive rebound by S. Curry,,86,94
394,4,5:09.0,Personal take foul by S. Adams (drawn by S. Curry),,86,94
395,4,4:54.0,D. Powell makes 2-pt dunk at rim (assist by S. Curry),,88,94
396,4,4:40.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),88,96
397,4,4:15.0,H. Barnes makes 2-pt layup from 1 ft,,90,96
398,4,3:56.0,,R. Westbrook makes 2-pt jump shot from 16 ft,90,98
399,4,3:37.0,D. Powell misses 2-pt jump shot from 5 ft,,90,98
400,4,3:37.0,,Defensive rebound by A. Roberson,90,98
401,4,3:30.0,,R. Westbrook misses 2-pt jump shot from 11 ft,90,98
402,4,3:30.0,Defensive rebound by D. Powell,,90,98
403,4,3:16.0,H. Barnes misses 2-pt jump shot from 18 ft,,90,98
404,4,3:16.0,,Defensive rebound by V. Oladipo,90,98
405,4,3:02.0,,V. Oladipo misses 2-pt jump shot from 22 ft,90,98
406,4,3:01.0,Defensive rebound by N. Brussino,,90,98
407,4,2:45.0,S. Curry makes 2-pt jump shot from 21 ft,,92,98
408,4,2:45.0,,Oklahoma City full timeout,92,98
409,4,2:45.0,,J. Grant enters the game for K. Singler,92,98
410,4,2:28.0,,A. Roberson misses 2-pt layup from 1 ft,92,98
411,4,2:28.0,Defensive rebound by D. Powell,,92,98
412,4,2:14.0,D. Powell misses 3-pt jump shot from 22 ft,,92,98
413,4,2:14.0,Offensive rebound by N. Brussino,,92,98
414,4,2:08.0,S. Curry misses 2-pt layup from 1 ft,,92,98
415,4,2:08.0,,Defensive rebound by S. Adams,92,98
416,4,1:57.0,,R. Westbrook makes 3-pt jump shot from 25 ft,92,101
417,4,1:43.0,H. Barnes makes 2-pt jump shot from 11 ft,,94,101
418,4,1:28.0,,R. Westbrook makes 2-pt jump shot from 21 ft,94,103
419,4,1:15.0,H. Barnes makes 2-pt jump shot from 21 ft,,96,103
420,4,0:56.0,,R. Westbrook makes 3-pt jump shot from 23 ft (assist by J. Grant),96,106
421,4,0:56.0,Dallas full timeout,,96,106
422,4,0:56.0,J. Anderson enters the game for D. Finney-Smith,,96,106
423,4,0:44.0,H. Barnes misses 2-pt jump shot from 7 ft,,96,106
424,4,0:43.0,,Defensive rebound by Team,96,106
425,4,0:35.0,,Personal take foul by N. Brussino (drawn by R. Westbrook),96,106
426,4,0:35.0,D. Finney-Smith enters the game for N. Brussino,,96,106
427,4,0:24.0,,R. Westbrook makes 3-pt jump shot from 25 ft,96,109
428,4,0:16.0,J. Anderson makes 2-pt layup from 1 ft,,98,109
