,QUARTER,TIME_REMAINING,DENVER_ACTION,SAN ANTONIO_ACTION,DENVER_SCORE,SAN ANTONIO_SCORE
384,4,8:19.0,Offensive rebound by Team,,86,100
385,4,8:19.0,,L. Aldridge enters the game for D. Lee,86,100
386,4,8:11.0,M. Miller misses 2-pt jump shot from 6 ft,,86,100
387,4,8:11.0,Offensive rebound by Team,,86,100
388,4,8:11.0,,Loose ball foul by L. Aldridge (drawn by N. Jokić),86,100
389,4,8:11.0,,D. Dedmon enters the game for L. Aldridge,86,100
390,4,8:04.0,J. Murray misses 2-pt jump shot from 10 ft (block by D. Green),,86,100
391,4,8:01.0,Offensive rebound by J. Murray,,86,100
392,4,7:55.0,M. Miller misses 2-pt jump shot from 20 ft,,86,100
393,4,7:54.0,,Defensive rebound by D. Bertāns,86,100
394,4,7:39.0,,D. Murray misses 3-pt jump shot from 24 ft,86,100
395,4,7:37.0,Defensive rebound by N. Jokić,,86,100
396,4,7:27.0,N. Jokić makes 3-pt jump shot from 25 ft (assist by J. Nelson),,89,100
397,4,7:02.0,,D. Murray makes 2-pt layup from 3 ft (assist by D. Dedmon),89,102
398,4,6:50.0,N. Jokić makes 3-pt jump shot from 24 ft (assist by J. Nelson),,92,102
399,4,6:37.0,,D. Dedmon misses 2-pt layup from 1 ft (block by N. Jokić),92,102
400,4,6:34.0,Defensive rebound by N. Jokić,,92,102
401,4,6:22.0,J. Nelson misses 3-pt jump shot from 23 ft,,92,102
402,4,6:20.0,Offensive rebound by M. Miller,,92,102
403,4,6:07.0,N. Jokić makes 2-pt layup from 1 ft (assist by J. Nelson),,94,102
404,4,5:54.0,,Shooting foul by J. Nelson (drawn by K. Leonard),94,102
405,4,5:54.0,Official timeout,,94,102
406,4,5:54.0,,K. Leonard makes free throw 1 of 2,94,103
407,4,5:54.0,,D. Lee enters the game for D. Bertāns,94,102
408,4,5:54.0,W. Barton enters the game for M. Miller,,94,102
409,4,5:54.0,,K. Leonard makes free throw 2 of 2,94,104
410,4,5:40.0,N. Jokić makes 2-pt jump shot from 5 ft (assist by W. Barton),,96,104
411,4,5:21.0,,K. Leonard makes 2-pt jump shot from 10 ft,96,106
412,4,5:03.0,E. Mudiay enters the game for J. Nelson,,96,106
413,4,4:57.0,J. Murray misses 2-pt layup from 4 ft,,96,106
414,4,4:56.0,,Defensive rebound by D. Dedmon,96,106
415,4,4:39.0,,K. Leonard misses 2-pt jump shot from 19 ft,96,106
416,4,4:36.0,,Offensive rebound by D. Lee,96,106
417,4,4:22.0,,D. Murray makes 2-pt jump shot from 9 ft (assist by K. Leonard),96,108
418,4,4:04.0,N. Jokić makes 2-pt jump shot from 13 ft,,98,108
419,4,3:47.0,,K. Leonard makes 2-pt jump shot from 10 ft,98,110
420,4,3:35.0,E. Mudiay misses 2-pt jump shot from 18 ft,,98,110
421,4,3:34.0,,Defensive rebound by D. Lee,98,110
422,4,3:15.0,,K. Leonard makes 2-pt jump shot from 11 ft,98,112
423,4,3:14.0,Denver full timeout,,98,112
424,4,3:14.0,,P. Mills enters the game for D. Green,98,112
425,4,3:14.0,,L. Aldridge enters the game for D. Dedmon,98,112
426,4,3:06.0,W. Barton makes 2-pt layup from 4 ft,,100,112
427,4,2:49.0,,P. Mills misses 3-pt jump shot from 24 ft,100,112
428,4,2:48.0,Defensive rebound by J. Hernangómez,,100,112
429,4,2:38.0,E. Mudiay makes 3-pt jump shot from 26 ft (assist by W. Barton),,103,112
430,4,2:34.0,,San Antonio full timeout,103,112
431,4,2:12.0,,K. Leonard makes 3-pt jump shot from 26 ft (assist by L. Aldridge),103,115
432,4,1:49.0,E. Mudiay misses 3-pt jump shot from 26 ft,,103,115
433,4,1:48.0,,Defensive rebound by P. Mills,103,115
434,4,1:33.0,,J. Simmons enters the game for K. Leonard,103,115
435,4,1:33.0,,San Antonio full timeout,103,115
436,4,1:28.0,,J. Simmons misses 2-pt layup from 3 ft (block by N. Jokić),103,115
437,4,1:27.0,,Offensive rebound by Team,103,115
438,4,1:25.0,,D. Lee misses 2-pt jump shot from 4 ft,103,115
439,4,1:23.0,Defensive rebound by E. Mudiay,,103,115
440,4,1:17.0,J. Murray misses 2-pt jump shot from 18 ft,,103,115
441,4,1:16.0,Offensive rebound by Team,,103,115
442,4,1:16.0,,Loose ball foul by D. Lee (drawn by N. Jokić),103,115
443,4,1:11.0,E. Mudiay misses 2-pt jump shot from 3 ft,,103,115
444,4,1:09.0,Offensive rebound by N. Jokić,,103,115
445,4,1:06.0,N. Jokić misses 2-pt layup from 3 ft,,103,115
446,4,1:05.0,,Defensive rebound by D. Lee,103,115
447,4,0:46.0,,J. Simmons misses 2-pt jump shot from 15 ft (block by W. Barton),103,115
448,4,0:45.0,,Offensive rebound by Team,103,115
449,4,0:45.0,,Turnover by Team (shot clock),103,115
450,4,0:38.0,Personal block foul by D. Murray,,103,115
451,4,0:38.0,J. Hernangómez makes free throw 1 of 2,,104,115
452,4,0:38.0,J. Hernangómez misses free throw 2 of 2,,104,115
453,4,0:38.0,,D. Dedmon enters the game for L. Aldridge,104,115
454,4,0:38.0,,D. Bertāns enters the game for D. Lee,104,115
455,4,0:38.0,,K. Anderson enters the game for P. Mills,104,115
456,4,0:37.0,,Defensive rebound by J. Simmons,104,115
457,4,0:21.0,,Shooting foul by E. Mudiay (drawn by D. Dedmon),104,115
458,4,0:21.0,,D. Dedmon makes 2-pt layup from 2 ft (assist by D. Bertāns),104,117
459,4,0:21.0,,D. Dedmon makes free throw 1 of 1,104,118
460,4,0:10.0,J. Murray misses 3-pt jump shot from 25 ft,,104,118
461,4,0:09.0,,Defensive rebound by D. Bertāns,104,118
