,QUARTER,TIME_REMAINING,BOSTON_ACTION,ORLANDO_ACTION,BOSTON_SCORE,ORLANDO_SCORE
388,4,6:19.0,,Turnover by Team (shot clock),95,79
389,4,6:04.0,T. Rozier makes 2-pt jump shot from 9 ft,,97,79
390,4,6:04.0,Shooting foul by D. Augustin (drawn by T. Rozier),,97,79
391,4,6:04.0,T. Rozier makes free throw 1 of 1,,98,79
392,4,5:52.0,,S. Ibaka misses 3-pt jump shot from 27 ft,98,79
393,4,5:51.0,Defensive rebound by T. Rozier,,98,79
394,4,5:30.0,Turnover by A. Bradley (lost ball; steal by E. Fournier),,98,79
395,4,5:24.0,,E. Fournier misses 2-pt jump shot from 6 ft,98,79
396,4,5:22.0,Defensive rebound by J. Crowder,,98,79
397,4,5:16.0,K. Olynyk makes 2-pt dunk at rim (assist by A. Horford),,100,79
398,4,5:06.0,,Shooting foul by A. Bradley (drawn by E. Fournier),100,79
399,4,5:06.0,,E. Fournier makes free throw 1 of 2,100,80
400,4,5:06.0,,E. Fournier misses free throw 2 of 2,100,80
401,4,5:05.0,Defensive rebound by J. Crowder,,100,80
402,4,4:51.0,Shooting foul by D. Augustin (drawn by J. Crowder),,100,80
403,4,4:51.0,J. Crowder makes free throw 1 of 2,,101,80
404,4,4:51.0,,M. Hezonja enters the game for E. Fournier,101,80
405,4,4:51.0,,D. Rudež enters the game for S. Ibaka,101,80
406,4,4:51.0,J. Crowder makes free throw 2 of 2,,102,80
407,4,4:38.0,,Turnover by A. Gordon (bad pass),102,80
408,4,4:27.0,A. Bradley misses 3-pt jump shot from 26 ft,,102,80
409,4,4:26.0,,Defensive rebound by A. Gordon,102,80
410,4,4:14.0,,A. Gordon misses 3-pt jump shot from 26 ft,102,80
411,4,4:13.0,Defensive rebound by J. Crowder,,102,80
412,4,3:53.0,K. Olynyk makes 2-pt jump shot from 3 ft (assist by A. Horford),,104,80
413,4,3:53.0,Shooting foul by D. Augustin (drawn by K. Olynyk),,104,80
414,4,3:53.0,,Orlando full timeout,104,80
415,4,3:53.0,,C. Watson enters the game for D. Augustin,104,80
416,4,3:53.0,,C. Wilcox enters the game for E. Payton,104,80
417,4,3:53.0,K. Olynyk makes free throw 1 of 1,,105,80
418,4,3:39.0,,M. Hezonja makes 2-pt jump shot from 19 ft (assist by C. Watson),105,82
419,4,3:26.0,Personal foul by D. Rudež (drawn by A. Horford),,105,82
420,4,3:26.0,A. Horford makes free throw 1 of 2,,106,82
421,4,3:26.0,J. Brown enters the game for A. Bradley,,106,82
422,4,3:26.0,A. Horford makes free throw 2 of 2,,107,82
423,4,3:08.0,,A. Gordon misses 2-pt jump shot from 10 ft,107,82
424,4,3:06.0,Defensive rebound by J. Crowder,,107,82
425,4,2:52.0,J. Crowder makes 3-pt jump shot from 27 ft,,110,82
426,4,2:36.0,,C. Wilcox misses 3-pt jump shot from 22 ft,110,82
427,4,2:35.0,Defensive rebound by K. Olynyk,,110,82
428,4,2:20.0,A. Horford misses 3-pt jump shot from 25 ft,,110,82
429,4,2:19.0,,Defensive rebound by A. Gordon,110,82
430,4,2:11.0,,D. Rudež misses 3-pt jump shot from 24 ft,110,82
431,4,2:10.0,Defensive rebound by K. Olynyk,,110,82
432,4,1:50.0,T. Rozier misses 2-pt layup at rim,,110,82
433,4,1:49.0,Offensive rebound by K. Olynyk,,110,82
434,4,1:49.0,K. Olynyk makes 2-pt hook shot from 3 ft,,112,82
435,4,1:47.0,,Personal foul by J. Crowder (drawn by C. Watson),112,82
436,4,1:47.0,,C. Watson makes free throw 1 of 2,112,83
437,4,1:47.0,G. Green enters the game for J. Crowder,,112,83
438,4,1:47.0,T. Zeller enters the game for A. Horford,,112,83
439,4,1:47.0,J. Mickey enters the game for K. Olynyk,,112,83
440,4,1:47.0,D. Jackson enters the game for T. Rozier,,112,83
441,4,1:47.0,,C. Watson makes free throw 2 of 2,112,84
442,4,1:32.0,J. Mickey makes 2-pt dunk at rim (assist by D. Jackson),,114,84
443,4,1:22.0,,C. Watson makes 3-pt jump shot from 23 ft (assist by A. Gordon),114,87
444,4,1:10.0,Personal foul by M. Hezonja (drawn by G. Green),,114,87
445,4,1:10.0,G. Green makes free throw 1 of 2,,115,87
446,4,1:10.0,G. Green misses free throw 2 of 2,,115,87
447,4,1:08.0,,Defensive rebound by D. Rudež,115,87
448,4,0:50.0,,A. Gordon misses 3-pt jump shot from 28 ft,115,87
449,4,0:49.0,Defensive rebound by G. Green,,115,87
450,4,0:38.0,G. Green misses 2-pt dunk at rim,,115,87
451,4,0:37.0,Offensive rebound by J. Mickey,,115,87
452,4,0:36.0,J. Mickey makes 2-pt layup from 1 ft,,117,87
453,4,0:29.0,,M. Hezonja misses 2-pt layup from 1 ft (block by T. Zeller),117,87
454,4,0:27.0,Defensive rebound by D. Jackson,,117,87
455,4,0:26.0,T. Zeller misses 2-pt layup from 1 ft,,117,87
456,4,0:25.0,Offensive rebound by J. Mickey,,117,87
457,4,0:23.0,J. Mickey misses 2-pt layup from 2 ft,,117,87
458,4,0:21.0,Offensive rebound by J. Mickey,,117,87
