,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,MIAMI_ACTION,MEMPHIS_SCORE,MIAMI_SCORE
390,4,1:42.0,,Offensive rebound by H. Whiteside,105,100
391,4,1:40.0,,H. Whiteside misses 2-pt jump shot from 6 ft,105,100
392,4,1:39.0,,Offensive rebound by H. Whiteside,105,100
393,4,1:39.0,,Shooting foul by M. Gasol (drawn by H. Whiteside),105,100
394,4,1:39.0,,H. Whiteside misses free throw 1 of 2,105,100
395,4,1:39.0,,Offensive rebound by Team,105,100
396,4,1:39.0,,H. Whiteside makes free throw 2 of 2,105,101
397,4,1:25.0,M. Conley makes 3-pt jump shot from 24 ft (assist by M. Gasol),,108,101
398,4,1:25.0,,Miami full timeout,108,101
399,4,1:22.0,,Shooting foul by T. Allen (drawn by D. Waiters),108,101
400,4,1:22.0,,D. Waiters makes free throw 1 of 2,108,102
401,4,1:22.0,,D. Waiters misses free throw 2 of 2,108,102
402,4,1:21.0,Defensive rebound by J. Green,,108,102
403,4,1:03.0,T. Williams misses 2-pt dunk at rim,,108,102
404,4,1:02.0,,Defensive rebound by H. Whiteside,108,102
405,4,0:55.0,,J. Richardson misses 3-pt jump shot from 25 ft (block by T. Allen),108,102
406,4,0:53.0,,Offensive rebound by J. Richardson,108,102
407,4,0:50.0,,D. Waiters makes 3-pt jump shot from 24 ft (assist by J. Richardson),108,105
408,4,0:50.0,Memphis full timeout,,108,105
409,4,0:50.0,V. Carter enters the game for T. Allen,,108,105
410,4,0:29.0,V. Carter misses 3-pt jump shot from 24 ft,,108,105
411,4,0:28.0,,Defensive rebound by T. Johnson,108,105
412,4,0:18.0,,D. Waiters makes 2-pt layup from 2 ft,108,107
413,4,0:11.0,Personal foul by T. Johnson (drawn by M. Conley),,108,107
414,4,0:11.0,M. Conley makes free throw 1 of 2,,109,107
415,4,0:11.0,T. Allen enters the game for V. Carter,,109,107
416,4,0:11.0,,R. McGruder enters the game for J. Johnson,110,107
417,4,0:11.0,M. Conley makes free throw 2 of 2,,110,107
418,4,0:11.0,,Miami full timeout,110,107
419,4,0:01.0,,J. Richardson misses 3-pt jump shot from 25 ft,110,107
420,4,0:00.0,,Offensive rebound by Team,110,107
