,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,DETROIT_ACTION,CLEVELAND_SCORE,DETROIT_SCORE
387,4,6:33.0,,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by R. Jackson),75,91
388,4,6:14.0,K. Irving misses 2-pt jump shot from 8 ft,,75,91
389,4,6:12.0,,Defensive rebound by T. Harris,75,91
390,4,5:59.0,,T. Harris misses 2-pt jump shot from 6 ft,75,91
391,4,5:58.0,Defensive rebound by J. Jones,,75,91
392,4,5:47.0,I. Shumpert misses 2-pt layup from 1 ft,,75,91
393,4,5:46.0,,Defensive rebound by T. Harris,75,91
394,4,5:40.0,,R. Jackson makes 3-pt jump shot from 27 ft,75,94
395,4,5:39.0,Cleveland full timeout,,75,94
396,4,5:39.0,K. Felder enters the game for K. Irving,,75,94
397,4,5:39.0,J. McRae enters the game for C. Frye,,75,94
398,4,5:20.0,K. Felder makes 2-pt jump shot from 20 ft (assist by J. McRae),,77,94
399,4,5:04.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by R. Jackson),77,97
400,4,4:37.0,I. Shumpert misses 2-pt jump shot from 5 ft,,77,97
401,4,4:37.0,,Defensive rebound by R. Jackson,77,97
402,4,4:25.0,,J. Leuer misses 2-pt hook shot from 6 ft,77,97
403,4,4:24.0,Defensive rebound by J. McRae,,77,97
404,4,4:11.0,J. McRae makes 3-pt jump shot from 24 ft (assist by I. Shumpert),,80,97
405,4,3:54.0,,Offensive foul by R. Jackson (drawn by M. Dunleavy),80,97
406,4,3:54.0,,Turnover by R. Jackson (offensive foul),80,97
407,4,3:45.0,Shooting foul by J. Leuer (drawn by I. Shumpert),,80,97
408,4,3:45.0,I. Shumpert makes free throw 1 of 2,,81,97
409,4,3:45.0,I. Shumpert makes free throw 2 of 2,,82,97
410,4,3:30.0,,T. Harris misses 2-pt jump shot from 8 ft,82,97
411,4,3:29.0,Defensive rebound by M. Dunleavy,,82,97
412,4,3:22.0,Turnover by I. Shumpert (lost ball; steal by K. Caldwell-Pope),,82,97
413,4,3:22.0,,Personal foul by M. Dunleavy (drawn by K. Caldwell-Pope),82,97
414,4,3:07.0,,T. Harris makes 3-pt jump shot from 25 ft (assist by K. Caldwell-Pope),82,100
415,4,2:52.0,J. Jones misses 2-pt jump shot from 18 ft,,82,100
416,4,2:51.0,,Defensive rebound by T. Harris,82,100
417,4,2:40.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by K. Caldwell-Pope),82,103
418,4,2:27.0,Shooting foul by R. Jackson (drawn by K. Felder),,82,103
419,4,2:27.0,K. Felder makes free throw 1 of 2,,83,103
420,4,2:27.0,,D. Hilliard enters the game for M. Morris,83,103
421,4,2:27.0,,S. Johnson enters the game for K. Caldwell-Pope,83,103
422,4,2:27.0,,H. Ellenson enters the game for R. Jackson,83,103
423,4,2:27.0,,I. Smith enters the game for T. Harris,83,103
424,4,2:27.0,,M. Gbinije enters the game for J. Leuer,83,103
425,4,2:27.0,K. Felder makes free throw 2 of 2,,84,103
426,4,2:08.0,,H. Ellenson misses 2-pt jump shot from 20 ft,84,103
427,4,2:08.0,Defensive rebound by I. Shumpert,,84,103
428,4,2:00.0,Shooting foul by I. Smith (drawn by J. McRae),,84,103
429,4,2:00.0,J. McRae makes free throw 1 of 2,,85,103
430,4,2:00.0,J. McRae makes free throw 2 of 2,,86,103
431,4,1:45.0,,D. Hilliard misses 2-pt jump shot from 17 ft,86,103
432,4,1:45.0,Defensive rebound by K. Felder,,86,103
433,4,1:34.0,Turnover by J. McRae (lost ball; steal by I. Smith),,86,103
434,4,1:31.0,,I. Smith makes 2-pt layup from 1 ft,86,105
435,4,1:18.0,K. Felder makes 2-pt layup from 1 ft,,88,105
436,4,1:01.0,,D. Hilliard misses 2-pt layup from 2 ft (block by J. Jones),88,105
437,4,1:00.0,,Offensive rebound by M. Gbinije,88,105
438,4,0:59.0,,M. Gbinije misses 2-pt layup from 1 ft,88,105
439,4,0:50.0,Defensive rebound by J. McRae,,88,105
440,4,0:46.0,J. McRae misses 2-pt jump shot from 9 ft,,88,105
441,4,0:46.0,,Defensive rebound by D. Hilliard,88,105
442,4,0:46.0,,Personal foul by J. McRae (drawn by D. Hilliard),88,105
443,4,0:46.0,,D. Hilliard misses free throw 1 of 2,88,105
444,4,0:46.0,,Offensive rebound by Team,88,105
445,4,0:46.0,,D. Hilliard makes free throw 2 of 2,88,106
446,4,0:29.0,Shooting foul by S. Johnson (drawn by J. McRae),,88,106
447,4,0:29.0,J. McRae makes free throw 1 of 2,,89,106
448,4,0:29.0,J. McRae makes free throw 2 of 2,,90,106
449,4,0:03.0,,H. Ellenson misses 2-pt jump shot from 18 ft,90,106
450,4,0:03.0,Defensive rebound by K. Felder,,90,106
451,4,0:01.0,K. Felder misses 3-pt jump shot from 28 ft,,90,106
452,4,0:00.0,Offensive rebound by Team,,90,106
