,QUARTER,TIME_REMAINING,DALLAS_ACTION,DENVER_ACTION,DALLAS_SCORE,DENVER_SCORE
382,4,4:18.0,,Defensive rebound by N. Jokić,77,92
383,4,4:12.0,,G. Harris makes 3-pt jump shot from 23 ft (assist by W. Barton),77,95
384,4,4:12.0,Dallas full timeout,,77,95
385,4,4:12.0,D. Finney-Smith enters the game for W. Matthews,,77,95
386,4,3:46.0,J. Anderson misses 2-pt jump shot from 9 ft,,77,95
387,4,3:46.0,,Defensive rebound by W. Chandler,77,95
388,4,3:30.0,,W. Chandler makes 2-pt layup from 2 ft (assist by N. Jokić),77,97
389,4,3:13.0,Y. Ferrell makes 3-pt jump shot from 25 ft (assist by J. Anderson),,80,97
390,4,2:56.0,,Shooting foul by H. Barnes (drawn by N. Jokić),80,97
391,4,2:56.0,Dallas full timeout,,80,97
392,4,2:56.0,,N. Jokić makes free throw 1 of 2,80,98
393,4,2:56.0,D. Powell enters the game for H. Barnes,,80,97
394,4,2:56.0,N. Brussino enters the game for S. Curry,,80,97
395,4,2:56.0,,N. Jokić makes free throw 2 of 2,80,99
396,4,2:40.0,D. Finney-Smith misses 3-pt jump shot from 23 ft,,80,99
397,4,2:39.0,Offensive rebound by J. Anderson,,80,99
398,4,2:32.0,N. Brussino makes 2-pt layup from 1 ft (assist by J. Anderson),,82,99
399,4,2:11.0,,W. Barton makes 3-pt jump shot from 23 ft (assist by G. Harris),82,102
400,4,1:55.0,J. Anderson misses 3-pt jump shot from 24 ft,,82,102
401,4,1:54.0,,Defensive rebound by N. Jokić,82,102
402,4,1:37.0,,Shooting foul by J. Anderson (drawn by W. Chandler),82,102
403,4,1:37.0,,W. Chandler makes free throw 1 of 2,82,103
404,4,1:37.0,,J. Hernangómez enters the game for W. Barton,82,103
405,4,1:37.0,,J. Murray enters the game for N. Jokić,82,103
406,4,1:37.0,,M. Beasley enters the game for G. Harris,82,103
407,4,1:37.0,,J. O'Bryant enters the game for J. Nelson,82,103
408,4,1:37.0,,W. Chandler makes free throw 2 of 2,82,104
409,4,1:31.0,Personal foul by M. Beasley (drawn by N. Brussino),,82,104
410,4,1:31.0,N. Brussino misses free throw 1 of 2,,82,104
411,4,1:31.0,Offensive rebound by Team,,82,104
412,4,1:31.0,N. Brussino misses free throw 2 of 2,,82,104
413,4,1:31.0,,M. Miller enters the game for W. Chandler,82,104
414,4,1:27.0,,Defensive rebound by J. Murray,82,104
415,4,1:24.0,,M. Beasley makes 2-pt layup from 2 ft (assist by J. Murray),82,106
416,4,1:11.0,J. Anderson misses 2-pt jump shot from 7 ft,,82,106
417,4,1:10.0,,Defensive rebound by J. Hernangómez,82,106
418,4,0:54.0,,J. O'Bryant makes 2-pt layup from 2 ft (assist by M. Beasley),82,108
419,4,0:37.0,D. Finney-Smith makes 2-pt dunk at rim,,84,108
420,4,0:19.0,,M. Beasley misses 2-pt layup from 2 ft,84,108
421,4,0:19.0,,Offensive rebound by M. Beasley,84,108
422,4,0:18.0,,M. Beasley makes 2-pt layup from 2 ft,84,110
423,4,0:11.0,N. Brussino makes 3-pt jump shot from 29 ft (assist by Y. Ferrell),,87,110
