,QUARTER,TIME_REMAINING,DENVER_ACTION,SAN ANTONIO_ACTION,DENVER_SCORE,SAN ANTONIO_SCORE
383,4,6:39.0,,D. Bertāns makes 2-pt dunk at rim (assist by J. Anthony),86,106
384,4,6:18.0,E. Mudiay misses 3-pt jump shot from 26 ft,,86,106
385,4,6:17.0,,Defensive rebound by K. Anderson,86,106
386,4,6:09.0,,K. Anderson misses 2-pt layup from 1 ft,86,106
387,4,6:08.0,Defensive rebound by J. O'Bryant,,86,106
388,4,5:57.0,J. Hernangómez misses 3-pt jump shot from 25 ft,,86,106
389,4,5:56.0,,Defensive rebound by J. Simmons,86,106
390,4,5:47.0,,J. Simmons makes 2-pt jump shot from 17 ft,86,108
391,4,5:45.0,Denver full timeout,,86,108
392,4,5:45.0,M. Miller enters the game for E. Mudiay,,86,108
393,4,5:31.0,M. Beasley makes 2-pt layup from 2 ft,,88,108
394,4,5:17.0,,D. Bertāns makes 3-pt jump shot from 24 ft (assist by K. Anderson),88,111
395,4,5:06.0,Turnover by M. Miller (bad pass; steal by D. Bertāns),,88,111
396,4,5:00.0,,J. Simmons makes 2-pt dunk at rim (assist by D. Murray),88,113
397,4,4:44.0,M. Beasley makes 3-pt jump shot from 25 ft (assist by M. Miller),,91,113
398,4,4:28.0,,D. Murray misses 2-pt jump shot from 4 ft,91,113
399,4,4:26.0,Defensive rebound by M. Miller,,91,113
400,4,4:19.0,J. Murray makes 2-pt jump shot from 5 ft,,93,113
401,4,4:19.0,,San Antonio full timeout,93,113
402,4,4:06.0,,J. Simmons makes 2-pt jump shot from 19 ft (assist by K. Anderson),93,115
403,4,3:53.0,Shooting foul by J. Simmons (drawn by J. Murray),,93,115
404,4,3:53.0,J. Murray makes free throw 1 of 2,,94,115
405,4,3:53.0,J. Murray makes free throw 2 of 2,,95,115
406,4,3:30.0,,J. Simmons misses 2-pt jump shot from 22 ft,95,115
407,4,3:29.0,Defensive rebound by J. Hernangómez,,95,115
408,4,3:15.0,Offensive foul by J. O'Bryant (drawn by J. Simmons),,95,115
409,4,3:15.0,Turnover by J. O'Bryant (offensive foul),,95,115
410,4,2:52.0,,K. Anderson misses 3-pt jump shot from 25 ft,95,115
411,4,2:51.0,Defensive rebound by J. Hernangómez,,95,115
412,4,2:46.0,Turnover by J. Murray (lost ball; steal by K. Anderson),,95,115
413,4,2:41.0,,D. Murray makes 2-pt dunk at rim (assist by K. Anderson),95,117
414,4,2:19.0,J. O'Bryant makes 2-pt jump shot from 10 ft (assist by M. Beasley),,97,117
415,4,2:02.0,,J. Simmons misses 2-pt jump shot from 21 ft,97,117
416,4,2:01.0,Defensive rebound by J. Hernangómez,,97,117
417,4,1:48.0,Turnover by M. Beasley (traveling),,97,117
418,4,1:48.0,Official timeout,,97,117
419,4,1:32.0,,D. Murray misses 3-pt jump shot from 25 ft,97,117
420,4,1:31.0,,Offensive rebound by D. Bertāns,97,117
421,4,1:10.0,,J. Simmons makes 2-pt jump shot from 5 ft,97,119
422,4,1:02.0,Turnover by M. Miller (bad pass),,97,119
423,4,0:47.0,,D. Bertāns makes 2-pt dunk at rim (assist by K. Anderson),97,121
424,4,0:32.0,J. O'Bryant misses 2-pt jump shot from 11 ft,,97,121
425,4,0:31.0,,Defensive rebound by J. Anthony,97,121
426,4,0:10.0,Violation by J. Hernangómez (kicked ball),,97,121
