,QUARTER,TIME_REMAINING,TORONTO_ACTION,CHICAGO_ACTION,TORONTO_SCORE,CHICAGO_SCORE
383,4,6:38.0,,J. Butler makes free throw 2 of 2,96,87
384,4,6:21.0,T. Ross makes 3-pt jump shot from 23 ft (assist by K. Lowry),,99,87
385,4,5:56.0,,D. Wade misses 2-pt jump shot from 7 ft,99,87
386,4,5:55.0,,Offensive rebound by D. Wade,99,87
387,4,5:55.0,,C. Felício makes 2-pt layup from 1 ft (assist by D. Wade),99,89
388,4,5:55.0,,Shooting foul by T. Ross (drawn by C. Felício),99,89
389,4,5:55.0,Toronto full timeout,,99,89
390,4,5:55.0,,C. Felício makes free throw 1 of 1,99,90
391,4,5:38.0,D. DeRozan misses 2-pt jump shot from 21 ft,,99,90
392,4,5:37.0,,Defensive rebound by C. Felício,99,90
393,4,5:17.0,,J. Butler makes 3-pt jump shot from 25 ft (assist by D. Wade),99,93
394,4,4:53.0,Turnover by K. Lowry (bad pass; steal by J. Butler),,99,93
395,4,4:48.0,,Shooting foul by D. Carroll (drawn by J. Butler),99,93
396,4,4:48.0,,J. Butler makes free throw 1 of 2,99,94
397,4,4:48.0,,J. Butler makes free throw 2 of 2,99,95
398,4,4:29.0,D. DeRozan misses 2-pt jump shot from 17 ft (block by D. Wade),,99,95
399,4,4:27.0,,Defensive rebound by D. McDermott,99,95
400,4,4:20.0,,J. Butler makes 2-pt jump shot from 15 ft (assist by D. Wade),99,97
401,4,4:19.0,Toronto full timeout,,99,97
402,4,4:19.0,L. Nogueira enters the game for J. Valančiūnas,,99,97
403,4,4:19.0,C. Joseph enters the game for T. Ross,,99,97
404,4,4:03.0,D. Carroll misses 3-pt jump shot from 26 ft,,99,97
405,4,4:03.0,,Defensive rebound by Team,99,97
406,4,3:50.0,,Turnover by D. Wade (bad pass; steal by D. DeRozan),99,97
407,4,3:44.0,Turnover by D. DeRozan (lost ball),,99,97
408,4,3:34.0,,Shooting foul by D. Carroll (drawn by J. Butler),99,97
409,4,3:34.0,,J. Butler makes free throw 1 of 2,99,98
410,4,3:34.0,,J. Butler makes free throw 2 of 2,99,99
411,4,3:14.0,K. Lowry misses 3-pt jump shot from 26 ft,,99,99
412,4,3:13.0,,Defensive rebound by J. Butler,99,99
413,4,2:59.0,,D. Wade makes 2-pt layup from 1 ft (assist by J. Butler),99,101
414,4,2:40.0,K. Lowry makes 2-pt layup from 1 ft,,101,101
415,4,2:24.0,,J. Butler misses 3-pt jump shot from 25 ft,101,101
416,4,2:23.0,,Offensive rebound by J. Butler,101,101
417,4,2:18.0,,N. Mirotić makes 3-pt jump shot from 24 ft (assist by J. Butler),101,104
418,4,2:05.0,Personal foul by C. Felício (drawn by D. DeRozan),,101,104
419,4,2:05.0,,Chicago full timeout,101,104
420,4,2:00.0,Personal foul by C. Felício (drawn by K. Lowry),,101,104
421,4,1:49.0,K. Lowry misses 2-pt jump shot from 4 ft (block by N. Mirotić),,101,104
422,4,1:42.0,,Defensive rebound by D. Wade,101,104
423,4,1:31.0,,J. Butler misses 2-pt jump shot from 18 ft,101,104
424,4,1:30.0,Defensive rebound by D. DeRozan,,101,104
425,4,1:23.0,D. DeRozan makes 2-pt jump shot from 7 ft,,103,104
426,4,1:07.0,,D. McDermott misses 3-pt jump shot from 26 ft,103,104
427,4,1:06.0,Defensive rebound by L. Nogueira,,103,104
428,4,0:59.0,Shooting foul by C. Felício (drawn by D. DeRozan),,103,104
429,4,0:59.0,D. DeRozan makes free throw 1 of 2,,104,104
430,4,0:59.0,D. DeRozan makes free throw 2 of 2,,105,104
431,4,0:43.0,,J. Butler misses 2-pt jump shot from 12 ft,105,104
432,4,0:42.0,,Offensive rebound by J. Butler,105,104
433,4,0:40.0,,D. McDermott makes 3-pt jump shot from 27 ft (assist by D. Wade),105,107
434,4,0:40.0,Toronto full timeout,,105,107
435,4,0:40.0,,T. Gibson enters the game for N. Mirotić,105,107
436,4,0:40.0,,M. Carter-Williams enters the game for D. McDermott,105,107
437,4,0:32.0,Shooting foul by D. Wade (drawn by D. DeRozan),,105,107
438,4,0:32.0,D. DeRozan makes free throw 1 of 2,,106,107
439,4,0:32.0,D. DeRozan makes free throw 2 of 2,,107,107
440,4,0:32.0,,Chicago full timeout,107,107
441,4,0:32.0,,N. Mirotić enters the game for T. Gibson,107,107
442,4,0:32.0,,D. McDermott enters the game for M. Carter-Williams,107,107
443,4,0:11.0,,D. Wade misses 2-pt layup from 2 ft,107,107
444,4,0:08.0,,Offensive rebound by C. Felício,107,107
445,4,0:06.0,,C. Felício misses 2-pt layup from 3 ft,107,107
446,4,0:04.0,Defensive rebound by K. Lowry,,107,107
447,4,0:00.0,D. DeRozan misses 2-pt jump shot from 6 ft,,107,107
448,4,0:00.0,Offensive rebound by K. Lowry,,107,107
449,4,0:00.0,K. Lowry misses 2-pt jump shot from 7 ft,,107,107
450,4,0:00.0,Offensive rebound by Team,,107,107
451,1OT,4:35.0,,Offensive rebound by C. Felício,107,107
452,1OT,4:32.0,,Shooting foul by D. Carroll (drawn by D. Wade),107,107
453,1OT,4:32.0,,D. Wade makes free throw 1 of 2,107,108
454,1OT,4:32.0,,D. Wade makes free throw 2 of 2,107,109
455,1OT,4:18.0,D. DeRozan makes 2-pt jump shot from 15 ft,,109,109
456,1OT,4:01.0,,Shooting foul by J. Valančiūnas (drawn by J. Butler),109,109
457,1OT,4:01.0,,J. Butler makes free throw 1 of 2,109,110
458,1OT,4:01.0,,J. Butler makes free throw 2 of 2,109,111
459,1OT,3:49.0,Shooting foul by N. Mirotić (drawn by D. DeRozan),,109,111
460,1OT,3:49.0,D. DeRozan makes free throw 1 of 2,,110,111
461,1OT,3:49.0,D. DeRozan makes free throw 2 of 2,,111,111
462,1OT,3:22.0,,J. Butler misses 3-pt jump shot from 24 ft,111,111
463,1OT,3:21.0,Defensive rebound by J. Valančiūnas,,111,111
464,1OT,3:05.0,K. Lowry misses 3-pt jump shot from 23 ft,,111,111
465,1OT,3:04.0,,Defensive rebound by D. McDermott,111,111
466,1OT,2:55.0,,Shooting foul by D. Carroll (drawn by D. McDermott),111,111
467,1OT,2:55.0,,D. McDermott makes free throw 1 of 3,111,112
468,1OT,2:55.0,,D. McDermott makes free throw 2 of 3,111,113
469,1OT,2:55.0,,D. McDermott makes free throw 3 of 3,111,114
470,1OT,2:33.0,D. DeRozan misses 2-pt jump shot from 19 ft,,111,114
471,1OT,2:32.0,,Defensive rebound by J. Butler,111,114
472,1OT,2:18.0,,D. McDermott makes 2-pt dunk at rim (assist by J. Butler),111,116
473,1OT,2:17.0,Toronto full timeout,,111,116
474,1OT,2:17.0,T. Ross enters the game for J. Valančiūnas,,111,116
475,1OT,2:11.0,Shooting foul by J. Butler (drawn by K. Lowry),,111,116
476,1OT,2:11.0,K. Lowry makes free throw 1 of 2,,112,116
477,1OT,2:11.0,K. Lowry makes free throw 2 of 2,,113,116
478,1OT,1:53.0,,D. Wade misses 2-pt jump shot from 12 ft,113,116
479,1OT,1:51.0,,Offensive rebound by C. Felício,113,116
480,1OT,1:51.0,,C. Felício misses 2-pt layup from 1 ft,113,116
481,1OT,1:50.0,Defensive rebound by K. Lowry,,113,116
482,1OT,1:48.0,Personal foul by N. Mirotić (drawn by K. Lowry),,113,116
483,1OT,1:42.0,T. Ross misses 3-pt jump shot from 24 ft,,113,116
484,1OT,1:41.0,,Defensive rebound by D. Wade,113,116
485,1OT,1:28.0,,D. McDermott misses 2-pt jump shot from 8 ft,113,116
486,1OT,1:27.0,Defensive rebound by D. DeRozan,,113,116
487,1OT,1:18.0,T. Ross misses 3-pt jump shot from 26 ft,,113,116
488,1OT,1:18.0,Offensive rebound by Team,,113,116
489,1OT,1:18.0,,Loose ball foul by N. Mirotić (drawn by D. Carroll),113,116
490,1OT,1:18.0,D. Carroll misses free throw 1 of 2,,113,116
491,1OT,1:18.0,Offensive rebound by Team,,113,116
492,1OT,1:18.0,D. Carroll makes free throw 2 of 2,,114,116
493,1OT,1:06.0,,Shooting foul by L. Nogueira (drawn by J. Butler),114,116
494,1OT,1:06.0,,J. Butler makes free throw 1 of 2,114,117
495,1OT,1:06.0,,T. Gibson enters the game for N. Mirotić,114,117
496,1OT,1:06.0,,M. Carter-Williams enters the game for D. McDermott,114,117
497,1OT,1:06.0,,J. Butler makes free throw 2 of 2,114,118
498,1OT,0:59.0,K. Lowry makes 2-pt layup from 1 ft,,116,118
499,1OT,0:59.0,,Chicago full timeout,116,118
500,1OT,0:59.0,,D. McDermott enters the game for T. Gibson,116,118
501,1OT,0:59.0,,N. Mirotić enters the game for M. Carter-Williams,116,118
502,1OT,0:40.0,,J. Butler misses 2-pt jump shot from 18 ft,116,118
503,1OT,0:38.0,,Offensive rebound by C. Felício,116,118
504,1OT,0:17.0,,J. Butler makes 3-pt jump shot from 25 ft,116,121
505,1OT,0:17.0,Toronto full timeout,,116,121
506,1OT,0:17.0,,T. Gibson enters the game for D. McDermott,116,121
507,1OT,0:17.0,,M. Carter-Williams enters the game for N. Mirotić,116,121
508,1OT,0:13.0,Shooting foul by C. Felício (drawn by K. Lowry),,116,121
509,1OT,0:13.0,K. Lowry makes free throw 1 of 3,,117,121
510,1OT,0:13.0,K. Lowry makes free throw 2 of 3,,118,121
511,1OT,0:13.0,,N. Mirotić enters the game for C. Felício,116,121
512,1OT,0:13.0,,D. McDermott enters the game for M. Carter-Williams,118,121
513,1OT,0:13.0,,J. Grant enters the game for T. Gibson,118,121
514,1OT,0:13.0,K. Lowry misses free throw 3 of 3,,118,121
515,1OT,0:13.0,,Defensive rebound by Team,118,121
516,1OT,0:13.0,,Chicago full timeout,118,121
517,1OT,0:11.0,,Personal foul by K. Lowry (drawn by J. Grant),118,121
518,1OT,0:11.0,,J. Grant makes free throw 1 of 2,118,122
519,1OT,0:11.0,,T. Gibson enters the game for N. Mirotić,118,122
520,1OT,0:11.0,,M. Carter-Williams enters the game for D. McDermott,118,122
521,1OT,0:11.0,,J. Grant makes free throw 2 of 2,118,123
522,1OT,0:11.0,Toronto full timeout,,118,123
523,1OT,0:05.0,K. Lowry misses 3-pt jump shot from 26 ft,,118,123
524,1OT,0:04.0,,Defensive rebound by T. Gibson,118,123
