,QUARTER,TIME_REMAINING,NEW YORK_ACTION,PHOENIX_ACTION,NEW YORK_SCORE,PHOENIX_SCORE
383,4,9:18.0,,Loose ball foul by J. Dudley (drawn by J. Holiday),81,87
384,4,9:18.0,J. Holiday makes free throw 1 of 2,,82,87
385,4,9:18.0,J. Holiday makes free throw 2 of 2,,83,87
386,4,9:03.0,,B. Knight misses 3-pt jump shot from 25 ft,83,87
387,4,9:01.0,Defensive rebound by L. Thomas,,83,87
388,4,8:54.0,Flagrant foul type 1 by A. Williams (drawn by K. O'Quinn),,83,87
389,4,8:54.0,Official timeout,,83,87
390,4,8:54.0,K. O'Quinn misses flagrant free throw 1 of 2,,83,87
391,4,8:54.0,Offensive rebound by Team,,83,87
392,4,8:54.0,,T. Chandler enters the game for J. Dudley,83,87
393,4,8:54.0,,E. Bledsoe enters the game for L. Barbosa,83,87
394,4,8:54.0,,M. Chriss enters the game for A. Williams,83,87
395,4,8:54.0,,D. Booker enters the game for D. Bender,83,87
396,4,8:54.0,K. O'Quinn makes flagrant free throw 2 of 2,,84,87
397,4,8:45.0,J. Holiday misses 2-pt layup from 2 ft,,84,87
398,4,8:42.0,Offensive rebound by K. O'Quinn,,84,87
399,4,8:42.0,K. O'Quinn makes 2-pt layup from 1 ft,,86,87
400,4,8:24.0,,D. Booker misses 2-pt jump shot from 5 ft,86,87
401,4,8:22.0,,Offensive rebound by T. Chandler,86,87
402,4,8:22.0,,T. Chandler misses 2-pt layup at rim,86,87
403,4,8:19.0,,Offensive rebound by E. Bledsoe,86,87
404,4,8:17.0,,Offensive foul by T. Chandler (drawn by L. Thomas),86,87
405,4,8:17.0,,Turnover by T. Chandler (offensive foul),86,87
406,4,8:02.0,J. Holiday misses 3-pt jump shot from 25 ft,,86,87
407,4,8:00.0,,Defensive rebound by T. Chandler,86,87
408,4,7:52.0,,M. Chriss misses 3-pt jump shot from 22 ft,86,87
409,4,7:50.0,Defensive rebound by K. O'Quinn,,86,87
410,4,7:42.0,J. Holiday makes 2-pt layup at rim (assist by L. Thomas),,88,87
411,4,7:21.0,,E. Bledsoe makes 2-pt jump shot from 5 ft,88,89
412,4,7:02.0,R. Baker misses 3-pt jump shot from 25 ft,,88,89
413,4,7:01.0,,Defensive rebound by B. Knight,88,89
414,4,6:59.0,,Turnover by B. Knight (bad pass),88,89
415,4,6:55.0,K. Porziņģis misses 2-pt jump shot from 18 ft,,88,89
416,4,6:53.0,,Defensive rebound by T. Chandler,88,89
417,4,6:44.0,,Turnover by T. Chandler (bad pass),88,89
418,4,6:29.0,K. Porziņģis makes 2-pt dunk at rim (assist by J. Holiday),,90,89
419,4,6:02.0,,Turnover by Team (shot clock),90,89
420,4,6:02.0,,L. Barbosa enters the game for B. Knight,90,89
421,4,5:48.0,K. Porziņģis makes 2-pt jump shot from 19 ft,,92,89
422,4,5:34.0,,D. Booker misses 2-pt jump shot from 19 ft,92,89
423,4,5:34.0,,Offensive rebound by Team,92,89
424,4,5:34.0,Loose ball foul by K. O'Quinn (drawn by D. Booker),,92,89
425,4,5:34.0,,Phoenix full timeout,92,89
426,4,5:27.0,,E. Bledsoe misses 2-pt jump shot from 3 ft,92,89
427,4,5:25.0,,Offensive rebound by T. Chandler,92,89
428,4,5:25.0,,T. Chandler makes 2-pt layup at rim,92,91
429,4,5:11.0,J. Holiday misses 2-pt dunk at rim,,92,91
430,4,5:07.0,,Defensive rebound by T. Chandler,92,91
431,4,5:02.0,,M. Chriss misses 2-pt jump shot from 18 ft,92,91
432,4,4:59.0,Defensive rebound by K. Porziņģis,,92,91
433,4,4:54.0,K. Porziņģis makes 3-pt jump shot from 28 ft (assist by R. Baker),,95,91
434,4,4:30.0,,Shooting foul by K. Porziņģis (drawn by E. Bledsoe),95,91
435,4,4:30.0,,E. Bledsoe makes free throw 1 of 2,95,92
436,4,4:30.0,,P. Tucker enters the game for M. Chriss,95,92
437,4,4:30.0,,E. Bledsoe makes free throw 2 of 2,95,93
438,4,4:17.0,J. Holiday makes 2-pt layup from 2 ft (assist by K. O'Quinn),,97,93
439,4,4:02.0,,L. Barbosa misses 3-pt jump shot from 26 ft,97,93
440,4,4:00.0,,Offensive rebound by T. Chandler,97,93
441,4,4:00.0,Violation by L. Thomas (kicked ball),,97,93
442,4,3:44.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,97,93
443,4,3:42.0,Defensive rebound by K. O'Quinn,,97,93
444,4,3:26.0,K. Porziņģis misses 2-pt jump shot from 7 ft (block by P. Tucker),,97,93
445,4,3:23.0,,Defensive rebound by P. Tucker,97,93
446,4,3:20.0,,E. Bledsoe makes 2-pt layup from 1 ft,97,95
447,4,3:20.0,New York full timeout,,97,95
448,4,3:20.0,C. Anthony enters the game for K. O'Quinn,,97,95
449,4,3:20.0,,M. Chriss enters the game for L. Barbosa,97,95
450,4,3:06.0,R. Baker misses 2-pt layup from 1 ft,,97,95
451,4,3:04.0,Offensive rebound by R. Baker,,97,95
452,4,2:57.0,Shooting foul by T. Chandler (drawn by L. Thomas),,97,95
453,4,2:57.0,,Technical foul by T. Chandler,97,95
454,4,2:57.0,C. Anthony makes technical free throw,,98,95
455,4,2:57.0,L. Thomas makes free throw 1 of 3,,99,95
456,4,2:57.0,L. Thomas makes free throw 2 of 3,,100,95
457,4,2:57.0,L. Thomas makes free throw 3 of 3,,101,95
458,4,2:43.0,,P. Tucker makes 2-pt layup from 2 ft,101,97
459,4,2:28.0,R. Baker misses 2-pt layup from 1 ft,,101,97
460,4,2:26.0,,Defensive rebound by P. Tucker,101,97
461,4,2:24.0,,Shooting foul by J. Holiday (drawn by E. Bledsoe),101,97
462,4,2:24.0,,E. Bledsoe makes free throw 1 of 2,101,98
463,4,2:24.0,,E. Bledsoe makes free throw 2 of 2,101,99
464,4,2:09.0,Turnover by R. Baker (bad pass),,101,99
465,4,1:50.0,,D. Booker misses 3-pt jump shot from 26 ft,101,99
466,4,1:49.0,,Offensive rebound by P. Tucker,101,99
467,4,1:47.0,,P. Tucker misses 2-pt layup from 2 ft (block by K. Porziņģis),101,99
468,4,1:46.0,,Offensive rebound by T. Chandler,101,99
469,4,1:46.0,,Shooting foul by K. Porziņģis (drawn by T. Chandler),101,99
470,4,1:46.0,,T. Chandler makes free throw 1 of 2,101,100
471,4,1:46.0,,T. Chandler makes free throw 2 of 2,101,101
472,4,1:46.0,New York full timeout,,101,101
473,4,1:46.0,B. Jennings enters the game for R. Baker,,101,101
474,4,1:30.0,K. Porziņģis misses 2-pt jump shot from 12 ft,,101,101
475,4,1:27.0,,Defensive rebound by P. Tucker,101,101
476,4,1:07.0,,E. Bledsoe misses 2-pt jump shot from 9 ft,101,101
477,4,1:03.0,Defensive rebound by C. Anthony,,101,101
478,4,0:45.0,C. Anthony misses 2-pt jump shot from 17 ft,,101,101
479,4,0:42.0,,Defensive rebound by P. Tucker,101,101
480,4,0:19.0,,D. Booker misses 3-pt jump shot from 26 ft,101,101
481,4,0:17.0,Defensive rebound by Team,,101,101
482,4,0:17.0,New York full timeout,,101,101
483,4,0:00.0,K. Porziņģis misses 2-pt jump shot from 17 ft,,101,101
484,4,0:00.0,Offensive rebound by Team,,101,101
485,1OT,4:35.0,,Defensive rebound by M. Chriss,101,101
486,1OT,4:13.0,,D. Booker misses 2-pt jump shot from 11 ft,101,101
487,1OT,4:11.0,,Offensive rebound by T. Chandler,101,101
488,1OT,4:11.0,,T. Chandler makes 2-pt layup at rim,101,103
489,1OT,3:56.0,K. O'Quinn makes 2-pt jump shot from 18 ft (assist by C. Anthony),,103,103
490,1OT,3:39.0,,D. Booker misses 2-pt jump shot from 19 ft,103,103
491,1OT,3:37.0,Defensive rebound by K. Porziņģis,,103,103
492,1OT,3:27.0,K. Porziņģis makes 2-pt dunk at rim (assist by K. O'Quinn),,105,103
493,1OT,3:07.0,,E. Bledsoe misses 2-pt jump shot from 16 ft,105,103
494,1OT,3:04.0,,Offensive rebound by T. Chandler,105,103
495,1OT,2:51.0,,P. Tucker misses 2-pt jump shot from 11 ft,105,103
496,1OT,2:48.0,Defensive rebound by K. O'Quinn,,105,103
497,1OT,2:45.0,Turnover by B. Jennings (bad pass; steal by E. Bledsoe),,105,103
498,1OT,2:41.0,,E. Bledsoe makes 2-pt layup from 1 ft,105,105
499,1OT,2:15.0,K. Porziņģis misses 2-pt jump shot from 16 ft,,105,105
500,1OT,2:13.0,,Defensive rebound by E. Bledsoe,105,105
501,1OT,2:05.0,,P. Tucker misses 3-pt jump shot from 24 ft,105,105
502,1OT,2:02.0,Defensive rebound by J. Holiday,,105,105
503,1OT,1:58.0,J. Holiday misses 2-pt jump shot from 4 ft (block by M. Chriss),,105,105
504,1OT,1:58.0,Offensive rebound by Team,,105,105
505,1OT,1:54.0,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by C. Anthony),,108,105
506,1OT,1:34.0,,Shooting foul by K. Porziņģis (drawn by E. Bledsoe),108,105
507,1OT,1:34.0,,E. Bledsoe makes free throw 1 of 2,108,106
508,1OT,1:34.0,C. Lee enters the game for K. Porziņģis,,108,105
509,1OT,1:34.0,,L. Barbosa enters the game for M. Chriss,108,106
510,1OT,1:34.0,,E. Bledsoe makes free throw 2 of 2,108,107
511,1OT,1:15.0,K. O'Quinn misses 2-pt jump shot from 8 ft,,108,107
512,1OT,1:13.0,,Defensive rebound by T. Chandler,108,107
513,1OT,1:00.0,,E. Bledsoe makes 2-pt jump shot from 10 ft,108,109
514,1OT,1:00.0,New York full timeout,,108,109
515,1OT,0:42.0,C. Anthony makes 2-pt jump shot from 15 ft,,110,109
516,1OT,0:30.0,,E. Bledsoe makes 2-pt layup from 2 ft,110,111
517,1OT,0:08.0,C. Anthony misses 2-pt jump shot from 18 ft,,110,111
518,1OT,0:06.0,Offensive rebound by K. O'Quinn,,110,111
519,1OT,0:06.0,Turnover by Team (shot clock),,110,111
520,1OT,0:06.0,,Phoenix full timeout,110,111
521,1OT,0:06.0,,J. Dudley enters the game for T. Chandler,110,111
522,1OT,0:06.0,L. Thomas enters the game for K. O'Quinn,,110,111
523,1OT,0:05.0,,Personal take foul by J. Holiday (drawn by D. Booker),110,111
524,1OT,0:05.0,,D. Booker makes free throw 1 of 2,110,112
525,1OT,0:05.0,K. O'Quinn enters the game for L. Thomas,,110,112
526,1OT,0:05.0,,T. Chandler enters the game for J. Dudley,110,112
527,1OT,0:05.0,L. Thomas enters the game for J. Holiday,,110,113
528,1OT,0:05.0,,D. Booker makes free throw 2 of 2,110,113
529,1OT,0:05.0,New York full timeout,,110,113
530,1OT,0:05.0,Personal take foul by P. Tucker (drawn by K. O'Quinn),,110,113
531,1OT,0:05.0,New York full timeout,,110,113
532,1OT,0:04.0,Personal foul by T. Chandler (drawn by K. O'Quinn),,110,113
533,1OT,0:04.0,K. O'Quinn makes free throw 1 of 2,,111,113
534,1OT,0:04.0,K. O'Quinn misses free throw 2 of 2,,111,113
535,1OT,0:04.0,Offensive rebound by L. Thomas,,111,113
536,1OT,0:04.0,J. Holiday enters the game for B. Jennings,,111,113
537,1OT,0:04.0,,M. Chriss enters the game for L. Barbosa,111,113
538,1OT,0:01.0,L. Thomas misses 2-pt layup from 2 ft,,111,113
539,1OT,0:01.0,,Defensive rebound by P. Tucker,111,113
540,1OT,0:01.0,,Personal foul by J. Holiday (drawn by P. Tucker),111,113
541,1OT,0:01.0,,P. Tucker misses free throw 1 of 2,111,113
542,1OT,0:01.0,,Offensive rebound by Team,111,113
543,1OT,0:01.0,,P. Tucker misses free throw 2 of 2,111,113
544,1OT,0:01.0,,L. Barbosa enters the game for M. Chriss,111,113
545,1OT,0:00.0,Defensive rebound by K. O'Quinn,,111,113
546,1OT,0:00.0,K. O'Quinn misses 3-pt jump shot from 77 ft (block by T. Chandler),,111,113
547,1OT,0:00.0,Offensive rebound by Team,,111,113
