,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHARLOTTE_ACTION,CLEVELAND_SCORE,CHARLOTTE_SCORE
389,4,1:59.0,,B. Roberts enters the game for M. Kidd-Gilchrist,119,104
390,4,1:59.0,,T. Graham enters the game for M. Williams,119,104
391,4,1:59.0,,F. Kaminsky enters the game for C. Zeller,119,104
392,4,1:59.0,,A. Harrison enters the game for N. Batum,119,104
393,4,1:59.0,,J. Lamb enters the game for K. Walker,119,104
394,4,1:59.0,J. Jones enters the game for L. James,,119,104
395,4,1:59.0,R. Jefferson enters the game for K. Love,,119,104
396,4,1:59.0,D. Liggins enters the game for T. Thompson,,119,104
397,4,1:43.0,,Shooting foul by I. Shumpert (drawn by T. Graham),119,104
398,4,1:43.0,,T. Graham misses free throw 1 of 2,119,104
399,4,1:43.0,,Offensive rebound by Team,119,104
400,4,1:43.0,,T. Graham misses free throw 2 of 2,119,104
401,4,1:43.0,K. Felder enters the game for D. Liggins,,119,104
402,4,1:42.0,Defensive rebound by J. McRae,,119,104
403,4,1:21.0,R. Jefferson misses 3-pt jump shot from 25 ft,,119,104
404,4,1:20.0,,Defensive rebound by F. Kaminsky,119,104
405,4,1:04.0,,F. Kaminsky makes 2-pt jump shot from 14 ft (assist by T. Graham),119,106
406,4,0:43.0,K. Felder misses 2-pt jump shot from 11 ft,,119,106
407,4,0:41.0,,Defensive rebound by A. Harrison,119,106
408,4,0:37.0,,T. Graham makes 3-pt jump shot from 23 ft (assist by A. Harrison),119,109
409,4,0:15.0,J. McRae makes 2-pt layup from 2 ft,,121,109
410,4,0:02.0,,Turnover by B. Roberts (lost ball),121,109
