,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHICAGO_ACTION,DETROIT_SCORE,CHICAGO_SCORE
377,4,4:05.0,,N. Mirotić makes 3-pt jump shot from 26 ft (assist by J. Butler),86,105
378,4,3:50.0,I. Smith makes 2-pt jump shot from 17 ft,,88,105
379,4,3:35.0,,J. Lauvergne makes 3-pt jump shot from 26 ft (assist by P. Zipser),88,108
380,4,3:12.0,T. Harris misses 3-pt jump shot from 25 ft,,88,108
381,4,3:11.0,,Defensive rebound by P. Zipser,88,108
382,4,3:01.0,,P. Zipser makes 3-pt jump shot from 26 ft (assist by J. Butler),88,111
383,4,3:01.0,Detroit full timeout,,88,111
384,4,3:01.0,,A. Morrow enters the game for P. Zipser,88,111
385,4,3:01.0,,I. Canaan enters the game for N. Mirotić,88,111
386,4,3:01.0,,J. Grant enters the game for J. Butler,88,111
387,4,3:01.0,,B. Portis enters the game for M. Carter-Williams,88,111
388,4,3:01.0,D. Hilliard enters the game for T. Harris,,88,111
389,4,3:01.0,J. Leuer enters the game for M. Morris,,88,111
390,4,3:01.0,B. Udrih enters the game for K. Caldwell-Pope,,88,111
391,4,3:01.0,S. Johnson enters the game for I. Smith,,88,111
392,4,2:46.0,Personal foul by J. Lauvergne (drawn by B. Marjanović),,88,111
393,4,2:46.0,B. Marjanović misses free throw 1 of 2,,88,111
394,4,2:46.0,Offensive rebound by Team,,88,111
395,4,2:46.0,B. Marjanović makes free throw 2 of 2,,89,111
396,4,2:20.0,,J. Grant makes 3-pt jump shot from 25 ft,89,114
397,4,2:00.0,B. Marjanović makes 2-pt layup from 1 ft (assist by J. Leuer),,91,114
398,4,1:35.0,,A. Morrow misses 2-pt jump shot from 21 ft,91,114
399,4,1:33.0,Defensive rebound by B. Udrih,,91,114
400,4,1:28.0,D. Hilliard misses 3-pt jump shot from 25 ft,,91,114
401,4,1:27.0,Offensive rebound by J. Leuer,,91,114
402,4,1:27.0,J. Leuer makes 2-pt layup from 1 ft,,93,114
403,4,1:09.0,,B. Portis misses 2-pt jump shot from 20 ft,93,114
404,4,1:08.0,Defensive rebound by J. Leuer,,93,114
405,4,0:59.0,B. Marjanović makes 2-pt jump shot from 8 ft,,95,114
406,4,0:48.0,,I. Canaan misses 3-pt jump shot from 25 ft,95,114
407,4,0:47.0,Defensive rebound by B. Marjanović,,95,114
408,4,0:38.0,S. Johnson misses 3-pt jump shot from 26 ft,,95,114
409,4,0:37.0,,Defensive rebound by B. Portis,95,114
410,4,0:15.0,,A. Morrow makes 3-pt jump shot from 24 ft (assist by B. Portis),95,117
411,4,0:04.0,D. Hilliard misses 2-pt jump shot from 21 ft,,95,117
412,4,0:02.0,,Defensive rebound by B. Portis,95,117
