,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,GOLDEN STATE_ACTION,CLEVELAND_SCORE,GOLDEN STATE_SCORE
393,4,7:57.0,C. Frye misses 3-pt jump shot from 26 ft,,77,106
394,4,7:56.0,,Defensive rebound by Team,77,106
395,4,7:36.0,,S. Livingston makes 2-pt jump shot from 13 ft (assist by D. West),77,108
396,4,7:14.0,L. James misses 3-pt jump shot from 27 ft,,77,108
397,4,7:14.0,,Defensive rebound by D. Green,77,108
398,4,6:59.0,,D. Green misses 2-pt dunk at rim (block by T. Thompson),77,108
399,4,6:57.0,Defensive rebound by C. Frye,,77,108
400,4,6:55.0,Turnover by L. James (bad pass; steal by D. West),,77,108
401,4,6:39.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by D. Green),77,111
402,4,6:39.0,Cleveland full timeout,,77,111
403,4,6:39.0,J. Jones enters the game for K. Korver,,77,111
404,4,6:39.0,K. Felder enters the game for T. Thompson,,77,111
405,4,6:39.0,J. McRae enters the game for L. James,,77,111
406,4,6:22.0,K. Felder misses 2-pt jump shot from 19 ft,,77,111
407,4,6:22.0,,Defensive rebound by K. Thompson,77,111
408,4,6:09.0,,Shooting foul by D. Liggins (drawn by K. Thompson),77,111
409,4,6:09.0,,K. Thompson makes free throw 1 of 2,77,112
410,4,6:09.0,,I. Clark enters the game for A. Iguodala,77,112
411,4,6:09.0,,K. Looney enters the game for D. Green,77,112
412,4,6:09.0,,K. Thompson makes free throw 2 of 2,77,113
413,4,5:57.0,J. McRae makes 2-pt jump shot from 20 ft (assist by C. Frye),,79,113
414,4,5:42.0,,K. Thompson makes 2-pt jump shot from 19 ft (assist by S. Livingston),79,115
415,4,5:29.0,K. Felder makes 2-pt jump shot from 12 ft,,81,115
416,4,5:19.0,,S. Livingston makes 2-pt jump shot from 14 ft,81,117
417,4,5:01.0,K. Felder misses 3-pt jump shot from 25 ft,,81,117
418,4,5:00.0,,Defensive rebound by K. Thompson,81,117
419,4,4:47.0,,S. Livingston makes 2-pt jump shot from 15 ft,81,119
420,4,4:41.0,Personal take foul by K. Thompson (drawn by J. McRae),,81,119
421,4,4:41.0,,J. McAdoo enters the game for D. West,81,119
422,4,4:41.0,,P. McCaw enters the game for K. Thompson,81,119
423,4,4:41.0,R. Jefferson enters the game for C. Frye,,81,119
424,4,4:33.0,J. McRae misses 3-pt jump shot from 26 ft,,81,119
425,4,4:33.0,,Defensive rebound by P. McCaw,81,119
426,4,4:21.0,,Turnover by I. Clark (bad pass),81,119
427,4,4:09.0,R. Jefferson misses 2-pt jump shot from 19 ft,,81,119
428,4,4:09.0,Offensive rebound by D. Liggins,,81,119
429,4,3:55.0,R. Jefferson misses 3-pt jump shot from 25 ft,,81,119
430,4,3:55.0,,Defensive rebound by I. Clark,81,119
431,4,3:49.0,,Personal foul by J. Jones (drawn by I. Clark),81,119
432,4,3:49.0,,I. Clark misses free throw 1 of 2,81,119
433,4,3:49.0,,Offensive rebound by Team,81,119
434,4,3:49.0,Cleveland full timeout,,81,119
435,4,3:49.0,,I. Clark misses free throw 2 of 2,81,119
436,4,3:49.0,,J. McGee enters the game for S. Livingston,81,119
437,4,3:48.0,,Offensive rebound by K. Looney,81,119
438,4,3:48.0,,Shooting foul by R. Jefferson (drawn by K. Looney),81,119
439,4,3:48.0,,K. Looney misses free throw 1 of 2,81,119
440,4,3:48.0,,Offensive rebound by Team,81,119
441,4,3:48.0,,K. Looney makes free throw 2 of 2,81,120
442,4,3:34.0,J. McRae makes 2-pt jump shot from 19 ft,,83,120
443,4,3:22.0,,Personal foul by D. Liggins (drawn by P. McCaw),83,120
444,4,3:22.0,,P. McCaw makes free throw 1 of 2,83,121
445,4,3:22.0,,P. McCaw makes free throw 2 of 2,83,122
446,4,3:10.0,J. McRae makes 2-pt layup from 2 ft (assist by K. Felder),,85,122
447,4,2:47.0,,Turnover by K. Looney (offensive foul),85,122
448,4,2:47.0,,Offensive foul by K. Looney (drawn by R. Jefferson),85,122
449,4,2:37.0,K. Felder misses 2-pt layup from 2 ft (block by J. McGee),,85,122
450,4,2:34.0,,Defensive rebound by K. Looney,85,122
451,4,2:34.0,,Personal foul by K. Felder (drawn by I. Clark),85,122
452,4,2:34.0,,I. Clark makes free throw 1 of 2,85,123
453,4,2:34.0,,I. Clark makes free throw 2 of 2,85,124
454,4,2:24.0,K. Felder misses 2-pt jump shot from 17 ft,,85,124
455,4,2:23.0,,Defensive rebound by J. McGee,85,124
456,4,2:09.0,,J. McAdoo misses 2-pt jump shot from 17 ft,85,124
457,4,2:08.0,Defensive rebound by Team,,85,124
458,4,1:48.0,R. Jefferson makes 2-pt layup from 2 ft (assist by K. Felder),,87,124
459,4,1:48.0,Shooting foul by J. McGee (drawn by R. Jefferson),,87,124
460,4,1:48.0,R. Jefferson makes free throw 1 of 1,,88,124
461,4,1:31.0,,I. Clark misses 3-pt jump shot from 26 ft,88,124
462,4,1:30.0,Defensive rebound by Team,,88,124
463,4,1:21.0,R. Jefferson misses 3-pt jump shot from 25 ft,,88,124
464,4,1:21.0,,Defensive rebound by J. McAdoo,88,124
465,4,1:19.0,,Turnover by J. McAdoo (bad pass; steal by D. Liggins),88,124
466,4,1:14.0,Shooting foul by J. McAdoo (drawn by R. Jefferson),,88,124
467,4,1:14.0,R. Jefferson misses free throw 1 of 2,,88,124
468,4,1:14.0,Offensive rebound by Team,,88,124
469,4,1:14.0,R. Jefferson misses free throw 2 of 2,,88,124
470,4,1:12.0,,Defensive rebound by I. Clark,88,124
471,4,1:04.0,,Turnover by I. Clark (bad pass),88,124
472,4,0:51.0,R. Jefferson makes 3-pt jump shot from 24 ft (assist by K. Felder),,91,124
473,4,0:37.0,,J. McGee misses 2-pt hook shot from 8 ft,91,124
474,4,0:36.0,,Offensive rebound by K. Looney,91,124
475,4,0:36.0,,Personal foul by J. McRae (drawn by K. Looney),91,124
476,4,0:36.0,,K. Looney makes free throw 1 of 2,91,125
477,4,0:36.0,,K. Looney makes free throw 2 of 2,91,126
478,4,0:15.0,K. Felder misses 3-pt jump shot from 26 ft,,91,126
479,4,0:15.0,,Defensive rebound by I. Clark,91,126
