,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,SAN ANTONIO_ACTION,PHILADELPHIA_SCORE,SAN ANTONIO_SCORE
378,3,0:45.0,D. Šarić misses 3-pt jump shot from 25 ft,,70,76
379,3,0:43.0,,Defensive rebound by J. Simmons,70,76
380,3,0:39.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by J. Simmons),70,76
381,3,0:39.0,,J. Simmons makes free throw 1 of 2,70,77
382,3,0:39.0,,J. Simmons misses free throw 2 of 2,70,77
383,3,0:38.0,Defensive rebound by E. İlyasova,,70,77
384,3,0:30.0,S. Rodríguez makes 3-pt jump shot from 27 ft (assist by T. Luwawu-Cabarrot),,73,77
385,3,0:10.0,,K. Leonard makes 2-pt jump shot from 18 ft,73,79
386,3,0:01.0,Turnover by S. Rodríguez (lost ball; steal by D. Lee),,73,79
387,4,11:44.0,,K. Leonard misses 2-pt hook shot from 6 ft,73,79
388,4,11:44.0,Defensive rebound by D. Šarić,,73,79
389,4,11:23.0,Shooting foul by D. Lee (drawn by D. Šarić),,73,79
390,4,11:23.0,D. Šarić makes free throw 1 of 2,,74,79
391,4,11:23.0,D. Šarić makes free throw 2 of 2,,75,79
392,4,11:18.0,,Turnover by P. Mills (bad pass; steal by T. McConnell),75,79
393,4,11:05.0,Turnover by E. İlyasova (bad pass; steal by K. Leonard),,75,79
394,4,10:59.0,,K. Leonard makes 2-pt layup from 1 ft,75,81
395,4,10:39.0,J. Okafor misses 2-pt layup from 5 ft,,75,81
396,4,10:38.0,,Defensive rebound by J. Simmons,75,81
397,4,10:28.0,,J. Simmons makes 2-pt hook shot from 6 ft (assist by K. Leonard),75,83
398,4,10:27.0,Philadelphia full timeout,,75,83
399,4,10:27.0,,D. Dedmon enters the game for D. Lee,75,83
400,4,10:27.0,,D. Green enters the game for K. Leonard,75,83
401,4,10:14.0,N. Stauskas misses 3-pt jump shot from 25 ft,,75,83
402,4,10:13.0,Offensive rebound by D. Šarić,,75,83
403,4,10:08.0,D. Šarić makes 2-pt layup from 3 ft,,77,83
404,4,9:55.0,,D. Green makes 2-pt jump shot from 7 ft (assist by D. Dedmon),77,85
405,4,9:45.0,Personal foul by D. Dedmon (drawn by J. Okafor),,77,85
406,4,9:36.0,N. Stauskas misses 3-pt jump shot from 25 ft,,77,85
407,4,9:34.0,Offensive rebound by J. Okafor,,77,85
408,4,9:31.0,J. Okafor makes 2-pt layup from 2 ft,,79,85
409,4,9:22.0,,Shooting foul by E. İlyasova (drawn by J. Simmons),79,85
410,4,9:22.0,,J. Simmons makes free throw 1 of 2,79,86
411,4,9:22.0,,J. Simmons makes free throw 2 of 2,79,87
412,4,9:06.0,Turnover by D. Šarić (bad pass; steal by D. Bertāns),,79,87
413,4,9:00.0,,D. Bertāns misses 2-pt jump shot from 23 ft,79,87
414,4,8:58.0,Defensive rebound by J. Okafor,,79,87
415,4,8:50.0,T. McConnell misses 2-pt layup from 2 ft (block by D. Dedmon),,79,87
416,4,8:50.0,Offensive rebound by Team,,79,87
417,4,8:50.0,,T. Parker enters the game for P. Mills,79,87
418,4,8:35.0,J. Okafor misses 2-pt jump shot from 7 ft,,79,87
419,4,8:33.0,,Defensive rebound by D. Green,79,87
420,4,8:26.0,,Shooting foul by N. Stauskas (drawn by J. Simmons),79,87
421,4,8:26.0,,J. Simmons makes free throw 1 of 2,79,88
422,4,8:26.0,,J. Simmons makes free throw 2 of 2,79,89
423,4,8:13.0,T. Luwawu-Cabarrot enters the game for D. Šarić,,79,89
424,4,8:01.0,N. Stauskas misses 3-pt jump shot from 24 ft,,79,89
425,4,8:01.0,Offensive rebound by Team,,79,89
426,4,8:01.0,Turnover by Team (shot clock),,79,89
427,4,7:43.0,,Turnover by D. Bertāns (lost ball; steal by T. McConnell),79,89
428,4,7:19.0,J. Okafor misses 2-pt jump shot from 10 ft,,79,89
429,4,7:17.0,,Defensive rebound by D. Bertāns,79,89
430,4,7:12.0,,D. Dedmon makes 2-pt dunk at rim (assist by T. Parker),79,91
431,4,7:12.0,Philadelphia full timeout,,79,91
432,4,7:12.0,R. Holmes enters the game for J. Okafor,,79,91
433,4,7:12.0,C. Randle enters the game for N. Stauskas,,79,91
434,4,7:00.0,E. İlyasova makes 3-pt jump shot from 25 ft (assist by C. Randle),,82,91
435,4,6:45.0,,J. Simmons misses 2-pt jump shot from 19 ft,82,91
436,4,6:43.0,Defensive rebound by C. Randle,,82,91
437,4,6:25.0,R. Holmes misses 2-pt jump shot from 9 ft,,82,91
438,4,6:25.0,,Defensive rebound by T. Parker,82,91
439,4,6:16.0,,J. Simmons misses 2-pt layup from 1 ft,82,91
440,4,6:15.0,,Offensive rebound by D. Bertāns,82,91
441,4,6:00.0,,D. Bertāns misses 3-pt jump shot from 22 ft,82,91
442,4,5:59.0,,Offensive rebound by D. Dedmon,82,91
443,4,5:58.0,,Personal foul by T. McConnell,82,91
444,4,5:58.0,D. Šarić enters the game for R. Holmes,,82,91
445,4,5:54.0,,D. Dedmon makes 2-pt dunk at rim (assist by T. Parker),82,93
446,4,5:35.0,Turnover by D. Šarić (bad pass; steal by D. Green),,82,93
447,4,5:23.0,,D. Bertāns misses 3-pt jump shot from 25 ft,82,93
448,4,5:23.0,Defensive rebound by E. İlyasova,,82,93
449,4,5:18.0,Personal foul by J. Simmons (drawn by T. Luwawu-Cabarrot),,82,93
450,4,5:18.0,,K. Anderson enters the game for D. Bertāns,82,93
451,4,5:18.0,,K. Leonard enters the game for J. Simmons,82,93
452,4,5:11.0,D. Šarić misses 3-pt jump shot from 24 ft,,82,93
453,4,5:11.0,,Defensive rebound by K. Leonard,82,93
454,4,5:04.0,,Shooting foul by T. McConnell (drawn by D. Dedmon),82,93
455,4,5:04.0,,D. Dedmon makes free throw 1 of 2,82,94
456,4,5:04.0,,D. Dedmon makes free throw 2 of 2,82,95
457,4,4:51.0,C. Randle misses 3-pt jump shot from 25 ft,,82,95
458,4,4:49.0,,Defensive rebound by K. Anderson,82,95
459,4,4:44.0,,D. Murray enters the game for T. Parker,82,95
460,4,4:40.0,,Turnover by D. Murray (bad pass),82,95
461,4,4:29.0,Turnover by T. McConnell (lost ball),,82,95
462,4,4:14.0,,Turnover by K. Leonard (bad pass; steal by E. İlyasova),82,95
463,4,4:06.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 24 ft,,82,95
464,4,4:03.0,,Defensive rebound by K. Leonard,82,95
465,4,3:54.0,,K. Anderson makes 2-pt jump shot from 8 ft (assist by K. Leonard),82,97
466,4,3:53.0,Philadelphia full timeout,,82,97
467,4,3:53.0,N. Stauskas enters the game for C. Randle,,82,97
468,4,3:43.0,E. İlyasova misses 3-pt jump shot from 25 ft,,82,97
469,4,3:42.0,,Defensive rebound by K. Anderson,82,97
470,4,3:33.0,,Personal foul by E. İlyasova (drawn by K. Leonard),82,97
471,4,3:33.0,,K. Leonard misses free throw 1 of 2,82,97
472,4,3:33.0,,Offensive rebound by Team,82,97
473,4,3:33.0,,J. Anthony enters the game for D. Dedmon,82,97
474,4,3:33.0,S. Rodríguez enters the game for T. McConnell,,82,97
475,4,3:33.0,,K. Leonard makes free throw 2 of 2,82,98
476,4,3:18.0,,Offensive charge foul by D. Šarić (drawn by J. Anthony),82,98
477,4,3:18.0,Turnover by D. Šarić (offensive foul),,82,98
478,4,3:18.0,,B. Forbes enters the game for K. Leonard,82,98
479,4,3:07.0,,Turnover by K. Anderson (bad pass; steal by S. Rodríguez),82,98
480,4,3:01.0,E. İlyasova makes 2-pt layup at rim (assist by S. Rodríguez),,84,98
481,4,2:44.0,,B. Forbes misses 2-pt jump shot from 14 ft (block by N. Stauskas),84,98
482,4,2:42.0,Defensive rebound by D. Šarić,,84,98
483,4,2:36.0,D. Šarić misses 3-pt jump shot from 24 ft,,84,98
484,4,2:35.0,,Defensive rebound by K. Anderson,84,98
485,4,2:21.0,,D. Green misses 3-pt jump shot from 24 ft,84,98
486,4,2:20.0,Defensive rebound by E. İlyasova,,84,98
487,4,2:09.0,S. Rodríguez misses 2-pt jump shot from 19 ft,,84,98
488,4,2:07.0,,Defensive rebound by D. Green,84,98
489,4,2:00.0,Offensive charge foul by D. Murray (drawn by E. İlyasova),,84,98
490,4,2:00.0,,Turnover by D. Murray (offensive foul),84,98
491,4,2:00.0,Official timeout,,84,98
492,4,2:00.0,,J. Simmons enters the game for D. Green,84,98
493,4,1:59.0,,D. Bertāns enters the game for D. Murray,84,98
494,4,1:50.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,,84,98
495,4,1:50.0,Offensive rebound by T. Luwawu-Cabarrot,,84,98
496,4,1:47.0,T. Luwawu-Cabarrot misses 2-pt layup from 1 ft,,84,98
497,4,1:45.0,,Defensive rebound by J. Simmons,84,98
498,4,1:36.0,,J. Anthony makes 2-pt dunk at rim (assist by D. Bertāns),84,100
499,4,1:36.0,Philadelphia full timeout,,84,100
500,4,1:36.0,C. Randle enters the game for E. İlyasova,,84,100
501,4,1:36.0,R. Holmes enters the game for D. Šarić,,84,100
502,4,1:13.0,S. Rodríguez misses 2-pt jump shot from 19 ft,,84,100
503,4,1:12.0,,Defensive rebound by K. Anderson,84,100
504,4,1:05.0,,Personal foul by S. Rodríguez (drawn by K. Anderson),84,100
505,4,1:05.0,,K. Anderson makes free throw 1 of 2,84,101
506,4,1:05.0,,K. Anderson makes free throw 2 of 2,84,102
507,4,0:58.0,Turnover by S. Rodríguez (bad pass),,84,102
508,4,0:38.0,,J. Simmons misses 3-pt jump shot from 25 ft,84,102
509,4,0:37.0,Defensive rebound by T. Luwawu-Cabarrot,,84,102
510,4,0:21.0,S. Rodríguez makes 2-pt jump shot from 20 ft,,86,102
