,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CLEVELAND_ACTION,ORLANDO_SCORE,CLEVELAND_SCORE
392,4,4:19.0,,K. Irving makes 2-pt layup from 1 ft,94,113
393,4,4:17.0,Orlando full timeout,,94,113
394,4,4:17.0,,D. Liggins enters the game for J. Smith,94,113
395,4,4:17.0,,D. Williams enters the game for K. Irving,94,113
396,4,4:17.0,D. Rudež enters the game for T. Ross,,94,113
397,4,4:17.0,M. Georges-Hunt enters the game for A. Gordon,,94,113
398,4,4:17.0,C. Watson enters the game for E. Fournier,,94,113
399,4,4:17.0,M. Hezonja enters the game for E. Payton,,94,113
400,4,4:17.0,P. Garino enters the game for J. Meeks,,94,113
401,4,4:05.0,Personal foul by R. Jefferson (drawn by M. Hezonja),,94,113
402,4,4:05.0,M. Hezonja makes free throw 1 of 2,,95,113
403,4,4:05.0,M. Hezonja makes free throw 2 of 2,,96,113
404,4,3:52.0,,I. Shumpert makes 2-pt jump shot from 16 ft (assist by D. Williams),96,115
405,4,3:34.0,D. Rudež makes 2-pt layup from 1 ft (assist by M. Hezonja),,98,115
406,4,3:21.0,,D. Williams misses 2-pt jump shot from 19 ft,98,115
407,4,3:21.0,Defensive rebound by M. Hezonja,,98,115
408,4,3:16.0,Turnover by M. Hezonja (bad pass),,98,115
409,4,3:03.0,,D. Williams makes 2-pt hook shot from 8 ft,98,117
410,4,3:03.0,,Shooting foul by D. Rudež (drawn by D. Williams),98,117
411,4,3:03.0,,D. Williams makes free throw 1 of 1,98,118
412,4,2:45.0,D. Rudež misses 3-pt jump shot from 24 ft,,98,118
413,4,2:44.0,,Defensive rebound by D. Williams,98,118
414,4,2:24.0,,Shooting foul by C. Watson (drawn by D. Williams),98,118
415,4,2:24.0,,D. Williams makes free throw 1 of 2,98,119
416,4,2:24.0,,D. Williams makes free throw 2 of 2,98,120
417,4,2:12.0,Personal foul by D. Liggins (drawn by M. Hezonja),,98,120
418,4,2:12.0,M. Hezonja makes free throw 1 of 2,,99,120
419,4,2:12.0,M. Hezonja makes free throw 2 of 2,,100,120
420,4,1:59.0,,R. Jefferson makes 2-pt jump shot from 21 ft (assist by D. Williams),100,122
421,4,1:37.0,M. Hezonja misses 2-pt jump shot from 21 ft,,100,122
422,4,1:36.0,Offensive rebound by P. Garino,,100,122
423,4,1:31.0,M. Georges-Hunt misses 3-pt jump shot from 26 ft,,100,122
424,4,1:30.0,,Defensive rebound by D. Liggins,100,122
425,4,1:12.0,,D. Liggins misses 2-pt layup from 1 ft,100,122
426,4,1:10.0,Defensive rebound by M. Georges-Hunt,,100,122
427,4,0:55.0,P. Garino misses 2-pt jump shot from 20 ft,,100,122
428,4,0:54.0,,Defensive rebound by R. Jefferson,100,122
429,4,0:27.0,,R. Jefferson misses 2-pt jump shot from 22 ft,100,122
430,4,0:27.0,Defensive rebound by M. Hezonja,,100,122
431,4,0:18.0,M. Hezonja makes 2-pt layup from 2 ft,,102,122
