,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MEMPHIS_ACTION,WASHINGTON_SCORE,MEMPHIS_SCORE
391,4,5:01.0,Shooting foul by A. Harrison (drawn by J. Wall),,93,88
392,4,5:01.0,M. Morris enters the game for A. Nicholson,,93,88
393,4,5:01.0,J. Wall makes free throw 1 of 1,,94,88
394,4,4:46.0,,Shooting foul by J. Wall (drawn by M. Gasol),94,88
395,4,4:46.0,,M. Gasol misses free throw 1 of 2,94,88
396,4,4:46.0,,Offensive rebound by Team,94,88
397,4,4:46.0,,M. Gasol misses free throw 2 of 2,94,88
398,4,4:45.0,Defensive rebound by M. Gortat,,94,88
399,4,4:27.0,Turnover by J. Wall (step out of bounds),,94,88
400,4,4:08.0,,M. Conley misses 2-pt jump shot from 19 ft,94,88
401,4,4:05.0,Defensive rebound by B. Beal,,94,88
402,4,3:56.0,Shooting block foul by V. Carter (drawn by M. Gortat),,94,88
403,4,3:56.0,M. Gortat makes free throw 1 of 2,,95,88
404,4,3:56.0,M. Gortat makes free throw 2 of 2,,96,88
405,4,3:38.0,,J. Ennis misses 2-pt layup from 3 ft (block by M. Morris),96,88
406,4,3:33.0,Defensive rebound by M. Gortat,,96,88
407,4,3:22.0,J. Wall misses 2-pt jump shot from 14 ft,,96,88
408,4,3:19.0,,Defensive rebound by M. Conley,96,88
409,4,3:17.0,,Flagrant foul type 1 by J. Wall (drawn by V. Carter),96,88
410,4,3:17.0,,V. Carter makes flagrant free throw 1 of 2,96,89
411,4,3:17.0,,J. Green enters the game for A. Harrison,96,88
412,4,3:17.0,,V. Carter makes flagrant free throw 2 of 2,96,90
413,4,3:03.0,,M. Conley makes 3-pt jump shot from 25 ft,96,93
414,4,2:37.0,B. Beal misses 2-pt jump shot from 19 ft,,96,93
415,4,2:36.0,,Defensive rebound by J. Green,96,93
416,4,2:20.0,,M. Conley misses 3-pt jump shot from 26 ft,96,93
417,4,2:18.0,,Offensive rebound by J. Green,96,93
418,4,2:18.0,,J. Green misses 2-pt layup from 1 ft,96,93
419,4,2:16.0,Defensive rebound by B. Beal,,96,93
420,4,2:01.0,J. Wall misses 2-pt jump shot from 15 ft,,96,93
421,4,1:59.0,,Defensive rebound by J. Ennis,96,93
422,4,1:55.0,,M. Conley makes 2-pt layup from 1 ft (assist by J. Ennis),96,95
423,4,1:55.0,Washington full timeout,,96,95
424,4,1:39.0,B. Beal makes 2-pt layup from 3 ft,,98,95
425,4,1:28.0,,M. Conley makes 2-pt layup from 2 ft,98,97
426,4,1:03.0,B. Beal misses 2-pt jump shot from 23 ft (block by M. Gasol),,98,97
427,4,1:03.0,,Defensive rebound by J. Green,98,97
428,4,0:45.0,,J. Green misses 3-pt jump shot from 24 ft,98,97
429,4,0:43.0,Defensive rebound by M. Morris,,98,97
430,4,0:24.0,Shooting foul by M. Gasol (drawn by J. Wall),,98,97
431,4,0:24.0,J. Wall makes free throw 1 of 2,,99,97
432,4,0:24.0,,Z. Randolph enters the game for M. Conley,99,97
433,4,0:24.0,,M. Conley enters the game for Z. Randolph,100,97
434,4,0:24.0,J. Wall makes free throw 2 of 2,,100,97
435,4,0:24.0,,Memphis full timeout,100,97
436,4,0:16.0,,M. Gasol makes 3-pt jump shot from 27 ft (assist by M. Conley),100,100
437,4,0:00.0,J. Wall misses 2-pt jump shot from 9 ft,,100,100
438,4,0:00.0,Offensive rebound by Team,,100,100
439,1OT,4:39.0,,Shooting foul by J. Wall (drawn by M. Gasol),100,100
440,1OT,4:39.0,,M. Gasol makes free throw 1 of 2,100,101
441,1OT,4:39.0,,M. Gasol makes free throw 2 of 2,100,102
442,1OT,4:15.0,O. Porter misses 3-pt jump shot from 25 ft,,100,102
443,1OT,4:14.0,,Defensive rebound by J. Ennis,100,102
444,1OT,3:53.0,,Shooting foul by M. Morris (drawn by M. Conley),100,102
445,1OT,3:53.0,,M. Conley makes free throw 1 of 2,100,103
446,1OT,3:53.0,,M. Conley makes free throw 2 of 2,100,104
447,1OT,3:53.0,Washington full timeout,,100,104
448,1OT,3:37.0,B. Beal misses 3-pt jump shot from 25 ft,,100,104
449,1OT,3:37.0,,Defensive rebound by Team,100,104
450,1OT,3:23.0,,M. Gasol makes 3-pt jump shot from 26 ft (assist by M. Conley),100,107
451,1OT,3:04.0,,Violation by M. Gasol (kicked ball),100,107
452,1OT,2:56.0,B. Beal misses 2-pt jump shot from 7 ft,,100,107
453,1OT,2:54.0,,Defensive rebound by J. Ennis,100,107
454,1OT,2:33.0,,J. Ennis misses 3-pt jump shot from 26 ft,100,107
455,1OT,2:32.0,Defensive rebound by M. Gortat,,100,107
456,1OT,2:25.0,J. Wall misses 2-pt jump shot from 7 ft (block by V. Carter),,100,107
457,1OT,2:25.0,,Defensive rebound by V. Carter,100,107
458,1OT,2:16.0,,Turnover by J. Ennis (bad pass; steal by B. Beal),100,107
459,1OT,2:07.0,O. Porter misses 3-pt jump shot from 22 ft,,100,107
460,1OT,2:06.0,,Defensive rebound by M. Gasol,100,107
461,1OT,1:46.0,,M. Gasol makes 3-pt jump shot from 25 ft (assist by M. Conley),100,110
462,1OT,1:46.0,Washington full timeout,,100,110
463,1OT,1:46.0,K. Oubre enters the game for M. Gortat,,100,110
464,1OT,1:46.0,T. Burke enters the game for J. Wall,,100,110
465,1OT,1:35.0,B. Beal misses 3-pt jump shot from 25 ft,,100,110
466,1OT,1:35.0,Offensive rebound by O. Porter,,100,110
467,1OT,1:29.0,K. Oubre misses 3-pt jump shot from 27 ft,,100,110
468,1OT,1:28.0,,Defensive rebound by M. Conley,100,110
469,1OT,1:25.0,M. Thornton enters the game for O. Porter,,100,110
470,1OT,1:25.0,S. Mac enters the game for M. Morris,,100,110
471,1OT,1:25.0,T. Satoranský enters the game for B. Beal,,100,110
472,1OT,1:06.0,,M. Conley makes 2-pt jump shot from 13 ft,100,112
473,1OT,0:59.0,T. Burke misses 2-pt jump shot from 5 ft,,100,112
474,1OT,0:55.0,,Defensive rebound by J. Ennis,100,112
475,1OT,0:36.0,,M. Conley misses 3-pt jump shot from 28 ft,100,112
476,1OT,0:36.0,Defensive rebound by Team,,100,112
477,1OT,0:36.0,,W. Baldwin enters the game for J. Green,100,112
478,1OT,0:36.0,,A. Harrison enters the game for M. Gasol,100,112
479,1OT,0:36.0,,T. Williams enters the game for M. Conley,100,112
480,1OT,0:36.0,,D. Davis enters the game for V. Carter,100,112
481,1OT,0:24.0,Personal foul by T. Williams (drawn by K. Oubre),,100,112
482,1OT,0:18.0,M. Thornton makes 3-pt jump shot from 26 ft (assist by K. Oubre),,103,112
