,QUARTER,TIME_REMAINING,DETROIT_ACTION,MILWAUKEE_ACTION,DETROIT_SCORE,MILWAUKEE_SCORE
374,4,4:30.0,,G. Antetokounmpo makes free throw 2 of 2,91,85
375,4,4:12.0,K. Caldwell-Pope misses 3-pt jump shot from 28 ft,,91,85
376,4,4:11.0,,Defensive rebound by G. Antetokounmpo,91,85
377,4,3:58.0,,Shooting foul by I. Smith (drawn by T. Snell),91,85
378,4,3:58.0,,T. Snell makes free throw 1 of 2,91,86
379,4,3:58.0,,T. Snell makes free throw 2 of 2,91,87
380,4,3:43.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,91,87
381,4,3:40.0,Offensive rebound by A. Baynes,,91,87
382,4,3:40.0,Turnover by A. Baynes (bad pass; steal by G. Antetokounmpo),,91,87
383,4,3:40.0,,Personal foul by M. Morris (drawn by G. Antetokounmpo),91,87
384,4,3:40.0,,G. Antetokounmpo misses free throw 1 of 2,91,87
385,4,3:40.0,,Offensive rebound by Team,91,87
386,4,3:40.0,,G. Antetokounmpo makes free throw 2 of 2,91,88
387,4,3:19.0,K. Caldwell-Pope misses 2-pt jump shot from 7 ft,,91,88
388,4,3:18.0,Offensive rebound by K. Caldwell-Pope,,91,88
389,4,3:17.0,K. Caldwell-Pope misses 2-pt layup from 3 ft,,91,88
390,4,3:15.0,,Defensive rebound by G. Antetokounmpo,91,88
391,4,2:58.0,,Personal foul by I. Smith (drawn by G. Antetokounmpo),91,88
392,4,2:58.0,Detroit full timeout,,91,88
393,4,2:58.0,,G. Antetokounmpo misses free throw 1 of 2,91,88
394,4,2:58.0,,Offensive rebound by Team,91,88
395,4,2:58.0,,G. Antetokounmpo makes free throw 2 of 2,91,89
396,4,2:41.0,M. Morris misses 2-pt jump shot from 15 ft,,91,89
397,4,2:41.0,,Defensive rebound by Team,91,89
398,4,2:29.0,,T. Snell misses 3-pt jump shot from 25 ft,91,89
399,4,2:28.0,Defensive rebound by Team,,91,89
400,4,2:14.0,A. Baynes makes 2-pt layup from 1 ft (assist by I. Smith),,93,89
401,4,1:58.0,,G. Antetokounmpo makes 2-pt hook shot from 2 ft,93,91
402,4,1:30.0,I. Smith misses 3-pt jump shot from 24 ft,,93,91
403,4,1:29.0,,Defensive rebound by M. Dellavedova,93,91
404,4,1:27.0,,Shooting foul by K. Caldwell-Pope (drawn by G. Antetokounmpo),93,91
405,4,1:27.0,,G. Antetokounmpo makes free throw 1 of 2,93,92
406,4,1:27.0,,G. Antetokounmpo makes free throw 2 of 2,93,93
407,4,1:15.0,I. Smith misses 2-pt jump shot from 16 ft,,93,93
408,4,1:14.0,Offensive rebound by T. Harris,,93,93
409,4,1:14.0,T. Harris makes 2-pt layup from 1 ft,,95,93
410,4,0:52.0,,G. Antetokounmpo misses 2-pt jump shot from 5 ft (block by A. Baynes),95,93
411,4,0:51.0,,Offensive rebound by T. Maker,95,93
412,4,0:51.0,,T. Maker makes 2-pt layup from 1 ft,95,95
413,4,0:36.0,M. Morris misses 2-pt jump shot from 18 ft,,95,95
414,4,0:35.0,Offensive rebound by T. Harris,,95,95
415,4,0:12.0,M. Morris misses 2-pt jump shot from 12 ft,,95,95
416,4,0:12.0,,Defensive rebound by K. Middleton,95,95
417,4,0:12.0,,Milwaukee full timeout,95,95
418,4,0:12.0,S. Johnson enters the game for I. Smith,,95,95
419,4,0:12.0,,G. Monroe enters the game for T. Maker,95,95
420,4,0:03.0,,K. Middleton misses 2-pt jump shot from 14 ft,95,95
421,4,0:00.0,,Offensive rebound by Team,95,95
422,1OT,4:40.0,Shooting foul by T. Snell (drawn by A. Drummond),,95,95
423,1OT,4:40.0,A. Drummond misses free throw 1 of 2,,95,95
424,1OT,4:40.0,Offensive rebound by Team,,95,95
425,1OT,4:40.0,A. Drummond misses free throw 2 of 2,,95,95
426,1OT,4:38.0,,Defensive rebound by G. Antetokounmpo,95,95
427,1OT,4:28.0,,Shooting block foul by T. Harris (drawn by G. Antetokounmpo),95,95
428,1OT,4:28.0,,G. Antetokounmpo makes free throw 1 of 2,95,96
429,1OT,4:28.0,,G. Antetokounmpo makes free throw 2 of 2,95,97
430,1OT,4:21.0,Personal foul by K. Middleton (drawn by T. Harris),,95,97
431,1OT,4:04.0,M. Morris misses 3-pt jump shot from 27 ft,,95,97
432,1OT,4:02.0,,Defensive rebound by T. Snell,95,97
433,1OT,3:58.0,,T. Maker makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),95,99
434,1OT,3:58.0,Detroit full timeout,,95,99
435,1OT,3:46.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,95,99
436,1OT,3:44.0,Offensive rebound by A. Drummond,,95,99
437,1OT,3:32.0,I. Smith makes 2-pt jump shot from 15 ft,,97,99
438,1OT,3:16.0,,G. Antetokounmpo misses 2-pt jump shot from 3 ft,97,99
439,1OT,3:15.0,Defensive rebound by A. Drummond,,97,99
440,1OT,3:05.0,I. Smith makes 2-pt layup from 1 ft,,99,99
441,1OT,2:48.0,,T. Snell misses 3-pt jump shot from 26 ft,99,99
442,1OT,2:47.0,Defensive rebound by K. Caldwell-Pope,,99,99
443,1OT,2:38.0,I. Smith misses 2-pt jump shot from 4 ft,,99,99
444,1OT,2:37.0,,Defensive rebound by G. Antetokounmpo,99,99
445,1OT,2:25.0,,T. Maker misses 3-pt jump shot from 25 ft,99,99
446,1OT,2:24.0,Defensive rebound by M. Morris,,99,99
447,1OT,2:08.0,Turnover by I. Smith (traveling),,99,99
448,1OT,1:58.0,,T. Maker makes 3-pt jump shot from 23 ft (assist by M. Dellavedova),99,102
449,1OT,1:44.0,Turnover by A. Drummond (bad pass),,99,102
450,1OT,1:44.0,A. Baynes enters the game for A. Drummond,,99,102
451,1OT,1:28.0,,T. Maker misses 3-pt jump shot from 25 ft,99,102
452,1OT,1:27.0,Defensive rebound by I. Smith,,99,102
453,1OT,1:22.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by T. Harris),,102,102
454,1OT,1:22.0,,Milwaukee full timeout,102,102
455,1OT,1:00.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,102,102
456,1OT,1:00.0,,Offensive rebound by Team,102,102
457,1OT,0:43.0,,K. Middleton misses 3-pt jump shot from 25 ft,102,102
458,1OT,0:42.0,,Offensive rebound by K. Middleton,102,102
459,1OT,0:41.0,,K. Middleton makes 3-pt jump shot from 25 ft,102,105
460,1OT,0:27.0,I. Smith misses 2-pt jump shot from 18 ft,,102,105
461,1OT,0:24.0,,Defensive rebound by K. Middleton,102,105
462,1OT,0:17.0,,Personal foul by I. Smith (drawn by G. Antetokounmpo),102,105
463,1OT,0:11.0,,Personal take foul by M. Morris (drawn by G. Antetokounmpo),102,105
464,1OT,0:11.0,,G. Antetokounmpo makes free throw 1 of 2,102,106
465,1OT,0:11.0,,G. Antetokounmpo misses free throw 2 of 2,102,106
466,1OT,0:10.0,Defensive rebound by A. Baynes,,102,106
467,1OT,0:10.0,Detroit full timeout,,102,106
468,1OT,0:06.0,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,,102,106
469,1OT,0:05.0,,Defensive rebound by G. Antetokounmpo,102,106
470,1OT,0:05.0,,Personal take foul by I. Smith (drawn by G. Antetokounmpo),102,106
471,1OT,0:05.0,,G. Antetokounmpo makes free throw 1 of 2,102,107
472,1OT,0:05.0,,G. Antetokounmpo makes free throw 2 of 2,102,108
473,1OT,0:00.0,I. Smith makes 3-pt jump shot from 29 ft,,105,108
