,QUARTER,TIME_REMAINING,MIAMI_ACTION,WASHINGTON_ACTION,MIAMI_SCORE,WASHINGTON_SCORE
385,4,6:19.0,,Offensive rebound by I. Mahinmi,86,87
386,4,6:19.0,Loose ball foul by G. Dragić (drawn by I. Mahinmi),,86,87
387,4,6:14.0,,B. Beal misses 3-pt jump shot from 26 ft,86,87
388,4,6:13.0,Defensive rebound by J. Johnson,,86,87
389,4,6:03.0,G. Dragić misses 2-pt layup from 1 ft,,86,87
390,4,6:02.0,,Defensive rebound by J. Wall,86,87
391,4,5:54.0,,M. Morris makes 3-pt jump shot from 27 ft (assist by B. Beal),86,90
392,4,5:53.0,Miami full timeout,,86,90
393,4,5:42.0,H. Whiteside makes 2-pt layup from 1 ft,,88,90
394,4,5:42.0,Shooting foul by I. Mahinmi (drawn by H. Whiteside),,88,90
395,4,5:42.0,,Technical foul by I. Mahinmi,88,90
396,4,5:42.0,T. Johnson misses technical free throw,,88,90
397,4,5:42.0,Offensive rebound by Team,,88,90
398,4,5:42.0,H. Whiteside misses free throw 1 of 1,,88,90
399,4,5:41.0,Offensive rebound by H. Whiteside,,88,90
400,4,5:37.0,H. Whiteside misses 2-pt layup from 1 ft,,88,90
401,4,5:36.0,,Defensive rebound by I. Mahinmi,88,90
402,4,5:22.0,,I. Mahinmi makes 2-pt layup from 1 ft (assist by J. Wall),88,92
403,4,5:02.0,J. Richardson makes 3-pt jump shot from 25 ft (assist by J. Johnson),,91,92
404,4,4:42.0,,B. Beal misses 2-pt jump shot from 9 ft,91,92
405,4,4:41.0,,Offensive rebound by B. Beal,91,92
406,4,4:35.0,,M. Morris misses 3-pt jump shot from 23 ft,91,92
407,4,4:34.0,Defensive rebound by G. Dragić,,91,92
408,4,4:25.0,Shooting foul by B. Beal (drawn by H. Whiteside),,91,92
409,4,4:25.0,H. Whiteside makes free throw 1 of 2,,92,92
410,4,4:25.0,,K. Oubre enters the game for B. Bogdanović,92,92
411,4,4:25.0,H. Whiteside makes free throw 2 of 2,,93,92
412,4,4:09.0,,M. Morris makes 2-pt jump shot from 13 ft,93,94
413,4,3:56.0,Turnover by J. Johnson (traveling),,93,94
414,4,3:56.0,,M. Gortat enters the game for I. Mahinmi,93,94
415,4,3:46.0,,Shooting foul by H. Whiteside (drawn by M. Gortat),93,94
416,4,3:46.0,,M. Gortat misses free throw 1 of 2,93,94
417,4,3:46.0,,Offensive rebound by Team,93,94
418,4,3:46.0,,M. Gortat makes free throw 2 of 2,93,95
419,4,3:32.0,G. Dragić misses 2-pt jump shot from 18 ft,,93,95
420,4,3:31.0,,Defensive rebound by M. Gortat,93,95
421,4,3:19.0,,J. Wall misses 2-pt jump shot from 13 ft,93,95
422,4,3:18.0,Defensive rebound by H. Whiteside,,93,95
423,4,3:03.0,T. Johnson makes 3-pt jump shot from 25 ft (assist by J. Johnson),,96,95
424,4,3:02.0,,Washington full timeout,96,95
425,4,2:40.0,,Turnover by M. Morris (lost ball; steal by J. Johnson),96,95
426,4,2:16.0,J. Johnson misses 2-pt layup from 2 ft,,96,95
427,4,2:16.0,,Defensive rebound by M. Gortat,96,95
428,4,2:09.0,Violation by J. Richardson (def goaltending),,96,95
429,4,2:09.0,,J. Wall makes 2-pt layup from 2 ft,96,97
430,4,1:54.0,J. Johnson makes 2-pt dunk at rim (assist by T. Johnson),,98,97
431,4,1:43.0,,Turnover by J. Wall (bad pass),98,97
432,4,1:32.0,G. Dragić makes 2-pt jump shot from 14 ft,,100,97
433,4,1:32.0,,Washington full timeout,100,97
434,4,1:21.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by J. Wall),100,100
435,4,1:01.0,H. Whiteside makes 2-pt hook shot from 13 ft,,102,100
436,4,0:48.0,,B. Beal misses 2-pt jump shot from 14 ft,102,100
437,4,0:48.0,,Offensive rebound by M. Gortat,102,100
438,4,0:47.0,,M. Gortat makes 2-pt layup at rim,102,102
439,4,0:29.0,J. Richardson misses 2-pt jump shot from 18 ft,,102,102
440,4,0:28.0,,Defensive rebound by B. Beal,102,102
441,4,0:21.0,,Personal foul by J. Johnson (drawn by J. Wall),102,102
442,4,0:21.0,,J. Wall misses free throw 1 of 2,102,102
443,4,0:21.0,,Offensive rebound by Team,102,102
444,4,0:21.0,,J. Wall makes free throw 2 of 2,102,103
445,4,0:21.0,Miami full timeout,,102,103
446,4,0:12.0,J. Johnson makes 2-pt layup from 2 ft,,104,103
447,4,0:11.0,,Washington full timeout,104,103
448,4,0:11.0,,Turnover by K. Oubre (bad pass; steal by J. Richardson),104,103
449,4,0:10.0,Personal take foul by J. Wall (drawn by J. Richardson),,104,103
450,4,0:10.0,J. Richardson makes free throw 1 of 2,,105,103
451,4,0:10.0,J. Richardson makes free throw 2 of 2,,106,103
452,4,0:10.0,,Washington full timeout,106,103
453,4,0:10.0,,B. Bogdanović enters the game for K. Oubre,106,103
454,4,0:02.0,,B. Beal misses 3-pt jump shot from 26 ft (block by H. Whiteside),106,103
455,4,0:01.0,Defensive rebound by J. Johnson,,106,103
