,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,NEW ORLEANS_ACTION,MINNESOTA_SCORE,NEW ORLEANS_SCORE
377,4,2:27.0,K. Towns misses free throw 1 of 2,,101,116
378,4,2:27.0,Offensive rebound by Team,,101,116
379,4,2:27.0,K. Towns makes free throw 2 of 2,,102,116
380,4,2:07.0,,E. Moore misses 2-pt layup from 3 ft,102,116
381,4,2:06.0,,Offensive rebound by E. Moore,102,116
382,4,1:54.0,,A. Davis makes 2-pt jump shot from 13 ft,102,118
383,4,1:43.0,A. Wiggins misses 3-pt jump shot from 28 ft,,102,118
384,4,1:42.0,,Defensive rebound by S. Hill,102,118
385,4,1:31.0,,J. Holiday misses 2-pt jump shot from 8 ft,102,118
386,4,1:30.0,,Offensive rebound by E. Moore,102,118
387,4,1:29.0,,E. Moore makes 2-pt layup from 3 ft,102,120
388,4,1:29.0,Minnesota full timeout,,102,120
389,4,1:29.0,G. Dieng enters the game for K. Towns,,102,120
390,4,1:29.0,,C. Diallo enters the game for A. Davis,102,120
391,4,1:29.0,,J. Crawford enters the game for J. Holiday,102,120
392,4,1:29.0,,D. Motiejūnas enters the game for E. Moore,102,120
393,4,1:29.0,,Q. Cook enters the game for D. Cunningham,102,120
394,4,1:24.0,A. Wiggins makes 2-pt jump shot from 6 ft,,104,120
395,4,1:24.0,Shooting foul by D. Motiejūnas (drawn by A. Wiggins),,104,120
396,4,1:24.0,K. Dunn enters the game for R. Rubio,,104,120
397,4,1:24.0,A. Wiggins makes free throw 1 of 1,,105,120
398,4,1:16.0,,J. Crawford makes 3-pt jump shot from 26 ft (assist by Q. Cook),105,123
399,4,1:01.0,A. Wiggins makes 2-pt dunk at rim (assist by K. Dunn),,107,123
400,4,0:47.0,,C. Diallo misses 2-pt jump shot from 13 ft,107,123
401,4,0:46.0,Defensive rebound by G. Dieng,,107,123
402,4,0:36.0,S. Muhammad makes 2-pt layup from 3 ft,,109,123
403,4,0:36.0,Shooting foul by J. Crawford (drawn by S. Muhammad),,109,123
404,4,0:36.0,S. Muhammad misses free throw 1 of 1,,109,123
405,4,0:36.0,T. Jones enters the game for A. Wiggins,,109,123
406,4,0:35.0,,Defensive rebound by C. Diallo,109,123
407,4,0:17.0,,Q. Cook misses 3-pt jump shot from 27 ft,109,123
408,4,0:15.0,Defensive rebound by S. Muhammad,,109,123
409,4,0:09.0,K. Dunn misses 3-pt jump shot from 25 ft,,109,123
410,4,0:08.0,,Defensive rebound by S. Hill,109,123
