,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BOSTON_ACTION,CHICAGO_SCORE,BOSTON_SCORE
385,4,3:11.0,Defensive rebound by D. Wade,,91,104
386,4,3:02.0,Shooting foul by A. Bradley (drawn by D. Wade),,91,104
387,4,3:02.0,D. Wade makes free throw 1 of 2,,92,104
388,4,3:02.0,,M. Smart enters the game for K. Olynyk,92,104
389,4,3:02.0,D. Wade makes free throw 2 of 2,,93,104
390,4,2:42.0,,M. Smart misses 3-pt jump shot from 25 ft,93,104
391,4,2:41.0,Defensive rebound by P. Zipser,,93,104
392,4,2:31.0,D. Wade makes 2-pt layup from 2 ft,,95,104
393,4,2:31.0,,Boston full timeout,95,104
394,4,2:15.0,,A. Horford makes 2-pt dunk at rim (assist by M. Smart),95,106
395,4,1:55.0,D. Wade misses 3-pt jump shot from 25 ft,,95,106
396,4,1:54.0,,Defensive rebound by A. Horford,95,106
397,4,1:39.0,,J. Crowder makes 2-pt layup from 3 ft (assist by A. Horford),95,108
398,4,1:39.0,Chicago full timeout,,95,108
399,4,1:39.0,A. Morrow enters the game for J. Butler,,95,108
400,4,1:39.0,D. Valentine enters the game for D. Wade,,95,108
401,4,1:36.0,A. Morrow misses 2-pt jump shot from 9 ft,,95,108
402,4,1:35.0,,Defensive rebound by I. Thomas,95,108
403,4,1:13.0,,I. Thomas misses 3-pt jump shot from 23 ft,95,108
404,4,1:12.0,Defensive rebound by Team,,95,108
405,4,1:12.0,,J. Jerebko enters the game for J. Crowder,95,108
406,4,1:12.0,,T. Rozier enters the game for A. Horford,95,108
407,4,1:12.0,,G. Green enters the game for A. Bradley,95,108
408,4,1:12.0,,K. Olynyk enters the game for I. Thomas,95,108
409,4,1:12.0,M. Carter-Williams enters the game for I. Canaan,,95,108
410,4,1:12.0,B. Portis enters the game for N. Mirotić,,95,108
411,4,0:50.0,M. Carter-Williams makes 2-pt jump shot from 9 ft,,97,108
412,4,0:30.0,,Turnover by J. Jerebko (3 sec),97,108
413,4,0:21.0,B. Portis misses 2-pt jump shot from 11 ft,,97,108
414,4,0:20.0,,Defensive rebound by T. Rozier,97,108
