,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BROOKLYN_ACTION,WASHINGTON_SCORE,BROOKLYN_SCORE
380,4,6:54.0,,J. Harris makes free throw 1 of 2,95,94
381,4,6:54.0,M. Gortat enters the game for J. Smith,,95,94
382,4,6:54.0,,B. Lopez enters the game for R. Hollis-Jefferson,95,94
383,4,6:54.0,,J. Harris makes free throw 2 of 2,95,95
384,4,6:34.0,O. Porter makes 3-pt jump shot from 26 ft (assist by B. Beal),,98,95
385,4,6:17.0,,B. Lopez misses 2-pt hook shot from 8 ft,98,95
386,4,6:17.0,,Offensive rebound by B. Lopez,98,95
387,4,6:17.0,,B. Lopez makes 2-pt layup from 8 ft,98,97
388,4,6:17.0,,Shooting foul by M. Gortat (drawn by B. Lopez),98,97
389,4,6:17.0,M. Morris enters the game for K. Oubre,,98,97
390,4,6:17.0,,B. Bogdanović enters the game for A. Bennett,98,97
391,4,6:17.0,,T. Booker enters the game for J. Harris,98,97
392,4,6:17.0,,B. Lopez makes free throw 1 of 1,98,98
393,4,6:03.0,B. Beal misses 3-pt jump shot from 23 ft,,98,98
394,4,6:01.0,,Defensive rebound by I. Whitehead,98,98
395,4,5:53.0,Official timeout,,98,98
396,4,5:50.0,,S. Kilpatrick makes 2-pt layup from 3 ft (assist by B. Bogdanović),98,100
397,4,5:30.0,J. Wall makes 2-pt jump shot from 22 ft,,100,100
398,4,5:20.0,,Personal foul by O. Porter (drawn by B. Bogdanović),100,100
399,4,5:20.0,,B. Bogdanović makes free throw 1 of 2,100,101
400,4,5:20.0,,B. Bogdanović makes free throw 2 of 2,100,102
401,4,5:11.0,J. Wall makes 2-pt jump shot from 18 ft,,102,102
402,4,4:44.0,,I. Whitehead misses 2-pt jump shot from 18 ft,102,102
403,4,4:43.0,Defensive rebound by M. Morris,,102,102
404,4,4:34.0,J. Wall misses 2-pt jump shot from 21 ft,,102,102
405,4,4:33.0,,Defensive rebound by T. Booker,102,102
406,4,4:27.0,,J. Harris enters the game for I. Whitehead,102,102
407,4,4:15.0,,Shooting foul by B. Beal (drawn by S. Kilpatrick),102,102
408,4,4:15.0,,S. Kilpatrick makes free throw 1 of 2,102,103
409,4,4:15.0,,S. Kilpatrick makes free throw 2 of 2,102,104
410,4,4:01.0,B. Beal makes 2-pt jump shot from 14 ft (assist by J. Wall),,104,104
411,4,4:01.0,Shooting foul by J. Harris (drawn by B. Beal),,104,104
412,4,4:01.0,B. Beal misses free throw 1 of 1,,104,104
413,4,4:00.0,,Defensive rebound by S. Kilpatrick,104,104
414,4,3:49.0,,J. Harris misses 2-pt layup at rim (block by M. Gortat),104,104
415,4,3:47.0,,Offensive rebound by T. Booker,104,104
416,4,3:45.0,,T. Booker makes 2-pt layup from 2 ft,104,106
417,4,3:27.0,B. Beal makes 3-pt jump shot from 25 ft,,107,106
418,4,3:12.0,,Turnover by J. Harris (lost ball; steal by J. Wall),107,106
419,4,3:09.0,J. Wall makes 2-pt dunk at rim (assist by O. Porter),,109,106
420,4,3:09.0,,Brooklyn full timeout,109,106
421,4,2:55.0,,B. Lopez misses 3-pt jump shot from 27 ft,109,106
422,4,2:54.0,Defensive rebound by B. Beal,,109,106
423,4,2:39.0,Washington full timeout,,109,106
424,4,2:32.0,J. Wall makes 3-pt jump shot from 24 ft,,112,106
425,4,2:08.0,,B. Bogdanović misses 3-pt jump shot from 28 ft,112,106
426,4,2:07.0,,Offensive rebound by T. Booker,112,106
427,4,2:06.0,,Personal foul by O. Porter (drawn by T. Booker),112,106
428,4,2:06.0,,T. Booker misses free throw 1 of 2,112,106
429,4,2:06.0,,Offensive rebound by Team,112,106
430,4,2:06.0,,T. Booker makes free throw 2 of 2,112,107
431,4,1:54.0,M. Gortat makes 2-pt layup from 2 ft (assist by B. Beal),,114,107
432,4,1:41.0,,B. Lopez makes 2-pt jump shot from 8 ft (assist by S. Kilpatrick),114,109
433,4,1:19.0,J. Wall misses 3-pt jump shot from 25 ft,,114,109
434,4,1:18.0,,Defensive rebound by B. Bogdanović,114,109
435,4,1:07.0,,Shooting foul by O. Porter (drawn by B. Lopez),114,109
436,4,1:07.0,,B. Lopez makes free throw 1 of 2,114,110
437,4,1:07.0,K. Oubre enters the game for O. Porter,,114,109
438,4,1:07.0,,B. Lopez makes free throw 2 of 2,114,111
439,4,0:46.0,M. Morris makes 2-pt dunk at rim (assist by J. Wall),,116,111
440,4,0:40.0,,S. Kilpatrick makes 2-pt layup from 2 ft,116,113
441,4,0:20.0,K. Oubre misses 3-pt jump shot from 24 ft,,116,113
442,4,0:19.0,,Defensive rebound by T. Booker,116,113
443,4,0:12.0,,Turnover by T. Booker (bad pass; steal by B. Beal),116,113
444,4,0:09.0,Personal foul by B. Bogdanović (drawn by B. Beal),,116,113
445,4,0:09.0,Washington full timeout,,116,113
446,4,0:09.0,,R. Hollis-Jefferson enters the game for B. Lopez,116,113
447,4,0:09.0,M. Thornton enters the game for M. Gortat,,116,113
448,4,0:09.0,Washington full timeout,,116,113
449,4,0:06.0,Personal foul by R. Hollis-Jefferson (drawn by J. Wall),,116,113
450,4,0:06.0,J. Wall makes free throw 1 of 2,,117,113
451,4,0:06.0,,B. Lopez enters the game for R. Hollis-Jefferson,117,113
452,4,0:06.0,J. Wall makes free throw 2 of 2,,118,113
453,4,0:06.0,,Brooklyn full timeout,118,113
454,4,0:03.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,118,113
455,4,0:00.0,Defensive rebound by K. Oubre,,118,113
