,QUARTER,TIME_REMAINING,PORTLAND_ACTION,SAN ANTONIO_ACTION,PORTLAND_SCORE,SAN ANTONIO_SCORE
384,4,4:15.0,E. Turner makes free throw 1 of 2,,85,104
385,4,4:15.0,E. Turner makes free throw 2 of 2,,86,104
386,4,3:56.0,,K. Anderson misses 2-pt jump shot from 21 ft,86,104
387,4,3:55.0,Defensive rebound by A. Aminu,,86,104
388,4,3:47.0,M. Harkless misses 2-pt layup from 2 ft (block by L. Aldridge),,86,104
389,4,3:45.0,,Defensive rebound by L. Aldridge,86,104
390,4,3:25.0,,Shooting foul by M. Harkless (drawn by T. Parker),86,104
391,4,3:25.0,,T. Parker misses free throw 1 of 2,86,104
392,4,3:25.0,,Offensive rebound by Team,86,104
393,4,3:25.0,,T. Parker misses free throw 2 of 2,86,104
394,4,3:25.0,,D. Dedmon enters the game for L. Aldridge,86,104
395,4,3:25.0,,J. Simmons enters the game for M. Ginóbili,86,104
396,4,3:24.0,Defensive rebound by E. Turner,,86,104
397,4,3:13.0,E. Turner misses 2-pt jump shot from 19 ft,,86,104
398,4,3:12.0,,Defensive rebound by J. Simmons,86,104
399,4,2:55.0,,T. Parker misses 2-pt jump shot from 16 ft,86,104
400,4,2:55.0,Defensive rebound by C. McCollum,,86,104
401,4,2:55.0,Portland full timeout,,86,104
402,4,2:55.0,P. Connaughton enters the game for M. Harkless,,86,104
403,4,2:55.0,M. Leonard enters the game for A. Aminu,,86,104
404,4,2:55.0,T. Quarterman enters the game for A. Crabbe,,86,104
405,4,2:55.0,N. Vonleh enters the game for C. McCollum,,86,104
406,4,2:55.0,J. Layman enters the game for E. Turner,,86,104
407,4,2:55.0,,D. Murray enters the game for D. Green,86,104
408,4,2:55.0,,D. Bertāns enters the game for T. Parker,86,104
409,4,2:41.0,M. Leonard makes 3-pt jump shot from 24 ft (assist by P. Connaughton),,89,104
410,4,2:26.0,,D. Murray misses 2-pt jump shot from 8 ft,89,104
411,4,2:24.0,Defensive rebound by N. Vonleh,,89,104
412,4,2:12.0,M. Leonard misses 2-pt jump shot from 14 ft,,89,104
413,4,2:11.0,,Defensive rebound by D. Dedmon,89,104
414,4,1:49.0,,D. Bertāns misses 3-pt jump shot from 25 ft,89,104
415,4,1:48.0,Defensive rebound by T. Quarterman,,89,104
416,4,1:39.0,N. Vonleh makes 2-pt dunk at rim (assist by T. Quarterman),,91,104
417,4,1:24.0,,D. Murray misses 2-pt jump shot from 4 ft,91,104
418,4,1:23.0,,Offensive rebound by D. Dedmon,91,104
419,4,1:22.0,,D. Dedmon makes 2-pt layup from 2 ft,91,106
420,4,1:05.0,Turnover by T. Quarterman (bad pass; steal by D. Murray),,91,106
421,4,1:02.0,,D. Murray makes 2-pt layup from 2 ft,91,108
422,4,0:50.0,Turnover by P. Connaughton (bad pass; steal by D. Bertāns),,91,108
423,4,0:49.0,,J. Simmons makes 2-pt dunk at rim (assist by D. Murray),91,110
424,4,0:29.0,P. Connaughton makes 3-pt jump shot from 24 ft (assist by T. Quarterman),,94,110
425,4,0:11.0,,J. Simmons misses 3-pt jump shot from 23 ft,94,110
426,4,0:10.0,Defensive rebound by M. Leonard,,94,110
