,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,NEW YORK_ACTION,CLEVELAND_SCORE,NEW YORK_SCORE
387,4,5:10.0,M. Dunleavy makes 3-pt jump shot from 25 ft,,112,79
388,4,4:55.0,,R. Baker misses 3-pt jump shot from 27 ft,112,79
389,4,4:54.0,,Offensive rebound by W. Hernangómez,112,79
390,4,4:52.0,,Shooting foul by M. Dunleavy (drawn by W. Hernangómez),112,79
391,4,4:52.0,,W. Hernangómez makes free throw 1 of 2,112,80
392,4,4:52.0,,W. Hernangómez makes free throw 2 of 2,112,81
393,4,4:43.0,I. Shumpert makes 3-pt jump shot from 25 ft (assist by K. Felder),,115,81
394,4,4:28.0,,R. Baker misses 3-pt jump shot from 26 ft,115,81
395,4,4:25.0,,Offensive rebound by Team,115,81
396,4,4:12.0,,R. Baker makes 3-pt jump shot from 25 ft (assist by K. O'Quinn),115,84
397,4,4:00.0,Turnover by K. Felder (palming),,115,84
398,4,3:46.0,,Shooting foul by I. Shumpert (drawn by M. Kuzminskas),115,84
399,4,3:46.0,,M. Kuzminskas makes free throw 1 of 2,115,85
400,4,3:46.0,,M. Kuzminskas makes free throw 2 of 2,115,86
401,4,3:31.0,Offensive foul by I. Shumpert (drawn by M. Kuzminskas),,115,86
402,4,3:31.0,Turnover by I. Shumpert (offensive foul),,115,86
403,4,3:11.0,,M. Kuzminskas misses 2-pt jump shot from 10 ft,115,86
404,4,3:10.0,,Offensive rebound by W. Hernangómez,115,86
405,4,3:10.0,,W. Hernangómez misses 2-pt layup from 2 ft,115,86
406,4,3:09.0,,Offensive rebound by W. Hernangómez,115,86
407,4,3:09.0,,W. Hernangómez makes 2-pt layup from 2 ft,115,88
408,4,2:53.0,M. Dunleavy misses 3-pt jump shot from 25 ft,,115,88
409,4,2:52.0,,Defensive rebound by W. Hernangómez,115,88
410,4,2:45.0,,M. Ndour misses 2-pt jump shot from 17 ft,115,88
411,4,2:44.0,,Offensive rebound by K. O'Quinn,115,88
412,4,2:43.0,,K. O'Quinn makes 2-pt layup from 2 ft,115,90
413,4,2:31.0,,Violation by M. Ndour (kicked ball),115,90
414,4,2:31.0,,New York full timeout,115,90
415,4,2:20.0,K. Felder misses 2-pt jump shot from 13 ft,,115,90
416,4,2:19.0,,Defensive rebound by W. Hernangómez,115,90
417,4,2:02.0,,Turnover by M. Kuzminskas (bad pass; steal by J. Jones),115,90
418,4,1:48.0,I. Shumpert makes 3-pt jump shot from 25 ft,,118,90
419,4,1:34.0,,M. Ndour misses 2-pt jump shot from 15 ft,118,90
420,4,1:33.0,,Offensive rebound by W. Hernangómez,118,90
421,4,1:32.0,,Shooting foul by J. Jones (drawn by W. Hernangómez),118,90
422,4,1:32.0,,W. Hernangómez makes free throw 1 of 2,118,91
423,4,1:32.0,,W. Hernangómez makes free throw 2 of 2,118,92
424,4,1:13.0,K. Felder makes 2-pt layup from 1 ft,,120,92
425,4,1:05.0,,R. Baker misses 2-pt layup from 2 ft,120,92
426,4,1:04.0,Defensive rebound by C. Andersen,,120,92
427,4,0:57.0,J. Jones makes 3-pt jump shot from 23 ft (assist by I. Shumpert),,123,92
428,4,0:45.0,,K. O'Quinn makes 2-pt jump shot from 17 ft,123,94
429,4,0:24.0,J. Jones makes 3-pt jump shot from 23 ft,,126,94
430,4,0:12.0,,Turnover by R. Baker (bad pass; steal by C. Andersen),126,94
