,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,GOLDEN STATE_ACTION,MINNESOTA_SCORE,GOLDEN STATE_SCORE
382,4,2:02.0,Offensive rebound by Team,,94,107
383,4,2:00.0,Z. LaVine makes 3-pt jump shot from 28 ft (assist by T. Jones),,97,107
384,4,1:50.0,,Shooting foul by G. Dieng (drawn by Z. Pachulia),97,107
385,4,1:50.0,,Z. Pachulia makes free throw 1 of 2,97,108
386,4,1:50.0,,Z. Pachulia makes free throw 2 of 2,97,109
387,4,1:37.0,Z. LaVine misses 3-pt jump shot from 25 ft,,97,109
388,4,1:37.0,Offensive rebound by G. Dieng,,97,109
389,4,1:36.0,G. Dieng makes 2-pt dunk at rim,,99,109
390,4,1:23.0,,K. Durant makes 2-pt jump shot from 9 ft,99,111
391,4,1:23.0,Minnesota full timeout,,99,111
392,4,1:19.0,G. Dieng makes 3-pt jump shot from 25 ft (assist by K. Towns),,102,111
393,4,1:13.0,,Golden State full timeout,102,111
394,4,1:09.0,,Turnover by S. Curry (traveling),102,111
395,4,0:58.0,Z. LaVine misses 2-pt layup from 2 ft,,102,111
396,4,0:57.0,,Defensive rebound by S. Livingston,102,111
397,4,0:51.0,,Personal foul by Z. LaVine (drawn by S. Curry),102,111
398,4,0:51.0,,S. Curry makes free throw 1 of 2,102,112
399,4,0:51.0,,S. Curry makes free throw 2 of 2,102,113
400,4,0:51.0,Minnesota full timeout,,102,113
401,4,0:38.0,K. Towns misses 2-pt jump shot from 4 ft (block by K. Durant),,102,113
402,4,0:37.0,Offensive rebound by K. Towns,,102,113
403,4,0:36.0,K. Towns misses 2-pt layup from 1 ft,,102,113
404,4,0:35.0,,Defensive rebound by K. Durant,102,113
405,4,0:29.0,,Personal foul by A. Wiggins (drawn by S. Curry),102,113
406,4,0:29.0,,S. Curry makes free throw 1 of 2,102,114
407,4,0:29.0,,S. Curry makes free throw 2 of 2,102,115
408,4,0:29.0,Minnesota full timeout,,102,115
409,4,0:29.0,,A. Iguodala enters the game for Z. Pachulia,102,115
410,4,0:21.0,G. Dieng misses 3-pt jump shot from 28 ft,,102,115
411,4,0:21.0,,Defensive rebound by S. Curry,102,115
