,QUARTER,TIME_REMAINING,TORONTO_ACTION,MILWAUKEE_ACTION,TORONTO_SCORE,MILWAUKEE_SCORE
378,4,3:24.0,Offensive rebound by Team,,68,98
379,4,3:24.0,J. Poeltl misses free throw 2 of 2,,68,98
380,4,3:24.0,,M. Brogdon enters the game for M. Dellavedova,68,98
381,4,3:22.0,Offensive rebound by N. Powell,,68,98
382,4,3:16.0,N. Powell misses 3-pt jump shot from 26 ft,,68,98
383,4,3:16.0,,Defensive rebound by Team,68,98
384,4,3:07.0,,Personal foul by J. Poeltl (drawn by S. Hawes),68,98
385,4,3:00.0,,M. Beasley misses 2-pt jump shot from 8 ft,68,98
386,4,2:59.0,Defensive rebound by J. Poeltl,,68,98
387,4,2:49.0,J. Poeltl misses 2-pt layup from 2 ft,,68,98
388,4,2:48.0,Offensive rebound by J. Poeltl,,68,98
389,4,2:48.0,J. Poeltl misses 2-pt layup at rim,,68,98
390,4,2:46.0,,Defensive rebound by S. Hawes,68,98
391,4,2:39.0,,R. Vaughn misses 2-pt jump shot from 4 ft,68,98
392,4,2:37.0,Defensive rebound by D. Wright,,68,98
393,4,2:31.0,N. Powell makes 2-pt layup from 1 ft,,70,98
394,4,2:06.0,,M. Beasley makes 3-pt jump shot from 23 ft (assist by M. Brogdon),70,101
395,4,1:55.0,L. Nogueira makes 2-pt layup from 1 ft (assist by F. VanVleet),,72,101
396,4,1:37.0,,M. Brogdon misses 3-pt jump shot from 27 ft,72,101
397,4,1:35.0,Defensive rebound by D. Wright,,72,101
398,4,1:34.0,Shooting foul by M. Beasley (drawn by D. Wright),,72,101
399,4,1:34.0,Toronto full timeout,,72,101
400,4,1:34.0,D. Wright misses free throw 1 of 2,,72,101
401,4,1:34.0,Offensive rebound by Team,,72,101
402,4,1:34.0,D. Wright makes free throw 2 of 2,,73,101
403,4,1:11.0,,M. Beasley misses 2-pt layup from 1 ft,73,101
404,4,1:09.0,Defensive rebound by J. Poeltl,,73,101
405,4,1:00.0,J. Poeltl misses 2-pt layup from 3 ft (block by M. Beasley),,73,101
406,4,0:59.0,Offensive rebound by J. Poeltl,,73,101
407,4,0:59.0,J. Poeltl makes 2-pt layup from 3 ft,,75,101
408,4,0:35.0,,Turnover by S. Hawes (lost ball; steal by N. Powell),75,101
409,4,0:30.0,N. Powell makes 2-pt layup from 1 ft (assist by D. Wright),,77,101
410,4,0:04.0,,R. Vaughn makes 3-pt jump shot from 26 ft (assist by M. Brogdon),77,104
